"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30"
"54",-134.95,-77.741,-97.621,-13.729,13.472,15.179,-23.048,-23.375,-2.7789,16.955,-2.5992,-3.6197,18.76,42.115,6.3484,-6.4018,-14.929,-0.88292,29.444,13.578,6.9468,-3.901,0.4069,30.339,2.9982,-20.278,-7.8127,17.975,0.48404,4.6248
"57",-138.01,-56.347,-52.724,-49.016,24.284,-25.317,6.4486,-8.938,-5.2782,39.826,5.5226,2.3651,2.7079,17.672,-0.87974,6.525,-1.615,15.668,-3.7079,4.8827,13.107,-16.713,16.403,37.215,18.182,-26.014,3.6749,16.529,-0.89757,5.8681
"58",-127.43,-69.324,-67.427,-58.031,19.796,-10.508,1.253,-22.807,7.1456,34.307,20.855,3.2748,-0.87848,35.345,-9.2381,3.8913,-9.3073,7.5809,14.325,4.4682,16.027,-15.806,24.675,47.97,-2.1667,-26.549,-2.3281,15.948,-4.6875,2.4826
"69",-123.77,-50.388,-88.951,-41.913,-15.437,22.714,0.6221,-27.924,13.745,25.923,25.452,-6.452,-10.079,51.954,-10.126,-0.36873,-8.9659,1.9684,51.196,-3.2459,-13.752,1.0845,-10.905,22.854,5.4996,-14.625,-5.7771,10.356,-0.074207,21.351
"74",-159.07,-69.816,-117.8,18.676,14.579,31.728,-26.224,-12.542,8.4609,7.1384,-12.97,18.352,23.882,50.044,9.5176,-7.5187,2.6534,-10.432,62.261,46.624,1.9912,-9.0662,8.3903,12.123,23.254,-5.5656,-0.48701,-1.6291,-2.9455,17.895
"77",-177.1,-43.855,-56.322,-17.5,5.2708,-0.67067,-15.884,2.0865,10.155,22.938,14.048,14.584,-13.474,26.615,0.25297,-15.241,1.3317,10.524,-1.6868,23.452,12.403,-5.3216,-0.5975,36.014,5.3899,-14.594,-2.4585,23.22,-15.631,6.0106
"79",-220.52,-0.79206,-1.5752,15.694,2.4536,-9.1378,16.623,46.267,-20.904,42.632,-33.31,11.421,-4.2214,28.03,-37.673,29.636,-14.457,18.38,28.033,5.509,46.068,-5.5287,6.3702,18.757,9.7925,14.009,22.493,-7.5877,-5.6142,6.3286
"84",-170.94,-69.738,-100.93,20.212,19.063,17.362,-36.677,-4.3765,-8.1731,26.176,13.629,27.811,25.414,19.509,28.25,-5.9545,-20.815,20.98,56.431,8.2037,-6.8073,-19.066,6.7414,16.127,9.2948,-11.3,12.922,-18.086,-13.252,32.035
"90",-170.83,-43.047,-118.3,65.402,-54.363,-8.0195,0.52271,54.51,-37.705,5.1703,8.3561,-2.2821,-26.621,14.286,-16.36,-40.02,-7.3937,1.3647,-0.83595,-10.859,19.801,46.436,-6.0967,16.908,-30.291,-42.812,11.156,-27.418,7.1672,41.253
"93",-212.7,-9.4912,31.083,-10.682,5.0937,-31.037,3.8404,54.079,-6.9059,50.307,-27.643,18.208,-13.844,6.499,-4.8018,14.766,11.459,11.951,6.1165,27.123,13.054,-18.518,7.9904,11.526,13.918,-7.3268,-28.335,-4.9619,-4.5098,26.261
"94",-208.54,-10.06,31.315,-4.4527,-30.03,-10.833,-3.3321,12.155,31.829,44.605,-4.8103,4.0076,-55.025,16.3,3.0539,18.212,-4.9738,8.0742,-4.8567,38.064,11.968,-25.438,6.7485,18.981,17.509,-6.3273,-17.487,8.3895,-9.1546,21.384
"96",-112.92,-45.222,-94.09,0.61084,23.78,22.079,-6.4986,-13.578,-1.091,7.8667,-4.132,-2.8962,30.828,40.947,-1.5013,-15.06,-16.011,-6.7598,25.443,50.245,0.48611,-15.585,32.586,21.895,12.307,-18.882,5.3899,6.0051,-2.032,6.5961
"101",-80.557,-51.758,-25.595,-25.403,36.255,-8.8425,5.5566,36.132,-18.465,38.478,13.052,19.402,-9.0848,27.324,13.074,-0.22085,-25.083,11.214,13.784,-0.52046,11.388,-25.98,8.0832,38.979,-2.5078,-11.98,-16.496,-11.252,-4.3114,6.4193
"103",-127.89,-46.331,-84.885,18.683,18.29,30.614,-4.9096,-6.5718,-24.232,-0.72606,-4.8513,5.6208,37.707,56.677,-6.7131,-10.039,-26.16,-0.40946,30.974,34.493,1.7812,-15.675,14.919,23.63,1.7693,-15.648,-12.262,36.224,1.2536,-5.7847
"121",-89.444,-56.347,-91.858,4.702,24.563,23.471,-14.26,-9.4911,-8.3842,8.777,-8.9262,-0.97117,23.461,56.203,-2.3096,-10.532,-21.245,-2.931,35.147,38.814,-10.544,-19.746,18.37,24.924,9.5235,-16.538,-14.4,18.54,1.386,-14.246
"125",26.643,-41.245,-2.395,-53.941,48.028,-2.2536,51.351,0.2338,-11.678,31.658,-4.9798,-29.179,28.992,36.814,-17.929,-17.719,-0.39211,26.157,38.967,22.534,16.2,-22.354,16.322,24.387,4.9377,-23.99,-20.127,-18.45,-12.889,23.874
"129",7.7339,-3.5951,19.927,-60.775,24.225,20.102,2.1817,15.324,-12.136,19.457,2.0365,-23.462,7.1284,7.6605,5.7308,-8.5226,-3.3504,37.837,40.753,3.8415,18.353,-7.0091,20.095,29.986,18.202,-30.596,15.653,-1.5013,-2.1426,17.223
"136",-25.106,-41.878,28.637,-44.767,60.692,-5.328,10.969,8.0736,3.9935,37.015,8.557,-0.5375,44.974,14.892,1.265,-34.713,3.4036,29.764,22.354,32.189,22.285,-13.149,24.682,45.803,2.7188,-18.588,-8.7926,-12.345,-16.33,15.362
"140",35.186,-44.066,-0.56289,-30.466,37.336,1.3344,23.905,-17.828,-7.8293,11.483,-28.656,-27.48,19.653,27.166,-11.318,0.031161,-5.5527,20.168,36.747,28.412,23.628,-9.9873,1.5387,24.187,2.2584,-8.5519,-13.461,-9.1808,-7.2205,14.634
"149",-12.199,-22.879,-7.6486,-45.843,39.583,22.359,34.038,3.1248,2.2459,28.868,-15.358,-22.088,6.0117,17.275,-3.6001,-17.902,-6.5445,24.948,36.541,8.9369,19.552,1.2156,25.18,36.499,-16.188,-15.737,19.883,-11.689,4.4667,10.439
"150",-24.945,-18.541,9.9268,-69.021,20.738,-4.934,12.947,8.8197,13.389,24.22,5.1801,0.29538,-4.0935,-0.30701,-13.593,-10.012,5.2113,28.374,20.05,12.267,17.148,-10.619,20.188,36.581,3.9964,-24.807,15.534,-5.4108,6.5835,14.293
"154",-48.203,-18.483,13.987,-58.066,20.306,-0.74089,14.227,29.894,6.9126,48.639,23.442,3.8331,30.172,3.0944,-1.0983,-10.075,15.837,27.744,9.8417,13.419,15.925,-1.5021,17.992,34.748,10.416,-23.915,12.993,-1.4439,-7.3591,23.784
"155",22.904,-19.89,-10.133,-61.733,19.828,-4.0045,14.772,-12.498,13.174,2.8399,-0.62227,-21.649,-1.8076,6.1808,-3.9418,6.0435,-2.1359,35.871,19.186,3.4997,-6.5962,-3.5995,16.302,21.44,3.7803,-21.517,-8.6061,-5.3628,-7.5986,8.4932
"161",-226.95,72.827,101.83,165.5,204.91,108.85,-8.1157,-32.155,77.444,91.824,-50.243,7.9647,-5.384,-11.292,36.02,39.514,39.217,9.9371,-8.1649,42.33,37.669,-11.711,-10.163,25.106,12.28,-56.681,48.987,-65.86,13.465,63.301
"168",-1.9181,25.431,63.649,121.19,-302.89,0.83979,90.301,-37.165,54.242,76.604,43.632,8.5453,111.3,-0.073252,86.683,-31.678,-54.733,2.73,3.8831,6.7063,39.73,-23.861,28.746,35.924,27.864,-64.255,-6.4047,44.765,-28.7,20.441
"169",-245.12,88.449,113.54,177.44,199.68,98.212,-26.596,-6.6525,53.926,102.08,-22.115,-43.82,-3.3393,-39.686,27.869,-31.565,16.752,-18.661,-20.408,25.364,-31.545,4.5895,3.6359,9.098,-21.035,-74.962,-50.452,-46.071,35.977,38.311
"175",34.098,39.594,89.95,150.9,-333.48,32.353,117.01,-20.045,46.579,45.54,-19.702,5.9001,96.656,5.7057,-13.438,7.8073,-47.839,-0.92544,19.658,59.369,29.505,-3.9367,-18.533,55.443,12.496,-10.459,4.6792,24.163,-21.427,13.462
"177",-192.03,52.264,84.113,211.41,217.77,102.5,0.80437,-79.887,55.763,36.085,-26.321,-21.508,59.484,-113.4,-23.29,24.668,21.48,-0.45547,21.052,43.04,43.777,-74.797,36.099,54.318,-6.9792,59.717,-39.335,60.547,1.811,-11.767
"180",-239.75,18.826,-166.15,162.62,-7.2922,2.4685,38.407,118.61,-25.234,-3.5479,-7.3465,-97.539,-60.062,47.884,45.672,-17.793,-20.187,67.292,25.866,18.05,-19.78,-32.969,35.481,53.403,74.897,-16.992,-3.5329,19.039,-5.9087,37.394
"188",-238.35,144.97,30.758,103.38,74.069,76.782,24.968,15.795,1.7525,-5.7099,34.434,102.73,43.536,-28.44,-43.945,36.387,-65.232,-53.999,69.328,-34.474,-24.945,-8.2767,17.276,46.225,64.936,-14.188,-0.36213,4.3971,-8.0849,-24.1
"192",-115.23,239.29,-41.55,-124.87,23.715,-31.373,71.882,77.203,15.573,39.404,72.705,-19.666,29.051,9.1003,43.664,28.451,11.125,-5.5118,36.665,-17.272,-14.516,-52.564,14.936,-25.783,-4.8551,-18.278,6.9543,-24.493,15.949,29.651
"197",-80.622,261.84,-131.58,-56.165,79.933,6.6418,89.849,-17.733,-86.707,7.3139,-15.632,77.882,6.0478,34.04,34.352,41.414,10.502,-17.012,27.773,80.648,-6.2666,55.791,-37.227,68.028,21.94,4.6809,-37.621,-18.218,-11.165,88.023
"201",-95.772,274.14,-25.734,-67.178,83.919,-9.1558,57.916,17.753,55.785,-48.162,48.064,35.72,43.763,44.31,-18.988,-7.2939,84.804,-13.659,23.312,9.3055,29.984,45.958,111.01,-12.7,20.735,-0.64925,-29.373,17.004,36.397,0.64416
"206",-99.511,263.62,-39.864,-121.32,69.126,-122.36,71.628,17.992,-16.917,-22.023,89.37,-16.697,49.388,32.546,47.172,36.39,-7.7354,-10.065,8.0068,9.9511,-16.471,-28.731,26.547,29.014,-25.915,-28.311,2.8902,2.4201,-19.494,15.327
"208",-162.37,215.42,22.665,30.061,64.365,-88.231,-17.929,-50.818,-71.237,-36.724,20.969,-13.302,56.187,43.654,32.893,-54.868,-117.73,60.841,4.517,71.101,23.312,-25.694,27.425,-33.051,-32.847,-25.086,-71.343,-0.0067048,60.355,23.375
"213",-158.47,231.18,-29.513,-63.865,25.624,-114.77,-7.5563,23.156,21.938,17.558,41.67,-2.719,25.134,39.895,-12.625,-0.20793,-39.184,66.08,21.173,19.166,-26.771,-28.601,17.199,36.787,-20.445,-61.412,38.173,7.6059,-20.555,17.115
"216",-36.293,-84.078,-88.84,-33.793,30.879,-23.36,3.1408,-42.566,25.887,-9.5927,-32.975,-40.002,67.838,23.405,-13.744,-7.5858,40.78,4.0933,18.381,65.307,7.8499,1.233,45.769,-24.986,2.9447,-33.609,25.836,-5.1883,-31.677,17.887
"217",-30.517,203.68,-119.6,-106.09,45.233,-41.225,-13.355,66.759,-42.069,66.029,3.9057,-42.946,7.2247,-22.09,10.066,-9.565,-40.011,-34.289,28.956,55.39,10.949,-39.364,-35.739,12.363,-23.969,-56.767,15.582,-17.541,-10.148,-20.639
"219",-137.68,-89.076,-41.247,2.6764,63.902,-34.514,15.871,18.849,-29.788,66.682,-12.872,-19.993,47.736,10.964,1.1598,14.705,-11.186,22.31,-2.3195,8.7678,55.621,-16.438,21.45,16.702,-40.937,-48.285,-24.891,-26.224,-17.03,10.169
"229",-10.337,160.63,-130.39,-114.47,6.4302,-17.99,-12.947,118.58,-14.044,99.741,51.532,-56.52,20.1,-99.145,-11.045,-10.326,-19.304,-12.054,39.717,30.491,45.45,20.119,-12.305,-0.56437,21.115,-32.475,5.6345,49.155,-27.128,32.494
"230",-97.728,-76.345,-35.328,-82.569,49.237,-60.889,19.218,9.2014,8.3915,30.729,-20.37,-17.601,37.773,19.825,-12.497,-26.499,-28.648,15.682,15.028,-0.99998,-45.011,5.7217,7.0373,8.6366,18.865,3.2393,-5.5383,8.6509,18.07,9.8616
"242",-135.15,-78.635,-35.805,-41.494,72.295,-4.8016,8.544,10.465,-37.386,80.708,-10.965,-2.2158,41.173,33.825,4.1024,-24.373,-27.626,4.0801,49.64,-10.864,1.9882,3.7587,15.106,19.685,16.078,-14.128,-3.4554,1.3428,3.5037,28.752
"244",-68.379,-75.588,-67.142,-57.075,3.922,0.4632,30.135,-54.708,46.765,-15.879,22.265,33.356,-42.06,-12.076,-8.4404,3.8576,-25.129,18.752,20.914,6.0338,11.322,-13.127,34.536,27.67,7.0478,-16.315,-5.4376,-0.78775,-1.8626,34.689
"252",-57.573,150.17,-167.77,21,8.0939,11.785,-6.3029,-103.13,-122.76,124.49,-50.825,90.487,-13.264,-65.424,-34.768,-33.97,43.671,55.603,8.221,-3.6667,-24.085,-83.428,108.5,-62.982,13.201,42.406,1.2601,11.104,-49.221,67.806
"254",-96.476,260.83,-78.9,-52.741,93.727,-4.3581,-7.9087,-116,37.704,57.52,-76.358,30.679,-0.19246,112.31,-88.747,-62.247,43.072,4.4299,-42.396,-35.263,9.4414,40.595,49.851,55.482,11.288,-70.389,-56.378,-27.578,31.79,32.935
"262",-197.92,-4.8435,24.422,-10.166,-23.797,-1.269,32.849,5.2923,-11.614,85.832,23.349,-41.265,-14.435,49.707,-64.672,-25.41,-2.7681,-32.845,28.266,41.808,-23.63,-8.5936,31.164,32.553,-9.8695,2.6065,-14.681,-16.097,13.292,28.472
"271",60.717,14.158,23.271,6.6167,19.02,10.88,-33.249,3.4936,-0.91515,5.0927,-11.58,-2.0146,-0.92018,9.9918,-4.7036,-16.017,-7.6406,10.967,22.134,30.709,-4.4019,-13.855,4.3761,27.041,22.429,-20.37,-11.805,1.6899,3.1039,17.803
"272",45.644,-2.8512,5.0193,-1.3869,22.223,34.915,7.7397,20.457,-12.605,12.834,-5.3768,-8.1964,-3.0174,19.683,-3.7459,-1.3482,-2.7676,23.469,23.113,17.903,-7.7383,-7.26,20.081,14.977,-8.7396,-19.216,3.5322,7.1279,-1.0182,9.0627
"273",59.54,13.495,15.726,10.681,7.916,16.994,-39.195,6.9374,-10.997,-5.4972,-3.6449,9.5569,2.5002,15.222,-10.242,5.5046,-14.288,4.1156,3.8836,10.405,-11.937,-19.878,8.931,14.168,29.29,-19.42,-12.055,-4.17,-1.5399,14.639
"279",64.721,0.32926,21.45,-3.4763,26.246,44.54,-17.205,4.2731,-29.341,11.573,-13.337,-12.194,2.2173,12.564,-7.9182,-8.4863,0.31583,21.069,32.838,14.399,-8.6868,-1.018,20.98,10.885,5.4047,-12.043,3.8385,7.39,-8.1686,14.669
"282",49.346,26.428,4.2666,5.9037,4.4737,16.641,-26.794,0.3823,4.4094,-5.7563,0.78504,2.558,3.5957,-6.0487,-5.9939,-7.5218,-12.034,5.9853,-5.403,13.032,-12.641,-20.119,4.1584,13.771,25.145,-5.5993,-13.249,-2.5535,1.4089,14.538
"283",55.694,17.159,2.8515,16.148,14.672,8.5054,-25.461,4.7944,-7.5205,3.8575,2.7822,10.497,8.3007,5.2878,-5.961,5.4807,-19.91,8.2741,-0.35537,7.7183,-6.5744,-14.641,16.207,15.386,16.792,-16.89,-5.4743,-3.5589,6.8835,8.9826
"285",26.683,15.698,11.175,-0.63511,14.369,27.251,-8.2676,4.7597,-2.6452,19.54,-0.63942,-5.1661,0.41251,7.5077,-1.333,-18.196,0.029847,9.9901,13.779,31.71,-9.8004,-5.4999,12.284,26.647,3.029,-19.208,1.934,3.7655,0.94812,1.6267
"286",42.774,16.606,10.49,32.807,17.813,6.0703,-34.14,9.3447,-14.177,2.2055,-5.7823,16.394,32.243,12.919,5.5587,8.9347,-12.326,11.765,-3.826,16.635,-10.481,-9.484,11.488,25.67,27.291,-13.457,-16.033,8.4696,-6.1383,10.973
"288",46.399,9.1073,12.745,12.324,27.707,23.537,-10.326,11.353,-13.701,8.027,-23.174,-1.5946,21.618,14.843,5.4581,3.771,-2.3329,26.039,16.259,8.445,-10.694,-0.90098,11.381,17.191,23.461,-23.1,-5.4612,5.5593,-4.468,18.103
"289",49.514,20.907,-0.95365,14.77,19.956,7.1328,-21.567,2.9726,-1.6287,8.6764,-14.615,3.1642,4.3407,8.1188,-7.5348,7.5854,-21.49,-3.2671,2.6223,18.08,-7.692,-21.681,24.034,16.497,21.959,-26.43,-16.436,-1.1514,-1.9488,15.989
"293",-165.24,-75.793,-97.605,-10.157,79.348,29.807,50.676,-32.611,-62.261,88.265,-71.024,-35.179,65.841,27.858,22.279,-40.325,-30.039,25.741,56.586,14.098,27.406,31.027,43.853,47.454,25.683,-49.717,-16.11,8.4553,12.777,44.5
"294",-238.52,7.9698,18.845,-12.362,17.674,-11.316,-47.483,24.768,-26.763,2.161,-101.85,22.921,34.089,-2.0859,27.145,1.2092,-1.0863,21.121,25.437,43.464,-14.613,3.7991,55.576,65.272,-3.1071,-15.466,2.6026,8.9719,-8.4813,11.864
"307",-9.1168,-6.4245,0.37338,-20.737,30.542,2.0842,-15.54,22.824,-5.0794,32.246,4.2625,21.757,6.4935,16.017,8.2238,8.5131,-1.5177,11.168,-13.056,9.9143,-11.698,-6.3442,28.23,28.611,-5.1196,-27.147,-3.7313,5.9865,-8.057,12.102
"308",-49.922,17.745,34.946,-18.074,21.313,-21.269,-15.51,63.842,-32.664,22.515,-8.2515,17.498,6.6808,0.32568,4.2824,-2.0388,-7.2041,-4.3482,-19.552,-5.7014,9.892,-18.085,9.722,14.692,2.1246,-27.643,7.8735,-2.0072,-10.347,0.19984
"321",13.248,-30.597,4.8022,-19.727,34.394,14.134,-11.192,10.583,-27.673,29.511,-9.7454,11.603,15.336,29.513,-1.4358,5.2678,-18.792,18.336,16.538,9.3132,-2.0864,-9.2642,26.601,17.047,-7.2156,-13.114,-14.607,-1.9151,0.012571,12.909
"322",-9.616,6.6264,56.951,-26.707,20.219,3.3169,-10.326,64.734,-34.525,44.516,7.8898,15.031,11.709,14.67,5.6777,-17.286,-4.435,17.973,-0.22727,13.976,11.245,-19.088,11.278,4.4961,2.7428,-16.079,6.2037,-2.1616,0.37688,8.4082
"330",-42.587,-1.483,2.8667,4.8483,13.452,8.4126,-40.13,24.825,6.7777,27.694,8.6455,20.602,-2.6974,17.739,12.777,1.5489,-4.3437,16.569,-12.303,28.388,-14.449,-10.719,25.986,28.745,-5.9886,-22.296,-0.4918,8.9659,-4.1444,17.515
"333",31.105,5.6265,12.558,-8.8478,10.017,17.174,-24.151,-3.14,-7.7655,13.338,1.6899,0.61021,-21.521,22.092,-1.4357,-4.2132,-3.5506,24.349,10.874,24.141,-6.4941,-5.3131,15.715,20.26,-10.072,-17.879,-2.3734,4.4059,4.3171,4.7512
"335",4.3001,-34.349,-36.572,-20.338,32.608,16.521,11.894,-19.952,-12.022,15.263,-6.9512,-18.687,0.82475,19.605,-10.004,4.4158,-5.828,7.8789,8.1473,10.94,-10.647,-11.962,19.338,24.274,-8.0248,-12.205,-5.6963,16.631,-11.659,7.5274
"340",-45.326,-50.442,14.047,-13.387,61.182,-26.915,-16.41,51.664,-27.641,44.02,-17.645,33.803,45.685,19.437,6.4619,-12.595,-17.186,-1.1369,11.379,17.586,23.975,-17.279,12.204,30.282,1.9756,-15.852,-15.608,-17.895,-3.5557,17.421
"356",-19.197,-17.858,6.633,-27.839,22.533,0.96633,-25.506,-10.387,18.502,28.807,19.187,-0.77231,5.2522,26.899,0.16633,-1.3141,-22.255,15.022,24.133,11.454,-0.38049,-17.795,35.896,34.82,9.2606,-24.234,-2.6591,-15.797,-12.007,11.921
"368",45.618,-12.565,21.936,12.765,46.221,20.439,16.952,26.539,-30.979,35.638,-20.097,2.3156,17.61,30.51,-12.499,-19.124,-2.3842,0.59049,28.728,31.239,8.6183,-6.513,9.6521,19.97,10.321,-9.9314,-5.9533,-8.9729,-12.649,12.78
"370",47.429,23.69,-3.7073,23.938,21.253,29.512,-16.523,4.3136,-33.888,16.108,-14.338,3.3269,1.9246,24.312,-2.6907,-4.5427,-9.7467,10.51,9.3847,18.447,-15.115,-14.408,20.071,12.917,8.544,-16.79,-10.731,20.235,-16.418,17.407
"373",54.611,15.155,7.6535,24.104,25.199,32.602,-22.213,7.8149,-10.751,16.188,-15.94,-12.036,0.65613,21.052,-9.3406,0.23393,-10.877,2.1905,15.777,22.86,-10.971,-9.1121,31.544,27.676,9.5025,-28.154,-0.76105,8.2434,-14.321,25.918
"377",52.291,8.1643,12.769,14.154,23.238,29.531,-28.229,5.5755,-20.85,17.458,-33.022,-7.8921,8.642,16.498,5.2509,-8.5509,-9.0028,0.94725,24.175,22.817,2.5175,0.50129,31.357,32.713,-4.7712,-9.0476,1.8552,5.3216,-8.3989,17.621
"389",35.324,21.596,-1.3375,26.33,5.2975,30.332,-6.9322,15.206,-8.931,16.261,-1.5645,-2.6193,-4.2047,24.652,1.4526,-5.2852,8.5709,15.88,18.156,22.425,-21.078,-8.8627,22.875,16.948,-7.6255,-20.588,0.50915,18.736,-3.4241,12.281
"396",-104.51,-72.184,-34.669,-37.595,72.3,-36.826,37.11,7.65,-11.483,69.596,-25.03,0.8949,41.123,47.285,-12.219,-35.906,-22.99,1.7962,18.776,13.422,-38.412,13.099,22.079,14.199,26.155,2.7145,8.2728,-0.86626,9.3854,-3.0195
"399",-33.6,-82.57,-44.259,-45.927,67.016,-62.767,60.342,-8.594,13.503,39.063,-35.525,-40.979,55.842,20.802,12.666,-14.613,10.561,8.5787,3.4598,16.434,0.77453,1.9141,26.081,20.081,6.5134,-3.3217,-12.422,-26.405,-49.474,4.2292
"402",-122.88,-73.409,-15.165,-43.769,43.333,-19.479,1.1213,36,3.0634,78.286,7.6535,22.523,22.273,18.24,-3.891,-11.304,-10.053,-6.1569,29.643,-7.5743,-34.179,-21.695,0.057025,25.591,15.79,-8.1606,-16.235,3.2079,17.641,16.984
"406",-167.56,-41.742,15.412,-25.972,17.923,-20.459,25.107,28.03,8.4995,107.27,22.248,-16.952,-6.238,55.821,-27.901,-16.579,-17.408,-12.538,-19.116,33.125,-63.767,-3.4703,38.435,30.237,18.177,-35.64,-22.972,11.197,-12.803,28.457
"409",-136.87,-55.511,-39.553,-34.354,-19.259,-17.382,-1.5078,21.527,22.369,46.317,51.012,2.524,-62.847,25.892,-51.109,-11.985,-23.213,-8.0081,12.548,29.603,-17.457,4.5424,32.854,32.444,23.84,-42.287,-25.673,6.5122,-5.624,13.6
"414",-206.4,77.208,98.198,18.386,60.248,83.606,26.717,20.511,-27.668,51.107,24.354,-36.698,50.598,63.556,-57.493,-33.227,-21.477,-20.03,-10.873,-12.328,-17.957,-48.745,26.335,10.959,12.132,-49.412,1.4045,-4.6177,-57.485,25.022
"420",-11.2,123.76,23.251,57.156,88.933,-90.862,-107.53,-67.648,68.192,121.48,-85.95,48.993,-45.959,64.166,41.615,-28.077,9.7935,28.36,126.28,-12.359,-14.223,44.114,36.629,53.044,-47.504,-49.334,72.461,34.245,9.7383,-46.671
"425",-45.929,-40.574,-13.053,-12.51,85.474,-34.638,40.57,20.442,50.675,35.685,-17.908,58.615,4.9741,-3.8845,5.9801,-28.044,-57.194,22.765,30.219,10.078,1.8818,-1.3298,29.621,34.063,18.065,-13.146,10.25,2.9867,-2.7629,19.19
"432",-24.489,-64.307,-56.115,-12.341,84.108,-27.852,66.283,18.03,79.287,16.924,-36.877,75.38,-3.8796,8.0544,-3.4692,-23.293,-39.336,32.289,6.125,-1.6204,-29.472,-4.0532,8.8381,13.6,9.4161,-11.143,19.446,7.0952,22.582,24.252
"436",-81.996,-9.1502,37.452,-33.777,44.622,-7.6433,38.175,94.948,49.986,67.503,-22.896,48.272,11.101,-21.956,-35.007,-42.615,-29.651,11.956,26.288,56.603,-27.405,18.984,33.295,32.951,42.592,-6.7991,23.782,-7.0311,4.3543,23.159
"438",-42.967,-63.257,-50.972,-21.655,87.901,-15.234,35.579,32.634,46.132,54.144,6.2124,38.639,1.417,18.897,-14.691,-51.564,-34.173,22.345,28.798,22.723,-18.535,-15.066,33.439,71.298,27.452,-1.3112,8.8298,-15.62,-5.077,8.8889
"448",-25.132,-18.513,20.369,-33.491,38.683,11.742,12.557,55.664,15.601,21.04,-4.925,56.703,-9.076,-7.6661,-14.461,-7.1729,-8.8654,10.94,26.461,4.8106,45.549,-15.139,33.161,46.011,-11.579,-22.774,-0.60244,-1.219,3.0834,53.182
"450",-23.888,-31.043,26.357,-24.134,33.869,-14.947,-35.85,22.915,-2.4164,34.664,10.872,14.058,28.635,22.293,-29.765,-16.886,-45.778,-20.992,33.425,17.419,-12.834,-18.77,10.083,23.729,23.315,-19.006,-22.166,-9.0878,0.9901,3.806
