"","image","family","tribe","genus","species","type","complete","corrupt","folds_species","folds_tribe","size"
"68","DSCN2726","Bovidae","Alcelaphini","Connochaetes","taurinus","UM2",1,0,NA,5,2350.61705804049
"69","DSCN2730","Bovidae","Alcelaphini","Connochaetes","taurinus","UM2",-1,0,NA,4,2514.99654370787
"70","DSCN2734","Bovidae","Alcelaphini","Connochaetes","taurinus","UM2",1,0,NA,4,2445.66961924441
"71","DSCN2737","Bovidae","Alcelaphini","Connochaetes","taurinus","UM2",1,0,NA,5,2616.9906510243
"72","DSCN2740","Bovidae","Alcelaphini","Connochaetes","gnou","UM2",1,0,2,4,2166.34493702436
"73","DSCN2748","Bovidae","Alcelaphini","Connochaetes","taurinus","UM2",1,0,NA,1,2389.80539048535
"74","DSCN2752","Bovidae","Alcelaphini","Connochaetes","taurinus","UM2",1,0,NA,1,2689.2597810937
"75","DSCN2756","Bovidae","Alcelaphini","Connochaetes","taurinus","UM2",1,0,NA,3,2356.8805313567
"76","DSCN2760","Bovidae","Alcelaphini","Connochaetes","taurinus","UM2",1,0,NA,2,2568.14194763214
"77","DSCN2811","Bovidae","Alcelaphini","Alcelaphus","buselaphus","UM2",1,1,5,4,2100.83126098326
"78","DSCN2819","Bovidae","Alcelaphini","Alcelaphus","buselaphus","UM2",1,0,2,4,2082.97248130022
"79","DSCN2823","Bovidae","Alcelaphini","Alcelaphus","buselaphus","UM2",1,0,4,3,2054.06885783321
"80","DSCN2827","Bovidae","Alcelaphini","Alcelaphus","buselaphus","UM2",1,0,1,4,1891.82343128549
"81","DSCN2835","Bovidae","Alcelaphini","Alcelaphus","buselaphus","UM2",1,0,1,2,2158.52104370885
"82","DSCN2839","Bovidae","Alcelaphini","Alcelaphus","buselaphus","UM2",1,1,2,2,1385.50820328773
"83","DSCN2843","Bovidae","Alcelaphini","Alcelaphus","buselaphus","UM2",0,0,5,5,1940.81820391116
"84","DSCN2847","Bovidae","Alcelaphini","Alcelaphus","buselaphus","UM2",1,0,1,1,2076.60626948277
"85","DSCN2851","Bovidae","Alcelaphini","Alcelaphus","buselaphus","UM2",1,0,3,3,2144.21417114621
"86","DSCN2855","Bovidae","Alcelaphini","Alcelaphus","buselaphus","UM2",1,0,3,4,2094.59846950934
"87","DSCN2859","Bovidae","Alcelaphini","Alcelaphus","buselaphus","UM2",1,1,5,3,1881.43714907339
"88","DSCN2863","Bovidae","Alcelaphini","Alcelaphus","buselaphus","UM2",1,0,1,1,2065.04267112536
"89","DSCN2867","Bovidae","Alcelaphini","Alcelaphus","buselaphus","UM2",1,1,4,3,2007.39034683187
"90","DSCN2934","Bovidae","Alcelaphini","Alcelaphus","buselaphus","UM2",1,0,4,2,2082.87808123283
"91","DSCN2938","Bovidae","Alcelaphini","Damaliscus","dorcas","UM2",1,0,2,3,2086.69551645918
"92","DSCN2942","Bovidae","Alcelaphini","Damaliscus","dorcas","UM2",-1,-1,1,2,1860.11167473531
"93","DSCN2946","Bovidae","Alcelaphini","Damaliscus","dorcas","UM2",1,0,3,3,1958.87370702286
"94","DSCN2950","Bovidae","Alcelaphini","Damaliscus","dorcas","UM2",1,0,2,1,1988.30151674899
"95","DSCN2954","Bovidae","Alcelaphini","Damaliscus","dorcas","UM2",1,0,1,2,1780.85539140086
"96","DSCN2959","Bovidae","Alcelaphini","Damaliscus","dorcas","UM2",1,0,4,2,2027.52975392141
"97","DSCN2963","Bovidae","Alcelaphini","Damaliscus","dorcas","UM2",1,0,4,5,2021.69876670793
"98","DSCN2967","Bovidae","Alcelaphini","Damaliscus","dorcas","UM2",1,0,5,2,1928.15923150441
"99","DSCN2971","Bovidae","Alcelaphini","Damaliscus","dorcas","UM2",1,0,2,1,1861.63960502554
"100","DSCN2975","Bovidae","Alcelaphini","Damaliscus","dorcas","UM2",1,0,2,5,1913.58262281416
"101","DSCN2978","Bovidae","Alcelaphini","Damaliscus","dorcas","UM2",1,0,3,1,1984.48488968412
"102","DSCN2982","Bovidae","Alcelaphini","Damaliscus","dorcas","UM2",1,0,4,1,1684.51459919847
"103","DSCN2986","Bovidae","Alcelaphini","Damaliscus","dorcas","UM2",1,0,3,2,2028.79713752845
"104","DSCN2990","Bovidae","Alcelaphini","Damaliscus","dorcas","UM2",1,0,4,4,1864.64040691699
"105","DSCN2996","Bovidae","Alcelaphini","Damaliscus","dorcas","UM2",1,0,1,2,1895.15213933599
"106","DSCN3000","Bovidae","Alcelaphini","Damaliscus","dorcas","UM2",1,0,1,4,1823.15810808436
"107","DSCN3004","Bovidae","Alcelaphini","Damaliscus","dorcas","UM2",1,0,5,1,1797.50537686508
"108","DSCN3008","Bovidae","Alcelaphini","Damaliscus","dorcas","UM2",1,0,3,4,2007.99677043594
"109","DSCN3012","Bovidae","Alcelaphini","Damaliscus","dorcas","UM2",1,0,5,4,1897.86411041486
"110","DSCN3014","Bovidae","Alcelaphini","Damaliscus","dorcas","UM2",1,0,4,5,1897.74548934471
"111","DSCN3115","Bovidae","Alcelaphini","Connochaetes","gnou","UM2",0,0,1,5,2118.3496316276
"112","DSCN3118","Bovidae","Alcelaphini","Connochaetes","gnou","UM2",1,0,2,3,2324.16272423954
"113","DSCN3122","Bovidae","Alcelaphini","Connochaetes","gnou","UM2",0,0,3,5,2282.14119779944
"114","DSCN3131","Bovidae","Antilopini","Antidorcas","marsupialis","UM2",1,0,1,5,1598.14096517853
"115","DSCN3135","Bovidae","Antilopini","Antidorcas","marsupialis","UM2",1,0,5,4,1742.30193329451
"116","DSCN3139","Bovidae","Antilopini","Antidorcas","marsupialis","UM2",1,0,5,2,1721.90926725856
"117","DSCN3143","Bovidae","Antilopini","Antidorcas","marsupialis","UM2",1,0,4,5,1442.65669823396
"118","DSCN3147","Bovidae","Antilopini","Antidorcas","marsupialis","UM2",1,0,1,5,1626.57749550569
"119","DSCN3151","Bovidae","Antilopini","Antidorcas","marsupialis","UM2",1,0,5,5,1773.96129406399
"120","DSCN3155","Bovidae","Antilopini","Antidorcas","marsupialis","UM2",1,0,3,2,1515.46144919538
"121","DSCN3160","Bovidae","Antilopini","Antidorcas","marsupialis","UM2",1,0,3,3,1716.74335892331
"122","DSCN3165","Bovidae","Antilopini","Antidorcas","marsupialis","UM2",1,0,3,5,1882.13058589731
"123","DSCN3169","Bovidae","Antilopini","Antidorcas","marsupialis","UM2",1,0,4,4,1461.44195458936
"124","DSCN3173","Bovidae","Antilopini","Antidorcas","marsupialis","UM2",1,0,1,2,1833.69693134933
"125","DSCN3177","Bovidae","Antilopini","Antidorcas","marsupialis","UM2",1,0,5,1,1654.42553475853
"126","DSCN3181","Bovidae","Antilopini","Antidorcas","marsupialis","UM2",1,0,1,4,1805.37541247692
"127","DSCN3185","Bovidae","Antilopini","Antidorcas","marsupialis","UM2",1,0,2,3,1657.38854902266
"128","DSCN3234","Bovidae","Alcelaphini","Connochaetes","taurinus","UM2",1,0,NA,3,2679.76488489725
"129","DSCN3236","Bovidae","Tragelaphini","Taurotragus","oryx","UM2",-1,0,2,3,3216.17237022483
"130","DSCN3240","Bovidae","Tragelaphini","Taurotragus","oryx","UM2",-1,0,1,2,3376.78123919591
"131","DSCN3244","Bovidae","Tragelaphini","Taurotragus","oryx","UM2",-1,0,2,4,3520.45061103232
"132","DSCN3248","Bovidae","Tragelaphini","Taurotragus","oryx","UM2",-1,0,3,2,3003.2993674846
"133","DSCN3252","Bovidae","Tragelaphini","Taurotragus","oryx","UM2",-1,0,3,4,3313.15211943288
"134","DSCN3256","Bovidae","Tragelaphini","Taurotragus","oryx","UM2",-1,0,2,1,3181.57359251261
"135","DSCN3260","Bovidae","Tragelaphini","Taurotragus","oryx","UM2",-1,0,4,2,3418.58933104204
"136","DSCN3264","Bovidae","Tragelaphini","Taurotragus","oryx","UM2",-1,0,4,2,3467.30154829759
"137","DSCN3268","Bovidae","Tragelaphini","Taurotragus","oryx","UM2",-1,0,5,1,3633.28299108506
"138","DSCN3273","Bovidae","Tragelaphini","Taurotragus","oryx","UM2",-1,0,1,3,3511.33683251172
"139","DSCN3277","Bovidae","Tragelaphini","Taurotragus","oryx","UM2",-1,0,3,4,3286.09449821827
"140","DSCN3281","Bovidae","Tragelaphini","Taurotragus","oryx","UM2",-1,0,1,1,3578.20971828252
"141","DSCN3284","Bovidae","Tragelaphini","Taurotragus","oryx","UM2",-1,0,4,5,3795.69086804154
"142","DSCN3323","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM2",-1,0,1,4,1533.68485930539
"143","DSCN3325","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM2",-1,0,3,1,1368.15516276905
"144","DSCN3328","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM2",-1,0,2,4,1347.64021782109
"145","DSCN3346","Bovidae","Tragelaphini","Tragelaphus","strepsiceros","UM2",-1,0,NA,5,2668.98409146756
"146","DSCN3350","Bovidae","Tragelaphini","Tragelaphus","strepsiceros","UM2",-1,0,NA,2,2697.62343007344
"147","DSCN3353","Bovidae","Tragelaphini","Tragelaphus","strepsiceros","UM2",-1,0,NA,5,2772.89709112356
"148","DSCN3356","Bovidae","Tragelaphini","Tragelaphus","strepsiceros","UM2",-1,0,NA,3,2679.31047122672
"149","DSCN3374","Bovidae","Reduncini","Redunca","fulvorufulva","UM2",-1,0,5,3,1346.72945488438
"150","DSCN3377","Bovidae","Reduncini","Redunca","fulvorufulva","UM2",-1,0,3,2,1515.99769494411
"151","DSCN3380","Bovidae","Reduncini","Redunca","fulvorufulva","UM2",-1,0,1,4,1451.47587901024
"152","DSCN3384","Bovidae","Reduncini","Redunca","fulvorufulva","UM2",-1,0,2,4,1544.0104384562
"153","DSCN3451","Bovidae","Reduncini","Redunca","arundinum","UM2",-1,1,3,3,1595.94624708002
"154","DSCN3455","Bovidae","Reduncini","Redunca","arundinum","UM2",-1,1,4,3,1707.64103732148
"155","DSCN3457","Bovidae","Reduncini","Redunca","arundinum","UM2",-1,1,3,2,1769.35297734349
"156","DSCN3460","Bovidae","Reduncini","Redunca","arundinum","UM2",-1,0,4,4,1711.23881572996
"157","DSCN3463","Bovidae","Reduncini","Redunca","arundinum","UM2",-1,0,1,4,1736.05231490367
"158","DSCN3466","Bovidae","Reduncini","Redunca","arundinum","UM2",-1,0,1,5,4417.60006202188
"159","DSCN3467","Bovidae","Reduncini","Redunca","arundinum","UM2",-1,0,4,1,1700.57505520944
"160","DSCN3472","Bovidae","Reduncini","Redunca","arundinum","UM2",-1,1,1,4,1671.6598042602
"161","DSCN3476","Bovidae","Reduncini","Redunca","arundinum","UM2",-1,0,3,1,1613.20181304843
"162","DSCN3478","Bovidae","Reduncini","Redunca","arundinum","UM2",-1,1,4,4,1753.73749647306
"163","DSCN3480","Bovidae","Reduncini","Redunca","arundinum","UM2",-1,1,3,2,1768.23658939454
"164","DSCN3484","Bovidae","Reduncini","Redunca","arundinum","UM2",-1,1,1,2,1293.43945143754
"165","DSCN3486","Bovidae","Reduncini","Redunca","arundinum","UM2",-1,0,2,4,1631.68634714664
"166","DSCN3490","Bovidae","Reduncini","Redunca","arundinum","UM2",-1,1,2,2,1666.33930053752
"167","DSCN3511","Bovidae","Reduncini","Redunca","fulvorufulva","UM2",-1,0,2,4,1384.99868846525
"168","DSCN3514","Bovidae","Reduncini","Redunca","fulvorufulva","UM2",-1,0,5,5,1408.32508497
"169","DSCN3526","Bovidae","Reduncini","Kobus","leche","UM2",-1,0,3,3,1639.98942776816
"170","DSCN3530","Bovidae","Reduncini","Kobus","ellipsiprymnus","UM2",-1,0,1,1,2255.47950058796
"171","DSCN3534","Bovidae","Reduncini","Kobus","ellipsiprymnus","UM2",-1,0,3,2,2414.91521680771
"172","DSCN3539","Bovidae","Reduncini","Kobus","ellipsiprymnus","UM2",-1,0,1,5,2163.94212263931
"173","DSCN3615","Bovidae","Reduncini","Kobus","ellipsiprymnus","UM2",-1,0,4,3,2274.65471852313
"174","DSCN3619","Bovidae","Reduncini","Kobus","ellipsiprymnus","UM2",-1,0,2,2,2295.32571008916
"175","DSCN3627","Bovidae","Bovini","Syncerus","caffer","UM2",1,0,1,1,2840.31727493639
"176","DSCN3631","Bovidae","Bovini","Syncerus","caffer","UM2",-2,0,4,1,3636.57626620262
"177","DSCN3637","Bovidae","Bovini","Syncerus","caffer","UM2",1,0,4,4,3799.59945562343
"178","DSCN3641","Bovidae","Bovini","Syncerus","caffer","UM2",1,0,4,4,3442.51934905131
"179","DSCN3645","Bovidae","Neotragini","Raphicerus","campestris","UM2",-1,0,2,4,952.297481824116
"180","DSCN3649","Bovidae","Neotragini","Raphicerus","campestris","UM2",-1,0,2,2,909.382780826444
"181","DSCN3652","Bovidae","Neotragini","Raphicerus","campestris","UM2",-1,0,4,5,977.346528110449
"182","DSCN3656","Bovidae","Neotragini","Raphicerus","campestris","UM2",-1,0,2,5,854.631603089207
"183","DSCN3660","Bovidae","Neotragini","Raphicerus","campestris","UM2",-1,0,1,4,901.06362036724
"184","DSCN3663","Bovidae","Neotragini","Raphicerus","campestris","UM2",-1,0,5,3,943.038046106822
"185","DSCN3681","Bovidae","Neotragini","Raphicerus","campestris","UM2",-1,0,1,1,908.474524670647
"186","DSCN3684","Bovidae","Neotragini","Raphicerus","campestris","UM2",-1,0,1,1,935.17068050227
"187","DSCN3688","Bovidae","Neotragini","Raphicerus","campestris","UM2",-1,0,2,1,904.271616900072
"188","DSCN3692","Bovidae","Neotragini","Raphicerus","campestris","UM2",-1,0,4,3,961.844472168625
"189","DSCN3696","Bovidae","Neotragini","Raphicerus","campestris","UM2",-1,0,2,4,914.136065083939
"190","DSCN3701","Bovidae","Neotragini","Raphicerus","campestris","UM2",-1,0,4,5,844.423001961353
"191","DSCN3708","Bovidae","Neotragini","Raphicerus","campestris","UM2",-1,0,1,3,891.529415788803
"192","DSCN3756","Bovidae","Neotragini","Pelea","capreolus","UM2",1,0,3,5,1320.99746746568
"193","DSCN3760","Bovidae","Neotragini","Pelea","capreolus","UM2",0,0,5,5,1314.93225501961
"194","DSCN3764","Bovidae","Neotragini","Pelea","capreolus","UM2",1,0,4,4,1476.01706545697
"195","DSCN3783","Bovidae","Neotragini","Ourebia","ourebi","UM2",1,0,2,4,1188.99907705412
"196","DSCN3787","Bovidae","Neotragini","Ourebia","ourebi","UM2",1,0,3,4,1134.70623611652
"197","DSCN3799","Bovidae","Hippotragini","Oryx","gazella","UM2",1,0,2,1,2591.25631366501
"198","DSCN3803","Bovidae","Hippotragini","Oryx","gazella","UM2",1,0,1,4,2909.97609847162
"199","DSCN3807","Bovidae","Hippotragini","Oryx","gazella","UM2",1,0,3,4,225.617872329366
"200","DSCN3811","Bovidae","Hippotragini","Oryx","gazella","UM2",1,0,5,5,2895.66817157054
"201","DSCN3815","Bovidae","Hippotragini","Oryx","gazella","UM2",1,0,3,4,2658.09514833188
"202","DSCN3819","Bovidae","Hippotragini","Oryx","gazella","UM2",1,0,3,5,2984.81650341079
"203","DSCN3823","Bovidae","Hippotragini","Oryx","gazella","UM2",1,0,3,4,2672.35808174414
"204","DSCN3826","Bovidae","Hippotragini","Oryx","gazella","UM2",-2,0,3,2,2494.32280759977
"205","DSCN3830","Bovidae","Hippotragini","Oryx","gazella","UM2",1,0,4,1,3017.71506779142
"206","DSCN3834","Bovidae","Hippotragini","Oryx","gazella","UM2",1,0,2,4,2652.89708012405
"207","DSCN3838","Bovidae","Hippotragini","Oryx","gazella","UM2",1,0,3,4,2745.26429755564
"208","DSCN3842","Bovidae","Hippotragini","Oryx","gazella","UM2",1,0,1,1,3147.32109057514
"209","DSCN3846","Bovidae","Hippotragini","Oryx","gazella","UM2",1,0,2,3,2468.18614976501
"210","DSCN3928","Bovidae","Hippotragini","Hippotragus","niger","UM2",0,0,5,3,4435.82244775612
"211","DSCN3931","Bovidae","Hippotragini","Hippotragus","niger","UM2",1,1,3,3,2393.57086712548
"212","DSCN3934","Bovidae","Hippotragini","Hippotragus","niger","UM2",1,1,1,3,3127.12608761425
"213","DSCN3938","Bovidae","Hippotragini","Hippotragus","niger","UM2",1,0,5,1,3048.88340803361
"214","DSCN3941","Bovidae","Hippotragini","Hippotragus","niger","UM2",1,1,3,2,2368.37505747231
"215","DSCN3945","Bovidae","Hippotragini","Hippotragus","niger","UM2",0,1,1,3,6961.15570974
"216","DSCN3951","Bovidae","Hippotragini","Hippotragus","niger","UM2",0,1,3,1,2055.8411501197
"217","DSCN3953","Bovidae","Hippotragini","Hippotragus","equinus","UM2",0,0,1,5,3082.83738271566
"218","DSCN3958","Bovidae","Hippotragini","Hippotragus","equinus","UM2",1,0,2,2,2817.34080221982
"219","DSCN3961","Bovidae","Hippotragini","Hippotragus","equinus","UM2",1,0,4,1,2546.97483900511
"220","DSCN3967","Bovidae","Hippotragini","Hippotragus","equinus","UM2",1,0,1,2,2712.96908958626
"221","DSCN3983","Bovidae","Bovini","Syncerus","caffer","UM2",-2,0,3,4,3395.31774248929
"222","DSCN3989","Bovidae","Bovini","Syncerus","caffer","UM2",1,0,3,2,3033.96018052521
"223","DSCN3996","Bovidae","Bovini","Syncerus","caffer","UM2",1,0,5,2,3100.38749289628
"224","DSCN4001","Bovidae","Bovini","Syncerus","caffer","UM2",1,0,1,3,3050.35595222661
"225","DSCN4005","Bovidae","Bovini","Syncerus","caffer","UM2",1,0,1,3,3853.39179719611
"226","DSCN4009","Bovidae","Bovini","Syncerus","caffer","UM2",1,0,2,2,3795.24314443945
"227","DSCN4013","Bovidae","Bovini","Syncerus","caffer","UM2",1,0,2,3,3335.36487118542
"228","DSCN4017","Bovidae","Bovini","Syncerus","caffer","UM2",1,0,3,1,3206.81935275514
"229","DSCN4019","Bovidae","Bovini","Syncerus","caffer","UM2",1,0,4,1,2922.47503723169
"230","DSCN4023","Bovidae","Bovini","Syncerus","caffer","UM2",1,0,1,4,3302.45533545014
"231","DSCN4028","Bovidae","Bovini","Syncerus","caffer","UM2",1,0,4,3,3270.79016872062
"232","DSCN4032","Bovidae","Bovini","Syncerus","caffer","UM2",1,0,1,4,3449.95157826241
"233","DSCN4037","Bovidae","Bovini","Syncerus","caffer","UM2",1,0,3,3,3456.96485586871
"234","DSCN4053","Bovidae","Alcelaphini","Damaliscus","dorcas","UM2",1,0,5,4,1684.38882351288
"235","DSCN4057","Bovidae","Alcelaphini","Damaliscus","dorcas","UM2",1,0,4,4,1852.50827676804
"236","DSCN4061","Bovidae","Alcelaphini","Damaliscus","dorcas","UM2",1,0,2,4,1919.57750930614
"237","DSCN4065","Bovidae","Alcelaphini","Damaliscus","dorcas","UM2",1,0,1,1,1928.90928093006
"238","DSCN4069","Bovidae","Alcelaphini","Damaliscus","dorcas","UM2",1,0,3,3,1887.95303517782
"239","DSCN4073","Bovidae","Alcelaphini","Damaliscus","dorcas","UM2",1,0,5,2,1874.21636840294
"240","DSCN4077","Bovidae","Alcelaphini","Damaliscus","dorcas","UM2",1,0,3,3,1903.69195839356
"241","DSCN4081","Bovidae","Alcelaphini","Damaliscus","dorcas","UM2",1,0,5,3,1856.52448320781
"242","DSCN4085","Bovidae","Alcelaphini","Damaliscus","dorcas","UM2",1,0,1,3,1893.55419880474
"243","DSCN4089","Bovidae","Alcelaphini","Damaliscus","dorcas","UM2",1,0,2,1,2049.68262302381
"244","DSCN4135","Bovidae","Alcelaphini","Alcelaphus","buselaphus","UM2",1,1,4,2,2163.65061104305
"245","DSCN4139","Bovidae","Alcelaphini","Alcelaphus","buselaphus","UM2",1,0,4,4,2103.08093270788
"246","DSCN4143","Bovidae","Alcelaphini","Alcelaphus","buselaphus","UM2",1,0,3,5,2051.46959810229
"247","DSCN4158","Bovidae","Alcelaphini","Connochaetes","gnou","UM2",-1,0,4,3,2234.21404882806
"248","DSCN4181","Bovidae","Alcelaphini","Connochaetes","taurinus","UM2",-1,0,NA,5,2473.72482083664
"249","DSCN4184","Bovidae","Alcelaphini","Connochaetes","taurinus","UM2",1,0,NA,1,2315.82578998773
"250","DSCN4188","Bovidae","Antilopini","Antidorcas","marsupialis","UM2",1,0,4,3,1595.16963415566
"251","DSCN4192","Bovidae","Antilopini","Antidorcas","marsupialis","UM2",1,0,3,3,1658.72985804579
"252","DSCN4196","Bovidae","Antilopini","Antidorcas","marsupialis","UM2",1,0,3,1,1687.16207063934
"253","DSCN4198","Bovidae","Antilopini","Antidorcas","marsupialis","UM2",1,0,5,2,1711.84178524887
"254","DSCN4202","Bovidae","Antilopini","Antidorcas","marsupialis","UM2",1,0,1,1,1653.94038515632
"255","DSCN4206","Bovidae","Antilopini","Antidorcas","marsupialis","UM2",1,0,2,4,1589.33418517922
