"","image","family","tribe","genus","species","type","complete","corrupt","folds_species","folds_tribe","size"
"51","DSCN2679","Bovidae","Alcelaphini","Connochaetes","gnou","LM1",-2,0,5,5,1679.120314647
"52","DSCN2682","Bovidae","Alcelaphini","Connochaetes","gnou","LM1",-2,0,1,3,1285.77941656928
"53","DSCN2686","Bovidae","Alcelaphini","Connochaetes","gnou","LM1",-1,0,3,3,1776.71020269032
"54","DSCN2690","Bovidae","Alcelaphini","Connochaetes","gnou","LM1",1,0,3,3,1870.94539457264
"55","DSCN2698","Bovidae","Alcelaphini","Connochaetes","gnou","LM1",1,0,5,2,1947.87583426151
"56","DSCN2745","Bovidae","Alcelaphini","Connochaetes","gnou","LM1",1,0,3,2,1728.85124693339
"57","DSCN2764","Bovidae","Alcelaphini","Connochaetes","taurinus","LM1",1,0,NA,5,2042.49135651723
"58","DSCN2768","Bovidae","Alcelaphini","Connochaetes","taurinus","LM1",0,0,NA,1,1831.33450336594
"59","DSCN2772","Bovidae","Alcelaphini","Connochaetes","taurinus","LM1",1,0,NA,1,1950.74534833623
"60","DSCN2776","Bovidae","Alcelaphini","Connochaetes","taurinus","LM1",1,0,NA,3,2025.19856340089
"61","DSCN2781","Bovidae","Alcelaphini","Connochaetes","taurinus","LM1",1,0,NA,2,1874.74668240971
"62","DSCN2785","Bovidae","Alcelaphini","Connochaetes","taurinus","LM1",1,0,NA,3,2160.39550649097
"63","DSCN2789","Bovidae","Alcelaphini","Connochaetes","taurinus","LM1",1,0,NA,5,1888.79122943281
"64","DSCN2793","Bovidae","Alcelaphini","Connochaetes","taurinus","LM1",-2,0,NA,1,1996.4956047557
"65","DSCN2797","Bovidae","Alcelaphini","Connochaetes","taurinus","LM1",1,0,NA,5,1881.90056413817
"66","DSCN2801","Bovidae","Alcelaphini","Connochaetes","taurinus","LM1",-1,-1,NA,2,1475.97215627408
"67","DSCN2805","Bovidae","Alcelaphini","Connochaetes","taurinus","LM1",1,0,NA,4,1886.27122795232
"68","DSCN2809","Bovidae","Alcelaphini","Connochaetes","taurinus","LM1",1,0,NA,3,2066.63590875638
"69","DSCN2871","Bovidae","Alcelaphini","Alcelaphus","buselaphus","LM1",1,0,3,4,1682.12013316704
"70","DSCN2875","Bovidae","Alcelaphini","Alcelaphus","buselaphus","LM1",-1,0,5,4,1945.83539402593
"71","DSCN2879","Bovidae","Alcelaphini","Alcelaphus","buselaphus","LM1",1,0,1,3,1633.55356777019
"72","DSCN2885","Bovidae","Alcelaphini","Alcelaphus","buselaphus","LM1",-1,-1,4,4,1579.75625746942
"73","DSCN2889","Bovidae","Alcelaphini","Alcelaphus","buselaphus","LM1",-1,-1,2,2,1381.03804456875
"74","DSCN2892","Bovidae","Alcelaphini","Alcelaphus","buselaphus","LM1",1,0,4,2,1695.89137584167
"75","DSCN2896","Bovidae","Alcelaphini","Alcelaphus","buselaphus","LM1",1,0,5,5,1687.16332045917
"76","DSCN2899","Bovidae","Alcelaphini","Alcelaphus","buselaphus","LM1",-1,-1,2,1,1581.23654064477
"77","DSCN2904","Bovidae","Alcelaphini","Alcelaphus","buselaphus","LM1",1,0,4,3,1787.86479606563
"78","DSCN2908","Bovidae","Alcelaphini","Alcelaphus","buselaphus","LM1",1,0,1,4,1815.31810677863
"79","DSCN2913","Bovidae","Alcelaphini","Alcelaphus","buselaphus","LM1",1,0,1,3,1849.56390035947
"80","DSCN2923","Bovidae","Alcelaphini","Alcelaphus","buselaphus","LM1",1,0,2,1,1731.30326078453
"81","DSCN2927","Bovidae","Alcelaphini","Alcelaphus","buselaphus","LM1",1,0,5,3,1873.83283044506
"82","DSCN2931","Bovidae","Alcelaphini","Alcelaphus","buselaphus","LM1",-2,0,1,2,1571.82297050476
"83","DSCN3019","Bovidae","Alcelaphini","Damaliscus","dorcas","LM1",-2,0,4,2,1371.46936985328
"84","DSCN3023","Bovidae","Alcelaphini","Damaliscus","dorcas","LM1",1,0,4,3,1490.48201000553
"85","DSCN3027","Bovidae","Alcelaphini","Damaliscus","dorcas","LM1",-1,-1,2,1,1248.44120775816
"86","DSCN3031","Bovidae","Alcelaphini","Damaliscus","dorcas","LM1",1,0,1,2,1502.89347595687
"87","DSCN3035","Bovidae","Alcelaphini","Damaliscus","dorcas","LM1",0,0,3,2,1386.91882720936
"88","DSCN3039","Bovidae","Alcelaphini","Damaliscus","dorcas","LM1",1,0,1,5,1393.4465574209
"89","DSCN3043","Bovidae","Alcelaphini","Damaliscus","dorcas","LM1",1,0,1,2,1485.49567827777
"90","DSCN3047","Bovidae","Alcelaphini","Damaliscus","dorcas","LM1",-1,-1,3,1,1296.44372860759
"91","DSCN3051","Bovidae","Alcelaphini","Damaliscus","dorcas","LM1",0,0,2,5,1407.15983089917
"92","DSCN3055","Bovidae","Alcelaphini","Damaliscus","dorcas","LM1",-2,0,1,1,1408.5445595726
"93","DSCN3060","Bovidae","Alcelaphini","Damaliscus","dorcas","LM1",1,0,3,1,1588.80823428602
"94","DSCN3064","Bovidae","Alcelaphini","Damaliscus","dorcas","LM1",1,0,2,2,1603.95187375249
"95","DSCN3077","Bovidae","Alcelaphini","Damaliscus","dorcas","LM1",0,0,1,4,1407.68539277068
"96","DSCN3080","Bovidae","Alcelaphini","Damaliscus","dorcas","LM1",1,0,5,2,1293.67459556453
"97","DSCN3083","Bovidae","Alcelaphini","Damaliscus","dorcas","LM1",0,0,5,4,1669.55178488074
"98","DSCN3087","Bovidae","Alcelaphini","Damaliscus","dorcas","LM1",1,0,5,1,1523.13068946514
"99","DSCN3099","Bovidae","Alcelaphini","Damaliscus","dorcas","LM1",1,0,2,4,1348.01834876975
"100","DSCN3104","Bovidae","Alcelaphini","Damaliscus","dorcas","LM1",0,0,2,4,1304.18863016099
"101","DSCN3108","Bovidae","Alcelaphini","Damaliscus","dorcas","LM1",1,0,3,5,1497.86459194354
"102","DSCN3112","Bovidae","Alcelaphini","Damaliscus","dorcas","LM1",1,0,4,4,1477.20818774966
"103","DSCN3128","Bovidae","Alcelaphini","Connochaetes","gnou","LM1",-1,0,4,1,1700.85289650629
"104","DSCN3191","Bovidae","Antilopini","Antidorcas","marsupialis","LM1",1,0,5,4,1261.42687545246
"105","DSCN3197","Bovidae","Antilopini","Antidorcas","marsupialis","LM1",1,0,1,2,1391.4560527122
"106","DSCN3200","Bovidae","Antilopini","Antidorcas","marsupialis","LM1",1,0,2,5,1431.81077166511
"107","DSCN3204","Bovidae","Antilopini","Antidorcas","marsupialis","LM1",1,0,2,5,1219.54036772495
"108","DSCN3210","Bovidae","Antilopini","Antidorcas","marsupialis","LM1",-2,0,4,5,1208.95715674983
"109","DSCN3214","Bovidae","Antilopini","Antidorcas","marsupialis","LM1",-2,0,5,2,1313.84484264171
"110","DSCN3218","Bovidae","Antilopini","Antidorcas","marsupialis","LM1",1,0,1,3,1237.81564349202
"111","DSCN3222","Bovidae","Antilopini","Antidorcas","marsupialis","LM1",1,0,5,5,1255.30870947982
"112","DSCN3227","Bovidae","Antilopini","Antidorcas","marsupialis","LM1",1,0,5,4,1268.64512232949
"113","DSCN3231","Bovidae","Antilopini","Antidorcas","marsupialis","LM1",-2,0,4,2,1288.67083919023
"114","DSCN3288","Bovidae","Tragelaphini","Taurotragus","oryx","LM1",-1,0,3,2,3012.93256731642
"115","DSCN3289","Bovidae","Tragelaphini","Taurotragus","oryx","LM1",-1,0,3,5,2556.2400403449
"116","DSCN3294","Bovidae","Tragelaphini","Taurotragus","oryx","LM1",-1,0,4,2,2363.0739573827
"117","DSCN3296","Bovidae","Tragelaphini","Taurotragus","oryx","LM1",-1,1,5,2,2379.53687045467
"118","DSCN3300","Bovidae","Tragelaphini","Taurotragus","oryx","LM1",-1,0,2,3,2575.27861705463
"119","DSCN3307","Bovidae","Tragelaphini","Taurotragus","oryx","LM1",-1,1,3,1,2671.38992723351
"120","DSCN3312","Bovidae","Tragelaphini","Taurotragus","oryx","LM1",-1,0,2,3,2294.18416362675
"121","DSCN3316","Bovidae","Tragelaphini","Taurotragus","oryx","LM1",-1,0,4,1,2433.27933319019
"122","DSCN3320","Bovidae","Tragelaphini","Taurotragus","oryx","LM1",-1,0,4,2,2440.37025083033
"123","DSCN3334","Bovidae","Tragelaphini","Tragelaphus","scriptus","LM1",-1,0,3,4,1120.42485769315
"124","DSCN3339","Bovidae","Tragelaphini","Tragelaphus","scriptus","LM1",-1,0,5,2,1007.63481850342
"125","DSCN3361","Bovidae","Tragelaphini","Tragelaphus","strepsiceros","LM1",-1,0,NA,1,2011.17264517221
"126","DSCN3366","Bovidae","Tragelaphini","Tragelaphus","strepsiceros","LM1",-1,0,NA,3,1853.31758698265
"127","DSCN3370","Bovidae","Tragelaphini","Tragelaphus","strepsiceros","LM1",-1,0,NA,4,2094.25750528202
"128","DSCN3391","Bovidae","Reduncini","Redunca","fulvorufulva","LM1",-1,0,3,4,1075.59607648249
"129","DSCN3395","Bovidae","Reduncini","Redunca","fulvorufulva","LM1",-1,0,5,3,1101.77956225471
"130","DSCN3400","Bovidae","Reduncini","Redunca","fulvorufulva","LM1",-1,0,4,2,993.369642800053
"131","DSCN3408","Bovidae","Reduncini","Redunca","arundinum","LM1",-1,0,4,4,1240.84777440291
"132","DSCN3412","Bovidae","Reduncini","Redunca","arundinum","LM1",-1,0,5,3,1373.26869428318
"133","DSCN3417","Bovidae","Reduncini","Redunca","arundinum","LM1",-1,1,3,5,1344.0706995313
"134","DSCN3424","Bovidae","Reduncini","Redunca","arundinum","LM1",-1,0,4,5,1359.73662727923
"135","DSCN3428","Bovidae","Reduncini","Redunca","arundinum","LM1",-1,1,1,2,1177.53962420538
"136","DSCN3435","Bovidae","Reduncini","Redunca","arundinum","LM1",-1,0,1,1,1315.56871571775
"137","DSCN3440","Bovidae","Reduncini","Redunca","arundinum","LM1",-1,0,5,1,1314.80126705491
"138","DSCN3443","Bovidae","Reduncini","Redunca","arundinum","LM1",-1,0,1,1,1493.80124145849
"139","DSCN3447","Bovidae","Reduncini","Redunca","arundinum","LM1",-1,0,3,5,1487.81663630692
"140","DSCN3494","Bovidae","Reduncini","Redunca","arundinum","LM1",-1,0,5,2,1287.25591314209
"141","DSCN3498","Bovidae","Reduncini","Redunca","arundinum","LM1",-1,0,3,3,1364.12011445774
"142","DSCN3501","Bovidae","Reduncini","Redunca","arundinum","LM1",-1,1,1,2,1294.12064266931
"143","DSCN3508","Bovidae","Reduncini","Redunca","arundinum","LM1",-1,0,2,5,1421.07535571392
"144","DSCN3519","Bovidae","Reduncini","Redunca","fulvorufulva","LM1",-1,0,1,5,1041.46670758052
"145","DSCN3523","Bovidae","Reduncini","Kobus","leche","LM1",-1,0,1,1,1286.79871728217
"146","DSCN3543","Bovidae","Reduncini","Kobus","ellipsiprymnus","LM1",-1,0,3,1,2086.09596959867
"147","DSCN3547","Bovidae","Reduncini","Kobus","ellipsiprymnus","LM1",-1,1,2,5,1999.58080137407
"148","DSCN3552","Bovidae","Reduncini","Kobus","ellipsiprymnus","LM1",-1,0,3,4,2257.53858788259
"149","DSCN3555","Bovidae","Reduncini","Kobus","ellipsiprymnus","LM1",-1,0,5,1,1897.4454224585
"150","DSCN3559","Bovidae","Reduncini","Kobus","ellipsiprymnus","LM1",-1,0,3,2,2397.35978394751
"151","DSCN3563","Bovidae","Reduncini","Kobus","ellipsiprymnus","LM1",-1,0,5,5,2115.8178340006
"152","DSCN3567","Bovidae","Reduncini","Kobus","ellipsiprymnus","LM1",-1,0,1,5,2370.64108107561
"153","DSCN3571","Bovidae","Reduncini","Kobus","ellipsiprymnus","LM1",-1,0,2,3,2574.59915761877
"154","DSCN3575","Bovidae","Reduncini","Kobus","ellipsiprymnus","LM1",-1,0,1,4,2106.60871239603
"155","DSCN3579","Bovidae","Reduncini","Kobus","ellipsiprymnus","LM1",-1,0,3,4,2095.34909119862
"156","DSCN3583","Bovidae","Reduncini","Kobus","ellipsiprymnus","LM1",-1,0,1,1,2015.83402333479
"157","DSCN3587","Bovidae","Reduncini","Kobus","ellipsiprymnus","LM1",-1,0,5,2,1937.11496829899
"158","DSCN3592","Bovidae","Reduncini","Kobus","ellipsiprymnus","LM1",-1,0,3,1,2041.43199359948
"159","DSCN3596","Bovidae","Reduncini","Kobus","ellipsiprymnus","LM1",-1,0,1,1,1957.10396810553
"160","DSCN3600","Bovidae","Reduncini","Kobus","ellipsiprymnus","LM1",-1,0,1,2,1902.50690748814
"161","DSCN3604","Bovidae","Reduncini","Kobus","ellipsiprymnus","LM1",-1,0,4,5,2254.56262980583
"162","DSCN3624","Bovidae","Reduncini","Kobus","ellipsiprymnus","LM1",-1,0,4,4,2195.44050344903
"163","DSCN3667","Bovidae","Neotragini","Raphicerus","campestris","LM1",1,0,1,1,762.967728388138
"164","DSCN3671","Bovidae","Neotragini","Raphicerus","campestris","LM1",1,0,3,2,691.830228735973
"165","DSCN3677","Bovidae","Neotragini","Raphicerus","campestris","LM1",1,0,2,4,766.247197803345
"166","DSCN3715","Bovidae","Neotragini","Raphicerus","campestris","LM1",1,0,3,3,738.632387712926
"167","DSCN3724","Bovidae","Neotragini","Raphicerus","campestris","LM1",1,0,1,3,735.973951934792
"168","DSCN3728","Bovidae","Neotragini","Raphicerus","campestris","LM1",0,0,2,5,1219.22968289578
"169","DSCN3732","Bovidae","Neotragini","Raphicerus","campestris","LM1",-1,0,2,1,893.504451870259
"170","DSCN3736","Bovidae","Neotragini","Raphicerus","campestris","LM1",-1,0,4,3,719.970996060414
"171","DSCN3740","Bovidae","Neotragini","Raphicerus","campestris","LM1",-1,0,2,3,765.059018245465
"172","DSCN3744","Bovidae","Neotragini","Raphicerus","campestris","LM1",-1,0,1,3,727.994189413293
"173","DSCN3749","Bovidae","Neotragini","Raphicerus","campestris","LM1",-1,0,5,3,831.087337775901
"174","DSCN3753","Bovidae","Neotragini","Raphicerus","campestris","LM1",-1,0,1,1,771.112502943361
"175","DSCN3769","Bovidae","Neotragini","Pelea","capreolus","LM1",-2,0,1,1,959.218803638032
"176","DSCN3774","Bovidae","Neotragini","Pelea","capreolus","LM1",0,0,5,2,1040.39887161609
"177","DSCN3778","Bovidae","Neotragini","Pelea","capreolus","LM1",-2,0,4,4,1023.73325238759
"178","DSCN3792","Bovidae","Neotragini","Ourebia","ourebi","LM1",1,0,2,5,994.824990480117
"179","DSCN3796","Bovidae","Neotragini","Ourebia","ourebi","LM1",1,0,4,2,833.484616938143
"180","DSCN3852","Bovidae","Hippotragini","Oryx","gazella","LM1",1,0,3,3,2210.47927022526
"181","DSCN3856","Bovidae","Hippotragini","Oryx","gazella","LM1",0,0,5,1,1898.43830745998
"182","DSCN3863","Bovidae","Hippotragini","Oryx","gazella","LM1",0,0,4,3,2000.81655494618
"183","DSCN3867","Bovidae","Hippotragini","Oryx","gazella","LM1",-2,0,1,3,1970.55477220893
"184","DSCN3871","Bovidae","Hippotragini","Oryx","gazella","LM1",1,0,2,1,2036.40002596988
"185","DSCN3874","Bovidae","Hippotragini","Oryx","gazella","LM1",1,0,2,2,2095.44001741167
"186","DSCN3878","Bovidae","Hippotragini","Oryx","gazella","LM1",1,0,2,4,2013.67081250745
"187","DSCN3886","Bovidae","Hippotragini","Oryx","gazella","LM1",0,0,1,2,2151.2209469803
"188","DSCN3921","Bovidae","Hippotragini","Oryx","gazella","LM1",1,0,3,4,2120.23310309032
"189","DSCN3925","Bovidae","Hippotragini","Oryx","gazella","LM1",0,0,5,2,3716.97414865636
"190","DSCN3950","Bovidae","Hippotragini","Hippotragus","niger","LM1",0,0,1,1,2083.24442266287
"191","DSCN3974","Bovidae","Hippotragini","Hippotragus","equinus","LM1",1,0,5,5,2409.64273209501
"192","DSCN3980","Bovidae","Hippotragini","Hippotragus","equinus","LM1",1,0,4,2,2200.28762176902
"193","DSCN4042","Bovidae","Bovini","Syncerus","caffer","LM1",1,0,2,2,2836.6142851597
"194","DSCN4047","Bovidae","Bovini","Syncerus","caffer","LM1",1,0,3,2,2795.72335024017
"195","DSCN4095","Bovidae","Alcelaphini","Damaliscus","dorcas","LM1",1,0,3,4,1438.67959426544
"196","DSCN4099","Bovidae","Alcelaphini","Damaliscus","dorcas","LM1",-1,-1,4,4,1099.33717882384
"197","DSCN4103","Bovidae","Alcelaphini","Damaliscus","dorcas","LM1",1,0,1,1,1324.67544347695
"198","DSCN4107","Bovidae","Alcelaphini","Damaliscus","dorcas","LM1",1,0,2,3,1507.88098131652
"199","DSCN4111","Bovidae","Alcelaphini","Damaliscus","dorcas","LM1",1,0,5,2,1486.62569554741
"200","DSCN4115","Bovidae","Alcelaphini","Damaliscus","dorcas","LM1",1,0,3,3,1575.26262435622
"201","DSCN4119","Bovidae","Alcelaphini","Damaliscus","dorcas","LM1",1,0,5,3,1369.56624733011
"202","DSCN4123","Bovidae","Alcelaphini","Damaliscus","dorcas","LM1",0,0,4,3,1353.27108925739
"203","DSCN4127","Bovidae","Alcelaphini","Damaliscus","dorcas","LM1",1,0,5,1,1379.51852761077
"204","DSCN4131","Bovidae","Alcelaphini","Damaliscus","dorcas","LM1",1,0,4,5,1504.37461747732
"205","DSCN4148","Bovidae","Alcelaphini","Alcelaphus","buselaphus","LM1",1,0,3,2,1780.89449641675
"206","DSCN4151","Bovidae","Alcelaphini","Alcelaphus","buselaphus","LM1",0,0,3,4,1688.11830640234
"207","DSCN4155","Bovidae","Alcelaphini","Alcelaphus","buselaphus","LM1",-1,-1,4,5,1626.68853591028
"208","DSCN4163","Bovidae","Alcelaphini","Connochaetes","gnou","LM1",1,0,2,1,1623.63168716474
"209","DSCN4167","Bovidae","Alcelaphini","Connochaetes","gnou","LM1",1,0,4,2,1686.08089663502
"210","DSCN4172","Bovidae","Alcelaphini","Connochaetes","gnou","LM1",1,0,4,2,1603.28646682205
"211","DSCN4177","Bovidae","Alcelaphini","Connochaetes","gnou","LM1",0,0,2,1,1718.21633673182
"212","DSCN4254","Bovidae","Antilopini","Antidorcas","marsupialis","LM1",1,0,1,1,1274.41100737314
"213","DSCN4258","Bovidae","Antilopini","Antidorcas","marsupialis","LM1",1,0,4,4,1213.13170617855
"214","DSCN4262","Bovidae","Antilopini","Antidorcas","marsupialis","LM1",1,0,3,3,1176.4386564903
"215","DSCN4266","Bovidae","Antilopini","Antidorcas","marsupialis","LM1",1,0,3,3,1344.41517458055
"216","DSCN4270","Bovidae","Antilopini","Antidorcas","marsupialis","LM1",1,0,3,3,1332.15980416151
"217","DSCN4274","Bovidae","Antilopini","Antidorcas","marsupialis","LM1",-2,0,4,1,1174.86140637621
"218","DSCN4277","Bovidae","Antilopini","Antidorcas","marsupialis","LM1",1,0,1,2,1308.66402482806
"219","DSCN4281","Bovidae","Antilopini","Antidorcas","marsupialis","LM1",1,0,5,1,1369.45722395715
"220","DSCN4284","Bovidae","Antilopini","Antidorcas","marsupialis","LM1",1,0,1,4,1287.05606737834
"221","DSCN4292","Bovidae","Antilopini","Antidorcas","marsupialis","LM1",1,0,2,4,1379.03866477873
"222","DSCN4296","Bovidae","Antilopini","Antidorcas","marsupialis","LM1",1,0,4,2,1296.23218908998
"223","DSCN4301","Bovidae","Antilopini","Antidorcas","marsupialis","LM1",-2,0,3,1,1374.31608331926
"224","DSCN4305","Bovidae","Antilopini","Antidorcas","marsupialis","LM1",1,0,3,3,1249.16256826549
"225","DSCN4309","Bovidae","Antilopini","Antidorcas","marsupialis","LM1",1,0,5,1,1280.34294849586
"226","DSCN4317","Bovidae","Antilopini","Antidorcas","marsupialis","LM1",-2,0,1,1,1236.95040750332
"227","DSCN4321","Bovidae","Antilopini","Antidorcas","marsupialis","LM1",1,0,2,4,1336.32090953238
"228","DSCN4325","Bovidae","Antilopini","Antidorcas","marsupialis","LM1",1,0,3,3,1320.67048376012
"229","DSCN4340","Bovidae","Tragelaphini","Tragelaphus","strepsiceros","LM1",-1,0,NA,4,3288.98527640013
"230","DSCN4345","Bovidae","Tragelaphini","Tragelaphus","strepsiceros","LM1",-1,0,NA,3,1920.60947043354
"231","DSCN4352","Bovidae","Reduncini","Redunca","fulvorufulva","LM1",-1,0,3,2,1232.83146383427
"232","DSCN4355","Bovidae","Reduncini","Redunca","fulvorufulva","LM1",-1,0,2,4,1580.82764542875
"233","DSCN4495","Bovidae","Bovini","Syncerus","caffer","LM1",1,0,1,4,2517.49711742459
"234","DSCN4499","Bovidae","Bovini","Syncerus","caffer","LM1",1,0,5,4,2512.22499850775
"235","DSCN4504","Bovidae","Bovini","Syncerus","caffer","LM1",1,0,4,3,2984.60277110195
"236","DSCN4509","Bovidae","Bovini","Syncerus","caffer","LM1",1,0,5,4,2667.10546731441
"237","DSCN4513","Bovidae","Bovini","Syncerus","caffer","LM1",1,0,4,1,2554.49911344162
"238","DSCN4518","Bovidae","Bovini","Syncerus","caffer","LM1",1,0,4,2,2779.65321144853
"239","DSCN4522","Bovidae","Bovini","Syncerus","caffer","LM1",1,0,5,5,2506.3403567302
"240","DSCN4526","Bovidae","Bovini","Syncerus","caffer","LM1",1,0,1,3,2697.57435890985
"241","DSCN4530","Bovidae","Bovini","Syncerus","caffer","LM1",1,0,1,5,3065.29104598139
"242","DSCN4533","Bovidae","Bovini","Syncerus","caffer","LM1",1,0,3,4,2443.71112287251
"243","DSCN4537","Bovidae","Bovini","Syncerus","caffer","LM1",1,0,2,5,2797.07979442017
"244","DSCN4541","Bovidae","Bovini","Syncerus","caffer","LM1",1,0,3,4,3077.60917872685
"245","DSCN4547","Bovidae","Bovini","Syncerus","caffer","LM1",-2,0,5,2,2808.44582756279
"246","DSCN4550","Bovidae","Bovini","Syncerus","caffer","LM1",1,0,1,1,3068.19461745257
"247","DSCN4553","Bovidae","Bovini","Syncerus","caffer","LM1",1,0,5,3,3250.92263098638
"248","DSCN4556","Bovidae","Bovini","Syncerus","caffer","LM1",1,0,2,5,2770.39433033304
"249","DSCN4628","Bovidae","Alcelaphini","Connochaetes","taurinus","LM1",1,0,NA,2,1859.5028098332
"250","DSCN4632","Bovidae","Alcelaphini","Connochaetes","taurinus","LM1",1,0,NA,4,1917.47089177126
"251","DSCN4635","Bovidae","Alcelaphini","Connochaetes","taurinus","LM1",-1,-1,NA,2,1555.90242730315
"252","DSCN4639","Bovidae","Alcelaphini","Connochaetes","taurinus","LM1",1,0,NA,1,2061.72022398845
