"family","tribe","genus","species","type","image","complete","corrupt","folds_species","folds_tribe"
"Bovidae","Alcelaphini","Connochaetes","taurinus","LM2","DSCN2796",1,0,NA,3
"Bovidae","Alcelaphini","Connochaetes","taurinus","LM2","DSCN2800",1,0,NA,2
"Bovidae","Alcelaphini","Connochaetes","taurinus","LM2","DSCN2804",1,0,NA,4
"Bovidae","Alcelaphini","Connochaetes","taurinus","LM2","DSCN2808",1,0,NA,2
"Bovidae","Alcelaphini","Connochaetes","taurinus","LM2","DSCN4627",1,0,NA,1
"Bovidae","Alcelaphini","Connochaetes","taurinus","LM2","DSCN4631",1,0,NA,3
"Bovidae","Alcelaphini","Connochaetes","taurinus","LM2","DSCN4634",1,0,NA,5
"Bovidae","Alcelaphini","Connochaetes","taurinus","LM2","DSCN4638",1,0,NA,5
"Bovidae","Alcelaphini","Connochaetes","taurinus","LM2","DSCN4642",1,0,NA,2
"Bovidae","Alcelaphini","Connochaetes","taurinus","LM2","DSCN4645",1,0,NA,5
"Bovidae","Alcelaphini","Connochaetes","taurinus","LM2","DSCN4650",1,0,NA,1
"Bovidae","Alcelaphini","Connochaetes","taurinus","LM2","DSCN4654",1,0,NA,5
"Bovidae","Alcelaphini","Connochaetes","taurinus","LM2","DSCN4658",1,0,NA,1
"Bovidae","Alcelaphini","Connochaetes","taurinus","LM2","DSCN4667",-1,0,NA,3
"Bovidae","Alcelaphini","Connochaetes","taurinus","LM2","DSCN4671",-1,0,NA,2
"Bovidae","Alcelaphini","Connochaetes","taurinus","LM2","DSCN4674",-1,0,NA,3
"Bovidae","Alcelaphini","Connochaetes","taurinus","LM2","DSCN4677",-1,0,NA,1
"Bovidae","Alcelaphini","Connochaetes","taurinus","LM2","DSCN4680",-1,0,NA,2
"Bovidae","Alcelaphini","Connochaetes","taurinus","LM2","DSCN4688",1,0,NA,2
"Bovidae","Alcelaphini","Damaliscus","dorcas","LM2","DSCN3018",1,1,1,5
"Bovidae","Alcelaphini","Damaliscus","dorcas","LM2","DSCN3022",1,1,4,2
"Bovidae","Alcelaphini","Damaliscus","dorcas","LM2","DSCN3026",1,1,4,1
"Bovidae","Alcelaphini","Damaliscus","dorcas","LM2","DSCN3030",1,0,2,5
"Bovidae","Alcelaphini","Damaliscus","dorcas","LM2","DSCN3034",1,1,1,1
"Bovidae","Alcelaphini","Damaliscus","dorcas","LM2","DSCN3038",1,0,3,1
"Bovidae","Alcelaphini","Damaliscus","dorcas","LM2","DSCN3042",1,1,1,2
"Bovidae","Alcelaphini","Damaliscus","dorcas","LM2","DSCN3046",1,1,1,4
"Bovidae","Alcelaphini","Damaliscus","dorcas","LM2","DSCN3050",1,1,4,2
"Bovidae","Alcelaphini","Damaliscus","dorcas","LM2","DSCN3054",1,1,3,4
"Bovidae","Alcelaphini","Damaliscus","dorcas","LM2","DSCN3059",1,0,1,1
"Bovidae","Alcelaphini","Damaliscus","dorcas","LM2","DSCN3063",1,1,3,4
"Bovidae","Alcelaphini","Damaliscus","dorcas","LM2","DSCN3076",1,0,2,4
"Bovidae","Alcelaphini","Damaliscus","dorcas","LM2","DSCN3079",1,1,2,5
"Bovidae","Alcelaphini","Damaliscus","dorcas","LM2","DSCN3082",1,1,5,4
"Bovidae","Alcelaphini","Damaliscus","dorcas","LM2","DSCN3086",1,1,5,4
"Bovidae","Alcelaphini","Damaliscus","dorcas","LM2","DSCN3098",1,0,5,4
"Bovidae","Alcelaphini","Damaliscus","dorcas","LM2","DSCN3103",1,0,2,1
"Bovidae","Alcelaphini","Damaliscus","dorcas","LM2","DSCN3107",1,0,2,3
"Bovidae","Alcelaphini","Damaliscus","dorcas","LM2","DSCN3111",1,0,3,1
"Bovidae","Alcelaphini","Damaliscus","dorcas","LM2","DSCN4093",1,0,4,3
"Bovidae","Alcelaphini","Damaliscus","dorcas","LM2","DSCN4098",1,1,3,3
"Bovidae","Alcelaphini","Damaliscus","dorcas","LM2","DSCN4102",1,1,4,3
"Bovidae","Alcelaphini","Damaliscus","dorcas","LM2","DSCN4106",1,1,1,1
"Bovidae","Alcelaphini","Damaliscus","dorcas","LM2","DSCN4110",1,1,2,5
"Bovidae","Alcelaphini","Damaliscus","dorcas","LM2","DSCN4114",1,1,5,3
"Bovidae","Alcelaphini","Damaliscus","dorcas","LM2","DSCN4118",1,0,3,2
"Bovidae","Alcelaphini","Damaliscus","dorcas","LM2","DSCN4122",1,0,5,5
"Bovidae","Alcelaphini","Damaliscus","dorcas","LM2","DSCN4126",1,0,4,4
"Bovidae","Alcelaphini","Damaliscus","dorcas","LM2","DSCN4130",1,0,5,5
"Bovidae","Antilopini","Antidorcas","marsupialis","LM2","DSCN3190",1,1,1,2
"Bovidae","Antilopini","Antidorcas","marsupialis","LM2","DSCN3195",-2,0,2,3
"Bovidae","Antilopini","Antidorcas","marsupialis","LM2","DSCN3199",1,1,2,5
"Bovidae","Antilopini","Antidorcas","marsupialis","LM2","DSCN3203",1,1,4,4
"Bovidae","Antilopini","Antidorcas","marsupialis","LM2","DSCN3207",1,1,5,2
"Bovidae","Antilopini","Antidorcas","marsupialis","LM2","DSCN3209",1,1,1,1
"Bovidae","Antilopini","Antidorcas","marsupialis","LM2","DSCN3213",1,1,5,4
"Bovidae","Antilopini","Antidorcas","marsupialis","LM2","DSCN3217",1,1,5,3
"Bovidae","Antilopini","Antidorcas","marsupialis","LM2","DSCN3221",1,1,3,3
"Bovidae","Antilopini","Antidorcas","marsupialis","LM2","DSCN3226",1,1,1,3
"Bovidae","Antilopini","Antidorcas","marsupialis","LM2","DSCN3230",1,1,4,1
"Bovidae","Antilopini","Antidorcas","marsupialis","LM2","DSCN4253",1,1,3,2
"Bovidae","Antilopini","Antidorcas","marsupialis","LM2","DSCN4257",1,1,3,1
"Bovidae","Antilopini","Antidorcas","marsupialis","LM2","DSCN4261",1,0,3,4
"Bovidae","Antilopini","Antidorcas","marsupialis","LM2","DSCN4265",1,0,4,4
"Bovidae","Antilopini","Antidorcas","marsupialis","LM2","DSCN4269",1,1,1,2
"Bovidae","Antilopini","Antidorcas","marsupialis","LM2","DSCN4273",1,0,4,1
"Bovidae","Antilopini","Antidorcas","marsupialis","LM2","DSCN4276",1,0,1,4
"Bovidae","Antilopini","Antidorcas","marsupialis","LM2","DSCN4280",1,1,2,1
"Bovidae","Antilopini","Antidorcas","marsupialis","LM2","DSCN4283",1,1,4,1
"Bovidae","Antilopini","Antidorcas","marsupialis","LM2","DSCN4287",1,1,3,4
"Bovidae","Antilopini","Antidorcas","marsupialis","LM2","DSCN4290",1,1,3,3
"Bovidae","Antilopini","Antidorcas","marsupialis","LM2","DSCN4295",1,1,5,1
"Bovidae","Antilopini","Antidorcas","marsupialis","LM2","DSCN4300",1,0,1,3
"Bovidae","Antilopini","Antidorcas","marsupialis","LM2","DSCN4304",1,0,2,2
"Bovidae","Antilopini","Antidorcas","marsupialis","LM2","DSCN4308",1,1,3,2
"Bovidae","Antilopini","Antidorcas","marsupialis","LM2","DSCN4313",-2,0,3,5
"Bovidae","Antilopini","Antidorcas","marsupialis","LM2","DSCN4316",1,0,2,5
"Bovidae","Antilopini","Antidorcas","marsupialis","LM2","DSCN4320",1,1,1,5
"Bovidae","Antilopini","Antidorcas","marsupialis","LM2","DSCN4324",1,1,4,2
"Bovidae","Antilopini","Antidorcas","marsupialis","LM2","IMG_1448",1,0,2,2
"Bovidae","Antilopini","Antidorcas","marsupialis","LM2","IMG_1457",1,0,1,3
"Bovidae","Antilopini","Antidorcas","marsupialis","LM2","IMG_1465",1,0,2,4
"Bovidae","Antilopini","Antidorcas","marsupialis","LM2","IMG_1473",1,0,4,3
"Bovidae","Antilopini","Antidorcas","marsupialis","LM2","IMG_1480",1,0,4,4
"Bovidae","Antilopini","Antidorcas","marsupialis","LM2","IMG_1487",1,0,2,1
"Bovidae","Bovini","Syncerus","caffer","LM2","DSCN4041",1,0,2,2
"Bovidae","Bovini","Syncerus","caffer","LM2","DSCN4046",1,0,1,4
"Bovidae","Bovini","Syncerus","caffer","LM2","DSCN4494",1,0,4,3
"Bovidae","Bovini","Syncerus","caffer","LM2","DSCN4498",1,0,4,4
"Bovidae","Bovini","Syncerus","caffer","LM2","DSCN4503",1,0,4,3
"Bovidae","Bovini","Syncerus","caffer","LM2","DSCN4508",1,0,3,5
"Bovidae","Bovini","Syncerus","caffer","LM2","DSCN4512",1,0,3,3
"Bovidae","Bovini","Syncerus","caffer","LM2","DSCN4517",1,0,5,2
"Bovidae","Bovini","Syncerus","caffer","LM2","DSCN4521",1,0,1,2
"Bovidae","Bovini","Syncerus","caffer","LM2","DSCN4525",1,0,1,3
"Bovidae","Bovini","Syncerus","caffer","LM2","DSCN4529",1,0,2,4
"Bovidae","Bovini","Syncerus","caffer","LM2","DSCN4532",1,0,2,3
"Bovidae","Bovini","Syncerus","caffer","LM2","DSCN4536",1,0,3,5
"Bovidae","Bovini","Syncerus","caffer","LM2","DSCN4540",1,0,4,1
"Bovidae","Bovini","Syncerus","caffer","LM2","DSCN4544",1,0,1,2
"Bovidae","Bovini","Syncerus","caffer","LM2","DSCN4549",1,0,4,1
"Bovidae","Bovini","Syncerus","caffer","LM2","DSCN4552",1,0,1,2
"Bovidae","Bovini","Syncerus","caffer","LM2","DSCN4555",1,0,3,1
"Bovidae","Bovini","Syncerus","caffer","LM2","DSCN5746",1,0,3,4
"Bovidae","Bovini","Syncerus","caffer","LM2","DSCN5753",1,0,2,2
"Bovidae","Bovini","Syncerus","caffer","LM2","DSCN5756",1,0,3,1
"Bovidae","Bovini","Syncerus","caffer","LM2","DSCN5760",1,0,2,1
"Bovidae","Bovini","Syncerus","caffer","LM2","DSCN5764",1,0,1,3
"Bovidae","Bovini","Syncerus","caffer","LM2","DSCN6060",1,0,2,4
"Bovidae","Bovini","Syncerus","caffer","LM2","DSCN6064",1,0,4,4
"Bovidae","Bovini","Syncerus","caffer","LM2","DSCN6068",1,0,5,1
"Bovidae","Hippotragini","Hippotragus","equinus","LM2","DSC_1002",1,0,5,1
"Bovidae","Hippotragini","Hippotragus","equinus","LM2","DSC_1007",1,0,2,2
"Bovidae","Hippotragini","Hippotragus","equinus","LM2","DSC_1012",1,0,4,5
"Bovidae","Hippotragini","Hippotragus","equinus","LM2","DSC_1017",1,0,5,3
"Bovidae","Hippotragini","Hippotragus","equinus","LM2","DSC_1022",1,0,1,3
"Bovidae","Hippotragini","Hippotragus","equinus","LM2","DSC_1027",1,0,2,2
"Bovidae","Hippotragini","Hippotragus","equinus","LM2","DSCN3973",1,0,5,5
"Bovidae","Hippotragini","Hippotragus","equinus","LM2","DSCN3979",1,0,4,5
"Bovidae","Hippotragini","Hippotragus","equinus","LM2","DSCN5809",1,0,5,4
"Bovidae","Hippotragini","Hippotragus","equinus","LM2","DSCN5813",1,0,4,5
"Bovidae","Hippotragini","Hippotragus","equinus","LM2","DSCN5817",1,0,2,2
"Bovidae","Hippotragini","Hippotragus","equinus","LM2","DSCN5821",1,0,1,3
"Bovidae","Hippotragini","Hippotragus","equinus","LM2","DSCN5826",1,0,2,4
"Bovidae","Hippotragini","Hippotragus","equinus","LM2","DSCN5829",1,0,4,1
"Bovidae","Hippotragini","Hippotragus","equinus","LM2","DSCN5833",1,0,3,2
"Bovidae","Hippotragini","Hippotragus","equinus","LM2","DSCN5837",1,0,3,4
"Bovidae","Hippotragini","Hippotragus","equinus","LM2","DSCN5841",0,0,1,3
"Bovidae","Hippotragini","Hippotragus","equinus","LM2","DSCN5843",1,0,2,5
"Bovidae","Hippotragini","Hippotragus","equinus","LM2","DSCN5847",1,0,3,4
"Bovidae","Hippotragini","Hippotragus","equinus","LM2","IMG_5219",-1,0,1,2
"Bovidae","Hippotragini","Hippotragus","equinus","LM2","IMG_5230",-1,0,3,1
"Bovidae","Hippotragini","Hippotragus","equinus","LM2","IMG_5240",-1,0,3,2
"Bovidae","Hippotragini","Hippotragus","equinus","LM2","IMG_5256",-1,0,5,3
"Bovidae","Hippotragini","Hippotragus","equinus","LM2","IMG_5267",-1,0,2,3
"Bovidae","Hippotragini","Hippotragus","equinus","LM2","IMG_5275",-1,0,1,3
"Bovidae","Hippotragini","Hippotragus","equinus","LM2","IMG_5281",-1,0,3,1
"Bovidae","Hippotragini","Hippotragus","equinus","LM2","IMG_5289",-1,0,1,2
"Bovidae","Hippotragini","Hippotragus","equinus","LM2","IMG_5297",-1,0,4,3
"Bovidae","Hippotragini","Hippotragus","equinus","LM2","IMG_5298",-1,0,4,1
"Bovidae","Hippotragini","Hippotragus","niger","LM2","DSC_1032",1,0,5,2
"Bovidae","Hippotragini","Hippotragus","niger","LM2","DSC_1037",1,0,5,2
"Bovidae","Hippotragini","Hippotragus","niger","LM2","DSC_1042",1,0,4,5
"Bovidae","Hippotragini","Hippotragus","niger","LM2","DSC_1047",1,0,3,2
"Bovidae","Hippotragini","Hippotragus","niger","LM2","DSC_1051",1,0,1,1
"Bovidae","Hippotragini","Hippotragus","niger","LM2","DSC_1056",1,0,2,3
"Bovidae","Hippotragini","Hippotragus","niger","LM2","DSC_1062",1,0,1,1
"Bovidae","Hippotragini","Hippotragus","niger","LM2","DSC_1067",1,0,3,4
"Bovidae","Hippotragini","Hippotragus","niger","LM2","DSC_1072",1,0,4,4
"Bovidae","Hippotragini","Hippotragus","niger","LM2","DSCN3949",1,0,5,3
"Bovidae","Hippotragini","Hippotragus","niger","LM2","DSCN5970",1,0,3,5
"Bovidae","Hippotragini","Hippotragus","niger","LM2","DSCN5974",1,0,1,3
"Bovidae","Hippotragini","Hippotragus","niger","LM2","DSCN5977",1,0,4,1
"Bovidae","Hippotragini","Hippotragus","niger","LM2","DSCN5981",1,0,3,2
"Bovidae","Hippotragini","Hippotragus","niger","LM2","DSCN5985",1,0,1,2
"Bovidae","Hippotragini","Hippotragus","niger","LM2","DSCN5989",1,0,2,5
"Bovidae","Hippotragini","Hippotragus","niger","LM2","DSCN5993",1,0,5,4
"Bovidae","Hippotragini","Hippotragus","niger","LM2","DSCN5997",1,0,4,1
"Bovidae","Hippotragini","Hippotragus","niger","LM2","DSCN6001",-2,0,3,1
"Bovidae","Hippotragini","Hippotragus","niger","LM2","DSCN6004",1,0,4,5
"Bovidae","Hippotragini","Hippotragus","niger","LM2","DSCN6008",1,0,3,5
"Bovidae","Hippotragini","Hippotragus","niger","LM2","DSCN6012",1,0,1,4
"Bovidae","Hippotragini","Hippotragus","niger","LM2","DSCN6016",1,0,2,4
"Bovidae","Hippotragini","Hippotragus","niger","LM2","DSCN6020",1,0,2,3
"Bovidae","Hippotragini","Hippotragus","niger","LM2","DSCN6025",1,0,1,5
"Bovidae","Hippotragini","Hippotragus","niger","LM2","DSCN6029",1,0,2,4
"Bovidae","Hippotragini","Hippotragus","niger","LM2","IMG_1501",1,0,5,2
"Bovidae","Hippotragini","Hippotragus","niger","LM2","IMG_5193",-1,0,4,1
"Bovidae","Hippotragini","Hippotragus","niger","LM2","IMG_5209",-1,0,2,2
"Bovidae","Hippotragini","Oryx","gazella","LM2","DSC_0956",1,0,1,3
"Bovidae","Hippotragini","Oryx","gazella","LM2","DSC_0962",1,0,3,1
"Bovidae","Hippotragini","Oryx","gazella","LM2","DSC_0967",-2,0,4,3
"Bovidae","Hippotragini","Oryx","gazella","LM2","DSC_0971",1,0,5,3
"Bovidae","Hippotragini","Oryx","gazella","LM2","DSC_0975",1,0,4,1
"Bovidae","Hippotragini","Oryx","gazella","LM2","DSC_0980",-2,0,5,1
"Bovidae","Hippotragini","Oryx","gazella","LM2","DSC_0984",0,0,4,3
"Bovidae","Hippotragini","Oryx","gazella","LM2","DSC_0987",1,0,2,2
"Bovidae","Hippotragini","Oryx","gazella","LM2","DSC_0992",1,0,1,4
"Bovidae","Hippotragini","Oryx","gazella","LM2","DSC_0997",1,0,4,2
"Bovidae","Hippotragini","Oryx","gazella","LM2","DSCN3851",1,0,4,1
"Bovidae","Hippotragini","Oryx","gazella","LM2","DSCN3855",1,0,1,4
"Bovidae","Hippotragini","Oryx","gazella","LM2","DSCN3859",1,0,3,4
"Bovidae","Hippotragini","Oryx","gazella","LM2","DSCN3862",1,0,5,5
"Bovidae","Hippotragini","Oryx","gazella","LM2","DSCN3866",1,0,3,4
"Bovidae","Hippotragini","Oryx","gazella","LM2","DSCN3870",1,0,1,5
"Bovidae","Hippotragini","Oryx","gazella","LM2","DSCN3873",1,0,2,4
"Bovidae","Hippotragini","Oryx","gazella","LM2","DSCN3877",1,0,2,2
"Bovidae","Hippotragini","Oryx","gazella","LM2","DSCN3885",1,0,2,1
"Bovidae","Hippotragini","Oryx","gazella","LM2","DSCN3920",1,0,1,4
"Bovidae","Hippotragini","Oryx","gazella","LM2","DSCN3924",1,0,2,4
"Bovidae","Hippotragini","Oryx","gazella","LM2","DSCN6047",1,0,5,1
"Bovidae","Hippotragini","Oryx","gazella","LM2","DSCN6051",1,0,3,3
"Bovidae","Hippotragini","Oryx","gazella","LM2","DSCN6056",1,0,3,5
"Bovidae","Neotragini","Oreotragus","oreotragus","LM2","DSCN5554",1,0,1,4
"Bovidae","Neotragini","Oreotragus","oreotragus","LM2","DSCN5558",1,0,1,1
"Bovidae","Neotragini","Oreotragus","oreotragus","LM2","DSCN5562",1,0,1,2
"Bovidae","Neotragini","Oreotragus","oreotragus","LM2","DSCN5566",1,0,1,2
"Bovidae","Neotragini","Oreotragus","oreotragus","LM2","DSCN5570",1,0,5,2
"Bovidae","Neotragini","Oreotragus","oreotragus","LM2","DSCN5574",1,0,3,1
"Bovidae","Neotragini","Oreotragus","oreotragus","LM2","DSCN5578",1,0,2,3
"Bovidae","Neotragini","Oreotragus","oreotragus","LM2","DSCN5581",1,0,4,5
"Bovidae","Neotragini","Oreotragus","oreotragus","LM2","DSCN5585",1,0,4,4
"Bovidae","Neotragini","Oreotragus","oreotragus","LM2","DSCN5589",1,0,5,3
"Bovidae","Neotragini","Oreotragus","oreotragus","LM2","DSCN5593",1,0,1,2
"Bovidae","Neotragini","Oreotragus","oreotragus","LM2","DSCN5597",1,0,2,3
"Bovidae","Neotragini","Oreotragus","oreotragus","LM2","IMG_1246",-2,0,1,4
"Bovidae","Neotragini","Oreotragus","oreotragus","LM2","IMG_1254",1,0,4,2
"Bovidae","Neotragini","Oreotragus","oreotragus","LM2","IMG_1266",-2,0,5,2
"Bovidae","Neotragini","Oreotragus","oreotragus","LM2","IMG_1272",1,0,3,1
"Bovidae","Neotragini","Oreotragus","oreotragus","LM2","IMG_1278",1,0,4,2
"Bovidae","Neotragini","Oreotragus","oreotragus","LM2","IMG_1288",-2,0,2,2
"Bovidae","Neotragini","Oreotragus","oreotragus","LM2","IMG_1315",-1,0,4,5
"Bovidae","Neotragini","Oreotragus","oreotragus","LM2","IMG_1323",-1,0,3,2
"Bovidae","Neotragini","Oreotragus","oreotragus","LM2","IMG_1334",1,0,4,2
"Bovidae","Neotragini","Oreotragus","oreotragus","LM2","IMG_1359",1,0,1,4
"Bovidae","Neotragini","Oreotragus","oreotragus","LM2","IMG_4802",-1,0,2,5
"Bovidae","Neotragini","Oreotragus","oreotragus","LM2","IMG_4814",-1,0,3,5
"Bovidae","Neotragini","Oreotragus","oreotragus","LM2","IMG_4822",-1,0,5,2
"Bovidae","Neotragini","Oreotragus","oreotragus","LM2","IMG_4833",-1,0,4,2
"Bovidae","Neotragini","Oreotragus","oreotragus","LM2","IMG_4842",-1,0,1,3
"Bovidae","Neotragini","Oreotragus","oreotragus","LM2","IMG_4854",-1,0,3,5
"Bovidae","Neotragini","Oreotragus","oreotragus","LM2","IMG_4863",-1,0,3,5
"Bovidae","Neotragini","Oreotragus","oreotragus","LM2","IMG_4875",-1,0,2,1
"Bovidae","Neotragini","Oreotragus","oreotragus","LM2","IMG_4887",-1,0,3,4
"Bovidae","Neotragini","Oreotragus","oreotragus","LM2","IMG_4897",-1,0,3,4
"Bovidae","Neotragini","Oreotragus","oreotragus","LM2","IMG_4907",-1,0,5,5
"Bovidae","Neotragini","Oreotragus","oreotragus","LM2","IMG_4915",-1,0,2,3
"Bovidae","Neotragini","Oreotragus","oreotragus","LM2","IMG_4924",-1,0,2,4
"Bovidae","Neotragini","Oreotragus","oreotragus","LM2","IMG_4934",-1,0,2,3
"Bovidae","Neotragini","Oreotragus","oreotragus","LM2","IMG_4942",-2,0,4,4
"Bovidae","Neotragini","Ourebia","ourebi","LM2","DSCN3791",1,0,4,5
"Bovidae","Neotragini","Ourebia","ourebi","LM2","DSCN3795",1,0,1,2
"Bovidae","Neotragini","Ourebia","ourebi","LM2","DSCN5629",1,0,4,2
"Bovidae","Neotragini","Ourebia","ourebi","LM2","DSCN5633",1,0,2,1
"Bovidae","Neotragini","Ourebia","ourebi","LM2","DSCN5637",1,0,2,3
