"","image","family","tribe","genus","species","type","complete","corrupt","folds_species","folds_tribe","size"
"120","DSCN3338","Bovidae","Tragelaphini","Tragelaphus","scriptus","LM2",-1,0,4,4,1073.38195276829
"121","DSCN3360","Bovidae","Tragelaphini","Tragelaphus","strepsiceros","LM2",-1,0,NA,4,2491.96861921378
"122","DSCN3365","Bovidae","Tragelaphini","Tragelaphus","strepsiceros","LM2",-1,0,NA,3,2263.47222820856
"123","DSCN3369","Bovidae","Tragelaphini","Tragelaphus","strepsiceros","LM2",-1,0,NA,5,2311.44632425603
"124","DSCN3390","Bovidae","Reduncini","Redunca","fulvorufulva","LM2",-1,0,3,1,1304.46689906788
"125","DSCN3394","Bovidae","Reduncini","Redunca","fulvorufulva","LM2",-1,0,5,3,1232.95881162806
"126","DSCN3399","Bovidae","Reduncini","Redunca","fulvorufulva","LM2",-1,0,4,3,1224.62131951529
"127","DSCN3407","Bovidae","Reduncini","Redunca","arundinum","LM2",-1,0,3,2,1375.69140202303
"128","DSCN3411","Bovidae","Reduncini","Redunca","arundinum","LM2",-1,0,4,3,1671.94687404396
"129","DSCN3416","Bovidae","Reduncini","Redunca","arundinum","LM2",-1,0,3,2,1457.32936914411
"130","DSCN3420","Bovidae","Reduncini","Redunca","arundinum","LM2",-1,0,4,5,1614.25407841998
"131","DSCN3423","Bovidae","Reduncini","Redunca","arundinum","LM2",-1,0,1,2,1740.39022344458
"132","DSCN3431","Bovidae","Reduncini","Redunca","arundinum","LM2",-1,0,1,1,1708.78346357622
"133","DSCN3434","Bovidae","Reduncini","Redunca","arundinum","LM2",-1,0,4,2,1651.63881258261
"134","DSCN3439","Bovidae","Reduncini","Redunca","arundinum","LM2",-1,0,1,3,1620.3402413757
"135","DSCN3442","Bovidae","Reduncini","Redunca","arundinum","LM2",-1,0,3,3,1690.12165936599
"136","DSCN3446","Bovidae","Reduncini","Redunca","arundinum","LM2",-1,0,4,3,1599.52821939484
"137","DSCN3497","Bovidae","Reduncini","Redunca","arundinum","LM2",-1,0,3,4,1566.32226257159
"138","DSCN3500","Bovidae","Reduncini","Redunca","arundinum","LM2",-1,0,1,4,1517.16099867696
"139","DSCN3504","Bovidae","Reduncini","Redunca","arundinum","LM2",-1,0,2,5,1535.63417645993
"140","DSCN3507","Bovidae","Reduncini","Redunca","arundinum","LM2",-1,0,2,1,1785.83554062356
"141","DSCN3518","Bovidae","Reduncini","Redunca","fulvorufulva","LM2",-1,0,1,2,1230.64254321663
"142","DSCN3522","Bovidae","Reduncini","Kobus","leche","LM2",-1,0,3,2,1595.65530748088
"143","DSCN3542","Bovidae","Reduncini","Kobus","ellipsiprymnus","LM2",-1,0,4,2,2050.34686756885
"144","DSCN3546","Bovidae","Reduncini","Kobus","ellipsiprymnus","LM2",-1,0,2,1,2373.43546272528
"145","DSCN3551","Bovidae","Reduncini","Kobus","ellipsiprymnus","LM2",-1,1,2,1,2387.45278151666
"146","DSCN3558","Bovidae","Reduncini","Kobus","ellipsiprymnus","LM2",-1,1,3,2,2134.02961953596
"147","DSCN3562","Bovidae","Reduncini","Kobus","ellipsiprymnus","LM2",-1,1,5,5,2870.46294574388
"148","DSCN3566","Bovidae","Reduncini","Kobus","ellipsiprymnus","LM2",-1,1,3,4,2544.95938630565
"149","DSCN3570","Bovidae","Reduncini","Kobus","ellipsiprymnus","LM2",-1,1,5,2,2062.82313414179
"150","DSCN3574","Bovidae","Reduncini","Kobus","ellipsiprymnus","LM2",-1,1,1,1,2331.89782418498
"151","DSCN3578","Bovidae","Reduncini","Kobus","ellipsiprymnus","LM2",-1,1,2,1,2366.44926341854
"152","DSCN3582","Bovidae","Reduncini","Kobus","ellipsiprymnus","LM2",-1,1,1,1,2353.33420835325
"153","DSCN3586","Bovidae","Reduncini","Kobus","ellipsiprymnus","LM2",-1,1,3,2,2248.96509720728
"154","DSCN3590","Bovidae","Reduncini","Kobus","ellipsiprymnus","LM2",-1,0,1,5,2341.79828981547
"155","DSCN3595","Bovidae","Reduncini","Kobus","ellipsiprymnus","LM2",-1,1,5,3,2312.22446748347
"156","DSCN3599","Bovidae","Reduncini","Kobus","ellipsiprymnus","LM2",-1,1,3,2,2286.14080150519
"157","DSCN3603","Bovidae","Reduncini","Kobus","ellipsiprymnus","LM2",-1,1,1,4,2619.13078384246
"158","DSCN3623","Bovidae","Reduncini","Kobus","ellipsiprymnus","LM2",-1,1,1,5,2534.59144471984
"159","DSCN3666","Bovidae","Neotragini","Raphicerus","campestris","LM2",-1,0,1,1,863.77989708319
"160","DSCN3670","Bovidae","Neotragini","Raphicerus","campestris","LM2",-1,0,3,4,768.645091189259
"161","DSCN3676","Bovidae","Neotragini","Raphicerus","campestris","LM2",-1,0,2,2,884.952268021131
"162","DSCN3713","Bovidae","Neotragini","Raphicerus","campestris","LM2",-1,0,3,1,807.401807389181
"163","DSCN3723","Bovidae","Neotragini","Raphicerus","campestris","LM2",-1,0,1,2,728.740485905653
"164","DSCN3727","Bovidae","Neotragini","Raphicerus","campestris","LM2",-1,0,3,4,898.503529337178
"165","DSCN3731","Bovidae","Neotragini","Raphicerus","campestris","LM2",-1,0,2,4,901.249931407812
"166","DSCN3735","Bovidae","Neotragini","Raphicerus","campestris","LM2",-1,0,5,2,754.860724440486
"167","DSCN3739","Bovidae","Neotragini","Raphicerus","campestris","LM2",-1,0,2,5,857.194343235369
"168","DSCN3743","Bovidae","Neotragini","Raphicerus","campestris","LM2",-1,0,1,5,823.84769987003
"169","DSCN3748","Bovidae","Neotragini","Raphicerus","campestris","LM2",-1,0,5,4,906.542702460467
"170","DSCN3752","Bovidae","Neotragini","Raphicerus","campestris","LM2",-1,0,1,2,848.786106693476
"171","DSCN3768","Bovidae","Neotragini","Pelea","capreolus","LM2",1,0,1,1,1282.25403407134
"172","DSCN3773","Bovidae","Neotragini","Pelea","capreolus","LM2",0,0,5,5,1225.82520309245
"173","DSCN3777","Bovidae","Neotragini","Pelea","capreolus","LM2",1,0,4,5,1213.70046842158
"174","DSCN3791","Bovidae","Neotragini","Ourebia","ourebi","LM2",1,0,4,5,994.904793847993
"175","DSCN3795","Bovidae","Neotragini","Ourebia","ourebi","LM2",1,0,1,2,989.906889504546
"176","DSCN3851","Bovidae","Hippotragini","Oryx","gazella","LM2",1,0,4,1,2411.86675601085
"177","DSCN3855","Bovidae","Hippotragini","Oryx","gazella","LM2",1,0,1,4,2376.49903124094
"178","DSCN3859","Bovidae","Hippotragini","Oryx","gazella","LM2",1,0,3,4,2405.38051022839
"179","DSCN3862","Bovidae","Hippotragini","Oryx","gazella","LM2",1,0,5,5,2319.5799608139
"180","DSCN3866","Bovidae","Hippotragini","Oryx","gazella","LM2",1,0,3,4,2375.48317301422
"181","DSCN3870","Bovidae","Hippotragini","Oryx","gazella","LM2",1,0,1,5,2045.99352624958
"182","DSCN3873","Bovidae","Hippotragini","Oryx","gazella","LM2",1,0,2,4,2347.3025906461
"183","DSCN3877","Bovidae","Hippotragini","Oryx","gazella","LM2",1,0,2,2,2477.40127036823
"184","DSCN3885","Bovidae","Hippotragini","Oryx","gazella","LM2",1,0,2,1,2371.06881836264
"185","DSCN3920","Bovidae","Hippotragini","Oryx","gazella","LM2",1,0,1,4,2440.26059211805
"186","DSCN3924","Bovidae","Hippotragini","Oryx","gazella","LM2",1,0,2,4,2645.47671789583
"187","DSCN3949","Bovidae","Hippotragini","Hippotragus","niger","LM2",1,0,5,3,2459.37027881655
"188","DSCN3973","Bovidae","Hippotragini","Hippotragus","equinus","LM2",1,0,5,5,2373.93795136559
"189","DSCN3979","Bovidae","Hippotragini","Hippotragus","equinus","LM2",1,0,4,5,2631.86171040341
"190","DSCN4041","Bovidae","Bovini","Syncerus","caffer","LM2",1,0,2,2,2846.66203145125
"191","DSCN4046","Bovidae","Bovini","Syncerus","caffer","LM2",1,0,1,4,2813.01067076864
"192","DSCN4093","Bovidae","Alcelaphini","Damaliscus","dorcas","LM2",1,0,4,3,1567.91758583222
"193","DSCN4098","Bovidae","Alcelaphini","Damaliscus","dorcas","LM2",1,1,3,3,1505.25766251888
"194","DSCN4102","Bovidae","Alcelaphini","Damaliscus","dorcas","LM2",1,1,4,3,1522.92934401777
"195","DSCN4106","Bovidae","Alcelaphini","Damaliscus","dorcas","LM2",1,1,1,1,1541.97216497787
"196","DSCN4110","Bovidae","Alcelaphini","Damaliscus","dorcas","LM2",1,1,2,5,1538.75751594191
"197","DSCN4114","Bovidae","Alcelaphini","Damaliscus","dorcas","LM2",1,1,5,3,1647.99923523593
"198","DSCN4118","Bovidae","Alcelaphini","Damaliscus","dorcas","LM2",1,0,3,2,1575.5157406649
"199","DSCN4122","Bovidae","Alcelaphini","Damaliscus","dorcas","LM2",1,0,5,5,1564.03499822577
"200","DSCN4126","Bovidae","Alcelaphini","Damaliscus","dorcas","LM2",1,0,4,4,1589.13378661588
"201","DSCN4130","Bovidae","Alcelaphini","Damaliscus","dorcas","LM2",1,0,5,5,1510.79046336904
"202","DSCN4147","Bovidae","Alcelaphini","Alcelaphus","buselaphus","LM2",1,0,3,2,1902.07285984624
"203","DSCN4150","Bovidae","Alcelaphini","Alcelaphus","buselaphus","LM2",1,0,4,4,1906.7995116076
"204","DSCN4154","Bovidae","Alcelaphini","Alcelaphus","buselaphus","LM2",1,0,1,5,1853.73949533468
"205","DSCN4162","Bovidae","Alcelaphini","Connochaetes","gnou","LM2",1,0,4,2,2073.26140149491
"206","DSCN4166","Bovidae","Alcelaphini","Connochaetes","gnou","LM2",1,0,4,1,1989.75990000881
"207","DSCN4170","Bovidae","Alcelaphini","Connochaetes","gnou","LM2",1,0,2,5,1885.85685916012
"208","DSCN4176","Bovidae","Alcelaphini","Connochaetes","gnou","LM2",1,0,2,4,1946.58682935706
"209","DSCN4253","Bovidae","Antilopini","Antidorcas","marsupialis","LM2",1,1,3,2,1420.00624228543
"210","DSCN4257","Bovidae","Antilopini","Antidorcas","marsupialis","LM2",1,1,3,1,1369.56229501163
"211","DSCN4261","Bovidae","Antilopini","Antidorcas","marsupialis","LM2",1,0,3,4,1342.84201685635
"212","DSCN4265","Bovidae","Antilopini","Antidorcas","marsupialis","LM2",1,0,4,4,1462.57225015692
"213","DSCN4269","Bovidae","Antilopini","Antidorcas","marsupialis","LM2",1,1,1,2,1393.0615137742
"214","DSCN4273","Bovidae","Antilopini","Antidorcas","marsupialis","LM2",1,0,4,1,1362.23864715575
"215","DSCN4276","Bovidae","Antilopini","Antidorcas","marsupialis","LM2",1,0,1,4,1344.78769190539
"216","DSCN4280","Bovidae","Antilopini","Antidorcas","marsupialis","LM2",1,1,2,1,1506.38322856336
"217","DSCN4283","Bovidae","Antilopini","Antidorcas","marsupialis","LM2",1,1,4,1,1501.40909905388
"218","DSCN4287","Bovidae","Antilopini","Antidorcas","marsupialis","LM2",1,1,3,4,1421.09824027332
"219","DSCN4290","Bovidae","Antilopini","Antidorcas","marsupialis","LM2",1,1,3,3,1497.46640425422
"220","DSCN4295","Bovidae","Antilopini","Antidorcas","marsupialis","LM2",1,1,5,1,1464.69018196788
"221","DSCN4300","Bovidae","Antilopini","Antidorcas","marsupialis","LM2",1,0,1,3,1477.04534426536
"222","DSCN4304","Bovidae","Antilopini","Antidorcas","marsupialis","LM2",1,0,2,2,1341.64779418252
"223","DSCN4308","Bovidae","Antilopini","Antidorcas","marsupialis","LM2",1,1,3,2,1483.14923135859
"224","DSCN4313","Bovidae","Antilopini","Antidorcas","marsupialis","LM2",-2,0,3,5,1494.53070355426
"225","DSCN4316","Bovidae","Antilopini","Antidorcas","marsupialis","LM2",1,0,2,5,1407.52007340285
"226","DSCN4320","Bovidae","Antilopini","Antidorcas","marsupialis","LM2",1,1,1,5,1484.79183728902
"227","DSCN4324","Bovidae","Antilopini","Antidorcas","marsupialis","LM2",1,1,4,2,1495.29334123389
"228","DSCN4339","Bovidae","Tragelaphini","Tragelaphus","strepsiceros","LM2",-1,0,NA,5,2311.23930993453
"229","DSCN4343","Bovidae","Tragelaphini","Tragelaphus","strepsiceros","LM2",-1,0,NA,1,2030.20026316866
"230","DSCN4351","Bovidae","Reduncini","Redunca","fulvorufulva","LM2",-1,0,3,3,1493.00559101535
"231","DSCN4354","Bovidae","Reduncini","Redunca","fulvorufulva","LM2",-1,0,2,1,1239.88993883067
"232","DSCN4494","Bovidae","Bovini","Syncerus","caffer","LM2",1,0,4,3,2652.1291342995
"233","DSCN4498","Bovidae","Bovini","Syncerus","caffer","LM2",1,0,4,4,3233.14750684324
"234","DSCN4503","Bovidae","Bovini","Syncerus","caffer","LM2",1,0,4,3,3043.7362735636
"235","DSCN4508","Bovidae","Bovini","Syncerus","caffer","LM2",1,0,3,5,3007.94515166847
"236","DSCN4512","Bovidae","Bovini","Syncerus","caffer","LM2",1,0,3,3,2692.95892580305
"237","DSCN4517","Bovidae","Bovini","Syncerus","caffer","LM2",1,0,5,2,3153.78729010849
"238","DSCN4521","Bovidae","Bovini","Syncerus","caffer","LM2",1,0,1,2,2859.05384672784
"239","DSCN4525","Bovidae","Bovini","Syncerus","caffer","LM2",1,0,1,3,3200.23490034563
"240","DSCN4529","Bovidae","Bovini","Syncerus","caffer","LM2",1,0,2,4,3083.91240207571
"241","DSCN4532","Bovidae","Bovini","Syncerus","caffer","LM2",1,0,2,3,2907.85156499593
"242","DSCN4536","Bovidae","Bovini","Syncerus","caffer","LM2",1,0,3,5,3034.39817304519
"243","DSCN4540","Bovidae","Bovini","Syncerus","caffer","LM2",1,0,4,1,2778.87387150679
"244","DSCN4544","Bovidae","Bovini","Syncerus","caffer","LM2",1,0,1,2,3241.17219838323
"245","DSCN4549","Bovidae","Bovini","Syncerus","caffer","LM2",1,0,4,1,3241.06357665947
"246","DSCN4552","Bovidae","Bovini","Syncerus","caffer","LM2",1,0,1,2,3262.11724881518
"247","DSCN4555","Bovidae","Bovini","Syncerus","caffer","LM2",1,0,3,1,3022.15940023077
"248","DSCN4627","Bovidae","Alcelaphini","Connochaetes","taurinus","LM2",1,0,NA,1,2169.35054629365
"249","DSCN4631","Bovidae","Alcelaphini","Connochaetes","taurinus","LM2",1,0,NA,3,2059.71316121031
"250","DSCN4634","Bovidae","Alcelaphini","Connochaetes","taurinus","LM2",1,0,NA,5,2320.3782867614
"251","DSCN4638","Bovidae","Alcelaphini","Connochaetes","taurinus","LM2",1,0,NA,5,2352.84142250875
"252","DSCN4642","Bovidae","Alcelaphini","Connochaetes","taurinus","LM2",1,0,NA,2,2166.85930970483
"253","DSCN4645","Bovidae","Alcelaphini","Connochaetes","taurinus","LM2",1,0,NA,5,2187.20193682163
