"","image","family","tribe","genus","species","type","complete","corrupt","folds_species","folds_tribe","size"
"79","DSCN2830","Bovidae","Alcelaphini","Alcelaphus","buselaphus","UM3",1,0,1,2,1694.48914869969
"80","DSCN2834","Bovidae","Alcelaphini","Alcelaphus","buselaphus","UM3",1,0,2,5,2296.75946844397
"81","DSCN2838","Bovidae","Alcelaphini","Alcelaphus","buselaphus","UM3",1,0,5,1,2215.86560621707
"82","DSCN2842","Bovidae","Alcelaphini","Alcelaphus","buselaphus","UM3",1,0,1,3,2335.53211055333
"83","DSCN2846","Bovidae","Alcelaphini","Alcelaphus","buselaphus","UM3",1,0,4,4,1948.25514650604
"84","DSCN2850","Bovidae","Alcelaphini","Alcelaphus","buselaphus","UM3",1,0,3,3,1958.08268907608
"85","DSCN2854","Bovidae","Alcelaphini","Alcelaphus","buselaphus","UM3",1,0,5,1,2303.31407066774
"86","DSCN2858","Bovidae","Alcelaphini","Alcelaphus","buselaphus","UM3",1,0,2,3,1729.45550973957
"87","DSCN2862","Bovidae","Alcelaphini","Alcelaphus","buselaphus","UM3",1,0,4,2,1941.2027134004
"88","DSCN2866","Bovidae","Alcelaphini","Alcelaphus","buselaphus","UM3",1,0,4,2,1866.93733815927
"89","DSCN2933","Bovidae","Alcelaphini","Alcelaphus","buselaphus","UM3",1,0,4,4,2207.94438117623
"90","DSCN2937","Bovidae","Alcelaphini","Damaliscus","dorcas","UM3",1,0,1,3,1880.44056928147
"91","DSCN2941","Bovidae","Alcelaphini","Damaliscus","dorcas","UM3",1,0,1,1,1846.38333875106
"92","DSCN2945","Bovidae","Alcelaphini","Damaliscus","dorcas","UM3",1,0,4,2,1673.59902043063
"93","DSCN2949","Bovidae","Alcelaphini","Damaliscus","dorcas","UM3",1,0,2,2,1764.80372449181
"94","DSCN2953","Bovidae","Alcelaphini","Damaliscus","dorcas","UM3",0,0,1,5,1491.54148688388
"95","DSCN2957","Bovidae","Alcelaphini","Damaliscus","dorcas","UM3",1,0,3,2,1824.22664520033
"96","DSCN2962","Bovidae","Alcelaphini","Damaliscus","dorcas","UM3",1,0,2,1,1778.13086562613
"97","DSCN2966","Bovidae","Alcelaphini","Damaliscus","dorcas","UM3",1,0,1,5,1965.85199012263
"98","DSCN2970","Bovidae","Alcelaphini","Damaliscus","dorcas","UM3",1,0,4,1,1567.2825246209
"99","DSCN2974","Bovidae","Alcelaphini","Damaliscus","dorcas","UM3",1,0,5,1,1732.29268181687
"100","DSCN2977","Bovidae","Alcelaphini","Damaliscus","dorcas","UM3",1,0,5,2,1620.82580261765
"101","DSCN2981","Bovidae","Alcelaphini","Damaliscus","dorcas","UM3",-2,0,2,4,1414.27838629584
"102","DSCN2985","Bovidae","Alcelaphini","Damaliscus","dorcas","UM3",1,0,2,2,1874.12060927623
"103","DSCN2989","Bovidae","Alcelaphini","Damaliscus","dorcas","UM3",1,0,3,4,1634.17308766988
"104","DSCN2995","Bovidae","Alcelaphini","Damaliscus","dorcas","UM3",-2,0,4,1,1496.6899277839
"105","DSCN2999","Bovidae","Alcelaphini","Damaliscus","dorcas","UM3",-2,0,3,4,1503.18364013574
"106","DSCN3003","Bovidae","Alcelaphini","Damaliscus","dorcas","UM3",-2,0,4,4,1567.00453753716
"107","DSCN3007","Bovidae","Alcelaphini","Damaliscus","dorcas","UM3",1,0,1,5,2119.00954348406
"108","DSCN3011","Bovidae","Alcelaphini","Damaliscus","dorcas","UM3",1,0,2,4,1744.01984505124
"109","DSCN3013","Bovidae","Alcelaphini","Damaliscus","dorcas","UM3",1,0,5,4,1742.33959037884
"110","DSCN3114","Bovidae","Alcelaphini","Connochaetes","gnou","UM3",1,1,4,3,2124.17217573188
"111","DSCN3117","Bovidae","Alcelaphini","Connochaetes","gnou","UM3",1,0,2,3,1860.75322781025
"112","DSCN3120","Bovidae","Alcelaphini","Connochaetes","gnou","UM3",-1,0,2,3,1992.88617838813
"113","DSCN3124","Bovidae","Alcelaphini","Connochaetes","gnou","UM3",1,1,1,2,2439.12698939898
"114","DSCN3130","Bovidae","Antilopini","Antidorcas","marsupialis","UM3",0,0,4,3,1725.49939384535
"115","DSCN3134","Bovidae","Antilopini","Antidorcas","marsupialis","UM3",1,0,5,5,1788.650099027
"116","DSCN3138","Bovidae","Antilopini","Antidorcas","marsupialis","UM3",1,0,1,5,1725.05837785875
"117","DSCN3142","Bovidae","Antilopini","Antidorcas","marsupialis","UM3",1,0,5,5,1377.24809756195
"118","DSCN3146","Bovidae","Antilopini","Antidorcas","marsupialis","UM3",1,0,5,2,1467.68143627556
"119","DSCN3150","Bovidae","Antilopini","Antidorcas","marsupialis","UM3",1,0,4,3,1693.83158516279
"120","DSCN3154","Bovidae","Antilopini","Antidorcas","marsupialis","UM3",1,0,1,5,1361.21625450628
"121","DSCN3159","Bovidae","Antilopini","Antidorcas","marsupialis","UM3",1,0,5,4,1725.6425274843
"122","DSCN3164","Bovidae","Antilopini","Antidorcas","marsupialis","UM3",1,0,3,2,1747.46829206658
"123","DSCN3168","Bovidae","Antilopini","Antidorcas","marsupialis","UM3",1,0,3,1,1389.04509858281
"124","DSCN3172","Bovidae","Antilopini","Antidorcas","marsupialis","UM3",1,0,3,5,1796.9238337554
"125","DSCN3176","Bovidae","Antilopini","Antidorcas","marsupialis","UM3",1,0,4,4,1798.32857678527
"126","DSCN3180","Bovidae","Antilopini","Antidorcas","marsupialis","UM3",1,0,1,3,1870.40640862346
"127","DSCN3184","Bovidae","Antilopini","Antidorcas","marsupialis","UM3",1,0,5,3,1489.79180175962
"128","DSCN3233","Bovidae","Alcelaphini","Connochaetes","taurinus","UM3",1,0,NA,2,2747.58544368863
"129","DSCN3235","Bovidae","Tragelaphini","Taurotragus","oryx","UM3",-1,0,3,2,2727.28430044851
"130","DSCN3239","Bovidae","Tragelaphini","Taurotragus","oryx","UM3",-1,0,2,3,3270.40826626102
"131","DSCN3243","Bovidae","Tragelaphini","Taurotragus","oryx","UM3",-1,0,4,1,3057.86828496611
"132","DSCN3247","Bovidae","Tragelaphini","Taurotragus","oryx","UM3",-1,0,3,3,2691.47204169445
"133","DSCN3251","Bovidae","Tragelaphini","Taurotragus","oryx","UM3",-1,0,5,1,3332.31012075423
"134","DSCN3255","Bovidae","Tragelaphini","Taurotragus","oryx","UM3",-1,0,5,2,2959.44029216123
"135","DSCN3259","Bovidae","Tragelaphini","Taurotragus","oryx","UM3",-1,1,2,2,3360.94014991012
"136","DSCN3263","Bovidae","Tragelaphini","Taurotragus","oryx","UM3",-1,0,1,4,3407.24648693455
"137","DSCN3267","Bovidae","Tragelaphini","Taurotragus","oryx","UM3",-1,1,1,2,3163.88476386916
"138","DSCN3271","Bovidae","Tragelaphini","Taurotragus","oryx","UM3",-1,1,1,4,2996.03949408748
"139","DSCN3276","Bovidae","Tragelaphini","Taurotragus","oryx","UM3",-1,0,5,5,2954.47576769391
"140","DSCN3280","Bovidae","Tragelaphini","Taurotragus","oryx","UM3",-1,0,2,3,3202.19179286766
"141","DSCN3327","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM3",-1,0,2,2,1361.91284529687
"142","DSCN3331","Bovidae","Tragelaphini","Tragelaphus","scriptus","UM3",-1,0,3,4,1487.85400904107
"143","DSCN3345","Bovidae","Tragelaphini","Tragelaphus","strepsiceros","UM3",-1,0,NA,3,2784.25689470216
"144","DSCN3349","Bovidae","Tragelaphini","Tragelaphus","strepsiceros","UM3",-1,0,NA,4,2688.77783969957
"145","DSCN3355","Bovidae","Tragelaphini","Tragelaphus","strepsiceros","UM3",-1,0,NA,1,2415.26764290818
"146","DSCN3373","Bovidae","Reduncini","Redunca","fulvorufulva","UM3",-1,0,5,2,1190.32132046562
"147","DSCN3376","Bovidae","Reduncini","Redunca","fulvorufulva","UM3",-1,0,3,4,1312.59804688936
"148","DSCN3383","Bovidae","Reduncini","Redunca","fulvorufulva","UM3",-1,0,1,2,1254.55368611283
"149","DSCN3450","Bovidae","Reduncini","Redunca","arundinum","UM3",-1,1,4,2,1601.08303907547
"150","DSCN3454","Bovidae","Reduncini","Redunca","arundinum","UM3",-1,1,5,3,1432.62585845134
"151","DSCN3459","Bovidae","Reduncini","Redunca","arundinum","UM3",-1,1,3,2,1894.11286373914
"152","DSCN3462","Bovidae","Reduncini","Redunca","arundinum","UM3",-1,1,4,4,1736.76509634065
"153","DSCN3465","Bovidae","Reduncini","Redunca","arundinum","UM3",-1,1,1,3,1907.14799377007
"154","DSCN3471","Bovidae","Reduncini","Redunca","arundinum","UM3",-1,1,1,5,1491.68266051607
"155","DSCN3475","Bovidae","Reduncini","Redunca","arundinum","UM3",-1,1,5,5,1399.64925566377
"156","DSCN3477","Bovidae","Reduncini","Redunca","arundinum","UM3",-1,1,1,1,1506.87775707841
"157","DSCN3479","Bovidae","Reduncini","Redunca","arundinum","UM3",-1,1,3,1,1546.33246154214
"158","DSCN3483","Bovidae","Reduncini","Redunca","arundinum","UM3",-1,1,4,1,1144.75545865859
"159","DSCN3485","Bovidae","Reduncini","Redunca","arundinum","UM3",-1,1,3,1,1438.24579582015
"160","DSCN3489","Bovidae","Reduncini","Redunca","arundinum","UM3",-1,1,1,5,1642.99376481675
"161","DSCN3510","Bovidae","Reduncini","Redunca","fulvorufulva","UM3",-1,0,2,4,2717.12508425994
"162","DSCN3513","Bovidae","Reduncini","Redunca","fulvorufulva","UM3",-1,0,2,5,1412.95972517858
"163","DSCN3525","Bovidae","Reduncini","Kobus","leche","UM3",-1,0,4,5,1467.08432186951
"164","DSCN3529","Bovidae","Reduncini","Kobus","ellipsiprymnus","UM3",-1,0,5,5,2105.96428000706
"165","DSCN3532","Bovidae","Reduncini","Kobus","ellipsiprymnus","UM3",-1,0,1,3,2543.8351431209
"166","DSCN3533","Bovidae","Reduncini","Kobus","ellipsiprymnus","UM3",-1,0,2,1,2032.02660372048
"167","DSCN3535","Bovidae","Reduncini","Kobus","ellipsiprymnus","UM3",-1,0,2,5,1715.78563804434
"168","DSCN3538","Bovidae","Reduncini","Kobus","ellipsiprymnus","UM3",-1,0,3,4,1849.66973320097
"169","DSCN3614","Bovidae","Reduncini","Kobus","ellipsiprymnus","UM3",-1,0,1,1,2186.58928635059
"170","DSCN3618","Bovidae","Reduncini","Kobus","ellipsiprymnus","UM3",-1,0,5,2,2224.3223477991
"171","DSCN3626","Bovidae","Bovini","Syncerus","caffer","UM3",1,0,4,4,2857.81208580802
"172","DSCN3629","Bovidae","Bovini","Syncerus","caffer","UM3",1,0,4,4,3066.89669543247
"173","DSCN3636","Bovidae","Bovini","Syncerus","caffer","UM3",1,0,4,5,3415.28653741798
"174","DSCN3644","Bovidae","Neotragini","Raphicerus","campestris","UM3",-1,0,3,4,880.859192112249
"175","DSCN3648","Bovidae","Neotragini","Raphicerus","campestris","UM3",-1,0,2,1,783.344286513304
"176","DSCN3651","Bovidae","Neotragini","Raphicerus","campestris","UM3",-1,0,5,5,749.40861519664
"177","DSCN3655","Bovidae","Neotragini","Raphicerus","campestris","UM3",-1,0,2,1,746.133327269519
"178","DSCN3659","Bovidae","Neotragini","Raphicerus","campestris","UM3",-1,0,1,2,859.28589340029
"179","DSCN3662","Bovidae","Neotragini","Raphicerus","campestris","UM3",-1,0,5,4,707.511946062991
"180","DSCN3680","Bovidae","Neotragini","Raphicerus","campestris","UM3",-1,0,1,3,908.554831495627
"181","DSCN3687","Bovidae","Neotragini","Raphicerus","campestris","UM3",-1,0,1,3,870.037821830098
"182","DSCN3691","Bovidae","Neotragini","Raphicerus","campestris","UM3",-1,0,2,5,822.525201900554
"183","DSCN3695","Bovidae","Neotragini","Raphicerus","campestris","UM3",-1,0,4,1,807.347715847365
"184","DSCN3700","Bovidae","Neotragini","Raphicerus","campestris","UM3",-1,0,2,3,802.260014595391
"185","DSCN3704","Bovidae","Neotragini","Raphicerus","campestris","UM3",-1,0,4,3,823.457350563209
"186","DSCN3755","Bovidae","Neotragini","Pelea","capreolus","UM3",1,0,5,4,1306.59782625049
"187","DSCN3759","Bovidae","Neotragini","Pelea","capreolus","UM3",1,0,2,5,1499.08042077399
"188","DSCN3763","Bovidae","Neotragini","Pelea","capreolus","UM3",1,0,3,3,1479.72279006783
"189","DSCN3786","Bovidae","Neotragini","Ourebia","ourebi","UM3",1,0,2,3,1106.06039019861
"190","DSCN3798","Bovidae","Hippotragini","Oryx","gazella","UM3",0,1,1,2,1838.88121981207
"191","DSCN3802","Bovidae","Hippotragini","Oryx","gazella","UM3",1,1,2,4,2647.90524936557
"192","DSCN3806","Bovidae","Hippotragini","Oryx","gazella","UM3",1,1,2,2,2303.82516481092
"193","DSCN3810","Bovidae","Hippotragini","Oryx","gazella","UM3",1,1,1,1,2625.82370144345
"194","DSCN3814","Bovidae","Hippotragini","Oryx","gazella","UM3",1,1,3,4,1939.25233817559
"195","DSCN3818","Bovidae","Hippotragini","Oryx","gazella","UM3",1,1,5,4,2192.2945669545
"196","DSCN3822","Bovidae","Hippotragini","Oryx","gazella","UM3",-2,1,4,5,2011.05813444713
"197","DSCN3828","Bovidae","Hippotragini","Oryx","gazella","UM3",1,1,3,4,2796.58605815607
"198","DSCN3833","Bovidae","Hippotragini","Oryx","gazella","UM3",1,1,3,5,2583.4441037546
"199","DSCN3837","Bovidae","Hippotragini","Oryx","gazella","UM3",1,1,3,4,2906.04137345251
"200","DSCN3841","Bovidae","Hippotragini","Oryx","gazella","UM3",1,1,5,2,3076.35396365567
"201","DSCN3845","Bovidae","Hippotragini","Oryx","gazella","UM3",-2,1,2,1,1813.28329971807
"202","DSCN3927","Bovidae","Hippotragini","Hippotragus","niger","UM3",1,0,1,2,1826.54201208182
"203","DSCN3930","Bovidae","Hippotragini","Hippotragus","niger","UM3",1,0,3,3,2263.07687455609
"204","DSCN3933","Bovidae","Hippotragini","Hippotragus","niger","UM3",1,0,4,3,2824.25200612759
"205","DSCN3937","Bovidae","Hippotragini","Hippotragus","niger","UM3",1,0,5,3,3045.81643137413
"206","DSCN3940","Bovidae","Hippotragini","Hippotragus","niger","UM3",-2,0,3,1,2040.52607337989
"207","DSCN3944","Bovidae","Hippotragini","Hippotragus","niger","UM3",1,0,1,2,2861.90210441529
"208","DSCN3952","Bovidae","Hippotragini","Hippotragus","equinus","UM3",1,0,1,5,3014.57951189462
"209","DSCN3957","Bovidae","Hippotragini","Hippotragus","equinus","UM3",1,0,2,2,2120.76089787781
"210","DSCN3965","Bovidae","Hippotragini","Hippotragus","equinus","UM3",-2,0,4,1,1964.61482068726
"211","DSCN3982","Bovidae","Bovini","Syncerus","caffer","UM3",1,0,3,2,3343.09347942369
"212","DSCN3988","Bovidae","Bovini","Syncerus","caffer","UM3",0,0,5,1,1985.26440485182
"213","DSCN3995","Bovidae","Bovini","Syncerus","caffer","UM3",0,0,1,3,2453.00005533146
"214","DSCN4000","Bovidae","Bovini","Syncerus","caffer","UM3",0,0,1,3,2660.86712408848
"215","DSCN4004","Bovidae","Bovini","Syncerus","caffer","UM3",1,0,2,2,3317.2911012192
"216","DSCN4008","Bovidae","Bovini","Syncerus","caffer","UM3",1,0,2,3,2757.18757388044
"217","DSCN4012","Bovidae","Bovini","Syncerus","caffer","UM3",1,0,3,1,2869.11066605201
"218","DSCN4016","Bovidae","Bovini","Syncerus","caffer","UM3",1,0,4,1,2577.5965173789
"219","DSCN4018","Bovidae","Bovini","Syncerus","caffer","UM3",-2,0,1,4,2980.22402266741
"220","DSCN4022","Bovidae","Bovini","Syncerus","caffer","UM3",1,0,5,3,3022.33753073944
"221","DSCN4031","Bovidae","Bovini","Syncerus","caffer","UM3",1,0,1,4,2645.93100671184
"222","DSCN4035","Bovidae","Bovini","Syncerus","caffer","UM3",1,0,4,3,2670.64769228444
"223","DSCN4052","Bovidae","Alcelaphini","Damaliscus","dorcas","UM3",1,0,3,4,1342.55041363556
"224","DSCN4056","Bovidae","Alcelaphini","Damaliscus","dorcas","UM3",1,0,5,1,1732.64400936228
"225","DSCN4060","Bovidae","Alcelaphini","Damaliscus","dorcas","UM3",1,0,4,3,1585.4103328813
"226","DSCN4064","Bovidae","Alcelaphini","Damaliscus","dorcas","UM3",1,0,5,2,1664.64003559254
"227","DSCN4068","Bovidae","Alcelaphini","Damaliscus","dorcas","UM3",1,0,4,3,1785.96463046749
"228","DSCN4072","Bovidae","Alcelaphini","Damaliscus","dorcas","UM3",1,0,2,3,1542.13352461732
"229","DSCN4076","Bovidae","Alcelaphini","Damaliscus","dorcas","UM3",1,0,1,3,1532.36954643808
"230","DSCN4080","Bovidae","Alcelaphini","Damaliscus","dorcas","UM3",1,0,3,1,1929.73251684031
"231","DSCN4084","Bovidae","Alcelaphini","Damaliscus","dorcas","UM3",1,0,5,5,1845.0566721018
"232","DSCN4088","Bovidae","Alcelaphini","Damaliscus","dorcas","UM3",1,0,3,3,1955.68475149707
"233","DSCN4134","Bovidae","Alcelaphini","Alcelaphus","buselaphus","UM3",1,0,5,5,2301.74813460226
"234","DSCN4138","Bovidae","Alcelaphini","Alcelaphus","buselaphus","UM3",1,0,3,2,1982.09893195728
"235","DSCN4142","Bovidae","Alcelaphini","Alcelaphus","buselaphus","UM3",1,0,5,5,1986.27576678533
"236","DSCN4157","Bovidae","Alcelaphini","Connochaetes","gnou","UM3",-1,1,2,2,2022.61074184171
"237","DSCN4180","Bovidae","Alcelaphini","Connochaetes","taurinus","UM3",-1,0,NA,4,2222.63071780841
"238","DSCN4183","Bovidae","Alcelaphini","Connochaetes","taurinus","UM3",-2,0,NA,3,1965.18152080264
"239","DSCN4187","Bovidae","Antilopini","Antidorcas","marsupialis","UM3",1,0,1,1,1535.33025877715
"240","DSCN4191","Bovidae","Antilopini","Antidorcas","marsupialis","UM3",1,0,2,2,1497.37995917604
"241","DSCN4195","Bovidae","Antilopini","Antidorcas","marsupialis","UM3",1,0,4,1,1716.85231744629
"242","DSCN4197","Bovidae","Antilopini","Antidorcas","marsupialis","UM3",1,0,3,4,1474.35805339596
"243","DSCN4201","Bovidae","Antilopini","Antidorcas","marsupialis","UM3",1,0,3,5,1545.28625297584
"244","DSCN4205","Bovidae","Antilopini","Antidorcas","marsupialis","UM3",1,0,5,3,1413.39735010311
"245","DSCN4209","Bovidae","Antilopini","Antidorcas","marsupialis","UM3",1,0,1,2,1647.04397159167
"246","DSCN4213","Bovidae","Antilopini","Antidorcas","marsupialis","UM3",1,0,2,4,1500.98435467375
"247","DSCN4217","Bovidae","Antilopini","Antidorcas","marsupialis","UM3",1,0,3,1,1357.06854993373
"248","DSCN4221","Bovidae","Antilopini","Antidorcas","marsupialis","UM3",1,0,4,1,1229.58004735009
"249","DSCN4225","Bovidae","Antilopini","Antidorcas","marsupialis","UM3",1,0,2,4,1591.81288801525
"250","DSCN4232","Bovidae","Antilopini","Antidorcas","marsupialis","UM3",1,0,1,3,1293.4268934754
"251","DSCN4236","Bovidae","Antilopini","Antidorcas","marsupialis","UM3",1,0,4,1,1280.65301321977
"252","DSCN4240","Bovidae","Antilopini","Antidorcas","marsupialis","UM3",1,0,2,4,1664.23150415594
"253","DSCN4244","Bovidae","Antilopini","Antidorcas","marsupialis","UM3",0,0,2,2,1256.85415228542
"254","DSCN4248","Bovidae","Antilopini","Antidorcas","marsupialis","UM3",1,0,2,2,1555.68852954593
