"","tribe","species"
"342","Neotragini","capreolus"
"343","Neotragini","capreolus"
"344","Neotragini","capreolus"
"345","Neotragini","capreolus"
"346","Neotragini","capreolus"
"347","Neotragini","capreolus"
"349","Neotragini","capreolus"
"350","Neotragini","capreolus"
"351","Neotragini","capreolus"
"353","Neotragini","campestris"
"354","Neotragini","campestris"
"355","Neotragini","campestris"
"356","Neotragini","campestris"
"358","Neotragini","campestris"
"359","Neotragini","campestris"
"360","Neotragini","campestris"
"361","Neotragini","campestris"
"362","Neotragini","campestris"
"363","Neotragini","campestris"
"364","Neotragini","campestris"
"365","Neotragini","campestris"
"366","Neotragini","campestris"
"368","Neotragini","campestris"
"369","Neotragini","campestris"
"370","Neotragini","campestris"
"373","Neotragini","campestris"
"374","Neotragini","campestris"
"375","Neotragini","campestris"
"377","Neotragini","campestris"
"378","Neotragini","campestris"
"379","Neotragini","campestris"
"380","Neotragini","campestris"
"381","Neotragini","campestris"
"383","Neotragini","campestris"
"384","Neotragini","campestris"
"385","Neotragini","campestris"
"386","Neotragini","campestris"
"388","Neotragini","campestris"
"389","Neotragini","campestris"
"390","Neotragini","campestris"
"391","Neotragini","campestris"
"392","Neotragini","campestris"
"395","Reduncini","ellipsiprymnus"
"396","Reduncini","ellipsiprymnus"
"397","Reduncini","ellipsiprymnus"
"398","Reduncini","ellipsiprymnus"
"399","Reduncini","ellipsiprymnus"
"400","Reduncini","ellipsiprymnus"
"402","Reduncini","ellipsiprymnus"
"403","Reduncini","ellipsiprymnus"
"404","Reduncini","ellipsiprymnus"
"405","Reduncini","ellipsiprymnus"
"406","Reduncini","ellipsiprymnus"
"407","Reduncini","ellipsiprymnus"
"408","Reduncini","ellipsiprymnus"
"409","Reduncini","ellipsiprymnus"
"412","Reduncini","ellipsiprymnus"
"413","Reduncini","ellipsiprymnus"
"414","Reduncini","ellipsiprymnus"
"415","Reduncini","ellipsiprymnus"
"417","Reduncini","ellipsiprymnus"
"418","Reduncini","ellipsiprymnus"
"419","Reduncini","leche"
"420","Reduncini","leche"
"421","Reduncini","leche"
"422","Reduncini","leche"
"424","Reduncini","leche"
"425","Reduncini","leche"
"426","Reduncini","leche"
"427","Reduncini","leche"
"429","Reduncini","leche"
"430","Reduncini","leche"
"431","Reduncini","leche"
"432","Reduncini","leche"
"433","Reduncini","leche"
"435","Reduncini","leche"
"436","Reduncini","leche"
"437","Reduncini","leche"
"438","Reduncini","leche"
"440","Reduncini","leche"
"441","Reduncini","leche"
"442","Reduncini","leche"
"443","Reduncini","arundinum"
"444","Reduncini","arundinum"
"445","Reduncini","arundinum"
"446","Reduncini","arundinum"
"447","Reduncini","arundinum"
"448","Reduncini","arundinum"
"449","Reduncini","arundinum"
"450","Reduncini","arundinum"
"451","Reduncini","arundinum"
"452","Reduncini","arundinum"
"453","Reduncini","arundinum"
"454","Reduncini","arundinum"
"455","Reduncini","arundinum"
"456","Reduncini","arundinum"
"457","Reduncini","arundinum"
"460","Reduncini","arundinum"
"461","Reduncini","arundinum"
"463","Reduncini","arundinum"
"465","Reduncini","arundinum"
"466","Reduncini","arundinum"
"467","Reduncini","arundinum"
"468","Reduncini","arundinum"
"470","Reduncini","arundinum"
"471","Reduncini","fulvorufulva"
"473","Reduncini","fulvorufulva"
"474","Reduncini","fulvorufulva"
"475","Reduncini","fulvorufulva"
"476","Reduncini","fulvorufulva"
"477","Reduncini","fulvorufulva"
"478","Reduncini","fulvorufulva"
"479","Reduncini","fulvorufulva"
"480","Reduncini","fulvorufulva"
"481","Reduncini","fulvorufulva"
"482","Reduncini","fulvorufulva"
"483","Reduncini","fulvorufulva"
"485","Reduncini","fulvorufulva"
"486","Reduncini","fulvorufulva"
"487","Reduncini","fulvorufulva"
"491","Reduncini","fulvorufulva"
"493","Reduncini","fulvorufulva"
"494","Reduncini","fulvorufulva"
"495","Reduncini","fulvorufulva"
"496","Reduncini","fulvorufulva"
"497","Reduncini","fulvorufulva"
"499","Reduncini","fulvorufulva"
"501","Reduncini","fulvorufulva"
"502","Reduncini","fulvorufulva"
"503","Reduncini","fulvorufulva"
"505","Tragelaphini","oryx"
"507","Tragelaphini","oryx"
"508","Tragelaphini","oryx"
"509","Tragelaphini","oryx"
"510","Tragelaphini","oryx"
"511","Tragelaphini","oryx"
"512","Tragelaphini","oryx"
"513","Tragelaphini","oryx"
"514","Tragelaphini","oryx"
"515","Tragelaphini","oryx"
"516","Tragelaphini","oryx"
"517","Tragelaphini","oryx"
"518","Tragelaphini","oryx"
"520","Tragelaphini","oryx"
"522","Tragelaphini","oryx"
"523","Tragelaphini","oryx"
"524","Tragelaphini","oryx"
"525","Tragelaphini","oryx"
"526","Tragelaphini","oryx"
"528","Tragelaphini","oryx"
"529","Tragelaphini","oryx"
"530","Tragelaphini","oryx"
"532","Tragelaphini","oryx"
"534","Tragelaphini","oryx"
"535","Tragelaphini","scriptus"
"536","Tragelaphini","scriptus"
"537","Tragelaphini","scriptus"
"538","Tragelaphini","scriptus"
"539","Tragelaphini","scriptus"
"540","Tragelaphini","scriptus"
"541","Tragelaphini","scriptus"
"542","Tragelaphini","scriptus"
"543","Tragelaphini","scriptus"
"544","Tragelaphini","scriptus"
"545","Tragelaphini","scriptus"
"547","Tragelaphini","scriptus"
"549","Tragelaphini","scriptus"
"551","Tragelaphini","scriptus"
"553","Tragelaphini","scriptus"
"556","Tragelaphini","scriptus"
"557","Tragelaphini","scriptus"
"558","Tragelaphini","scriptus"
"559","Tragelaphini","scriptus"
"562","Tragelaphini","scriptus"
"563","Tragelaphini","scriptus"
"564","Tragelaphini","scriptus"
"566","Tragelaphini","scriptus"
"567","Tragelaphini","strepsiceros"
"568","Tragelaphini","strepsiceros"
"569","Tragelaphini","strepsiceros"
"570","Tragelaphini","strepsiceros"
"571","Tragelaphini","strepsiceros"
"572","Tragelaphini","strepsiceros"
"573","Tragelaphini","strepsiceros"
"574","Tragelaphini","strepsiceros"
"575","Tragelaphini","strepsiceros"
"576","Tragelaphini","strepsiceros"
"578","Tragelaphini","strepsiceros"
"579","Tragelaphini","strepsiceros"
"580","Tragelaphini","strepsiceros"
"581","Tragelaphini","strepsiceros"
"582","Tragelaphini","strepsiceros"
"583","Tragelaphini","strepsiceros"
"584","Tragelaphini","strepsiceros"
"585","Tragelaphini","strepsiceros"
"586","Tragelaphini","strepsiceros"
"587","Tragelaphini","strepsiceros"
"589","Tragelaphini","strepsiceros"
"590","Tragelaphini","strepsiceros"
"591","Tragelaphini","strepsiceros"
"592","Tragelaphini","strepsiceros"
"593","Tragelaphini","strepsiceros"
"594","Tragelaphini","strepsiceros"
"595","Tragelaphini","strepsiceros"
