"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30"
"71",-125.16,73.344,106.62,-21.538,5.1017,-30.374,36.546,-43.068,-3.8699,49.894,26.726,22.478,-1.031,28.359,-0.75636,-12.231,9.991,-9.7315,21.476,-19.824,5.5538,-18.288,22.539,4.7552,-29.672,-2.6996,-17.861,-10.607,8.877,-16.423
"73",-120.38,49.081,89.264,-12.833,-25.698,-27.116,45.174,-30.59,-5.1391,20.129,18.229,17.035,6.1578,7.6537,-46.022,5.2802,17.372,-8.0242,8.522,3.9159,22.957,-17.556,-13.034,20.097,-19.855,-13.613,0.59609,6.0251,13.748,4.0478
"82",132.07,-108.63,87.832,-0.65875,-46.19,5.9858,1.6782,-12.145,-4.5657,9.4825,3.4232,14.019,32.606,0.19425,-2.9922,-14.078,-18.861,-27.183,14.674,30.452,32.592,-13.488,-28.945,-21.213,0.90438,-22.279,-10.124,12.195,8.1336,-3.9333
"83",-129.09,55.976,98.738,2.0188,-30.022,-47.589,-19.922,-78.367,-29.576,18.916,5.383,-10.306,-33.332,-3.6067,40.282,34.426,-12.093,-32.959,-0.18946,22.348,22.339,-3.7832,-10.255,8.216,13.482,-11.835,11.009,-9.9556,5.7643,-4.1042
"85",-120.95,-105.6,5.4587,-31.536,41.443,29.64,-9.3633,-18.536,40.665,-8.5941,-31.697,2.5937,18.872,-3.6538,5.8514,17.957,18.265,-11.487,24.331,-2.1282,28.199,-15.772,-5.0938,-16.124,-11.772,1.7666,-22.685,-4.6466,0.24586,-26.047
"87",135.61,-100.13,63.962,-0.29831,-17.219,0.85565,40.131,-43.097,4.826,8.6833,-10.351,4.3522,8.5638,30.738,-13.29,-8.7307,-32.588,-12.2,7.2675,3.9615,-10.521,26.477,10.12,0.80295,-12.547,-7.1288,-4.7669,3.0938,3.4031,9.8124
"95",-9.0292,66.415,15.021,-17.215,14.493,9.2903,9.7638,17.037,-2.1288,24.33,5.241,4.8484,-5.9567,12.633,18.709,-12.428,-0.59589,4.3379,-19.005,3.1456,4.5401,-3.0487,8.0315,-36.537,-20.44,-15.339,-23.519,3.9269,-11.389,7.3615
"98",141.25,-79.822,41.567,15.657,-42.137,-14.542,-1.6203,-48.05,26.29,23.626,-10.617,-6.2396,9.6352,5.4034,11.496,-3.6863,-31.967,-16.124,34.765,26.113,27.373,-16.764,22.73,-18.949,-12.705,-47.589,-5.1759,0.77593,-13.975,-10.062
"108",-115.5,-111.58,-2.3789,-28.194,45.163,-22.539,-2.048,-17.622,44.343,-22.091,-25.591,3.179,-1.2981,6.1408,-4.752,-15.381,38.169,-45.152,8.2478,0.65279,33.372,7.5959,-1.4698,-17.566,3.1318,-22.339,37.217,-9.6148,-14.551,7.6449
"119",-90.526,81.589,43.784,2.9075,-14.017,-7.1476,10.227,-31.283,10.043,14.604,15.745,3.2326,-13.781,-15.256,-38.405,-2.842,12.915,-28.552,17.434,15.52,10.98,-10.575,3.6452,26.34,-33.025,8.6565,42.374,-4.1171,15.999,-12.866
"122",119.6,-49.926,47.716,14.383,-43.371,-21.128,2.8898,-40.018,-21.278,13.829,3.591,-14.546,-38.75,18.895,7.8848,36.094,32.62,-13.126,14.681,-0.62832,24.7,6.8315,12.228,-0.73212,-13.245,-7.8842,-9.779,13.224,8.7913,-17.913
"123",107.84,-57.295,35.105,10.721,-42.108,-19.388,24.068,-31.72,-28.385,30.497,2.6675,-10.792,-48.54,33.074,2.893,33.065,28.8,-8.5236,14.135,0.38469,18.945,4.7834,16.717,-4.5923,-25.289,-5.4241,1.8299,15.617,5.5967,-15.782
"124",116.55,-78.108,-9.0796,24.618,-10.09,-20.124,-6.6304,-50.568,3.3009,25.332,7.661,-11.059,2.974,2.4423,-36.262,7.5398,9.1345,7.706,18.981,7.4997,28.64,-22.627,-13.295,3.5006,-23.138,-10.688,-11.47,-11.641,-1.7147,-1.9939
"127",117.26,-50.498,-2.7389,20.098,-20.997,-5.4206,11.089,-37.492,-10.507,25.27,10.017,14.15,-28.603,-0.65969,-23.333,-7.645,6.6758,-11.682,12.053,6.1872,14.169,-1.4075,-5.9564,-8.2882,0.10768,-13.737,-2.0738,0.5718,12.929,-1.4706
"131",122.81,-58.974,46.174,6.3066,-42.449,-11.473,3.2849,-37.753,-9.4899,10.081,13.33,5.3809,-42.572,19.455,-9.4275,18.114,42.067,-0.24433,-3.6481,6.4378,11.277,8.8398,6.8597,9.6496,-15.327,18.688,-9.6759,10.944,12.187,-1.0111
"139",129.45,-69.112,7.979,24.707,-6.5515,-11.939,23.022,-53.15,-2.9158,22.552,-2.0102,-14.157,1.1307,8.6774,3.74,24.108,4.6954,5.5989,16.641,-10.122,20.376,-3.7659,-10.289,18.113,-22.265,2.3358,-23.966,-7.0692,3.7351,1.2239
"153",-96.62,-48.842,-55.313,-236.38,-199.82,48.631,86.888,-140.12,24.708,14.184,-32.204,-6.4977,-8.0733,-43.765,-24.147,-25.802,22.411,-27.438,-41.293,-70.382,38.934,-54.697,-5.4647,-60.924,-17.603,10.129,-16.822,16.62,46.957,-31.766
"166",-19.236,57.665,98.763,-60.597,7.7659,11.148,47.01,3.332,-30.63,43.374,-17.941,9.1252,23.867,-9.2569,-40.387,29.72,39.137,-0.62369,-5.7193,37.275,31.162,11.94,27.578,-6.9951,-11.192,17.784,-12.12,-16.295,-7.1464,15.254
"171",-212.76,17.875,69.411,55.816,-9.7916,14.769,-45.857,-109.09,30.341,90.335,6.0936,-14.996,57.799,27.034,63.911,-6.0102,-27.297,37.87,-26.044,-11.242,33.549,-53.014,-4.0812,11.416,-17.605,-32.716,20.66,22.147,9.7628,-17.104
"173",-67.387,95.134,66.851,-4.4073,-28.058,35.379,65.499,19.081,-4.0018,17.434,46.953,37.176,-24.049,8.4064,-19.345,9.6325,12.736,6.8807,20.065,1.3408,34.494,-17.006,18.955,-18.499,-27.509,-20.646,39.439,-3.5203,3.5174,-1.8493
"179",-216.11,-122.53,-29.691,85.858,-60.797,38.235,-10.098,-33.159,-54.094,66.781,-13.237,-7.7414,-26.774,-40.89,-50.341,4.213,-17.664,7.5486,32.302,-21.686,-15.913,14.461,-5.5756,-40.487,-26.808,7.2069,-14.549,13.324,8.1733,20.165
"185",-124.18,-88.313,-95.712,-42.318,-164.62,-155.73,-9.9774,80.35,-92.48,97.593,2.4626,58.139,8.7553,-12.044,20.51,27.107,24.789,-25.006,-1.5882,4.7698,83.873,7.0827,18.434,18.822,33.721,22.126,-3.3236,-24.894,-94.537,-20.442
"189",52.954,-52.969,90.348,-17.086,-73.423,18.317,-56.047,21.672,14.661,25.02,13.985,27.281,-4.842,-6.871,-12.234,18.164,19.33,-15.88,-10.413,-3.1909,2.8922,-18.498,-23.722,4.6221,3.509,-7.1904,8.6398,13.62,9.8098,9.5145
"193",-232.24,-126.55,-27.654,32.385,-37.973,-3.3705,-3.257,-76.353,37.667,21.768,17.648,-14.978,11.7,32.873,-62.982,46.923,-2.5805,16.566,6.9024,1.6911,6.2606,9.0982,-24.583,-5.1981,-44.975,-9.4277,6.9951,-1.1075,26.539,-6.6469
"194",-68.513,93.66,11.417,174.48,-217.46,-138.92,-29.073,-78.609,177.46,-27.666,-38.064,47.403,-58.446,5.3497,13.793,-17.312,26.418,8.4792,8.3958,52.231,-27.059,-42.099,52.927,-8.2522,-9.5154,5.318,19.961,22.541,24.109,24.8
"196",-51.635,-109.08,-23.429,81.189,-46.048,-121.99,93.762,75.361,-58.022,47.506,1.0159,-164.54,45.495,87.313,13.14,-24.162,28.753,-64.784,-58.835,-24.885,48.241,1.7757,1.0875,15.269,-23.069,-84.285,16.307,-26.979,2.4856,-5.2898
"199",142.02,-87.182,35.713,-2.9089,0.2086,-38.541,33.402,-43.373,-14.776,-13.759,7.4715,26.895,25.989,11.348,-25.637,-14.094,-39.716,-1.519,14.353,10.624,8.6454,55.203,7.0922,12.965,8.3998,-10.681,-2.2923,-9.7426,-7.0041,19.581
"204",-32.173,55.43,-44.958,-62.403,-9.4318,25.594,-7.5402,-104.47,-134.16,-56.801,-248.97,43.562,25.91,95.88,-83.89,7.9278,7.847,20.964,-7.801,71.817,51.083,-63.32,-23.523,44.155,-21.313,-3.7202,-33.91,-9.9262,21.632,-4.2947
"218",-79.367,61.922,73.044,-6.829,12.117,1.896,60.919,-83.279,-10.377,76.386,-11.966,9.2661,14.05,22.968,-14.892,-3.0475,1.3097,21.032,-23.16,36.17,38.438,-13.73,0.48558,-7.9223,-5.2733,17.461,-30.248,19.288,10.379,-1.5257
"226",-164.85,-118.8,-8.7259,-12.186,43.227,4.1246,0.94104,-61.273,75.158,-26.671,-22.253,-7.4944,5.3221,6.334,-8.8608,23.307,32.962,-13.337,13.476,-5.5727,19.951,-9.4667,-4.5179,-10.403,-20.076,-16.418,-1.1051,7.9284,-3.7578,-14.846
"231",-174.87,-135.64,-29.348,-13.195,42.52,-16.561,27.89,-47.655,54.132,-21.379,22.513,-3.2002,-10.503,33.337,-35.133,5.4078,-11.531,-8.8786,-10.526,19.605,25.267,-2.2609,-7.8964,15.102,-16.683,3.4121,16.074,-6.8607,-4.9076,7.938
"235",-101.63,-38.84,-76.382,-171.96,-203.5,143.78,32.289,-94.422,62.148,0.87021,-3.7524,-9.4878,21.249,-14.265,9.0071,-21.536,-0.3441,-57.091,-22.681,-16.52,34.755,-46.132,1.3507,63.757,-37.589,-2.393,-2.9198,-76.126,-36.239,15.774
"236",-81.425,128.57,31.876,156.23,-214.02,-83.327,-0.14695,-36.176,177.72,-16.863,-7.605,25.323,-69.814,71.916,35.842,-47.569,12.847,59.364,54.491,44.552,-22.749,-2.4862,-15.418,-21.289,-2.1888,5.8199,-4.7074,-40.851,6.4349,-13.927
"238",-143.4,-134.16,-35.292,-80.213,-75.691,-39.711,12.442,-21.549,-50.022,40.252,-25.196,-30.71,19.184,21.171,-30.003,0.49393,-22.134,52.8,75.636,18.25,11.179,1.0922,27.327,-29.174,-26.311,-3.485,-8.9439,-25.645,33.45,19.833
"240",-89.641,65.126,36.668,151.93,-210.69,-64.65,11.657,-17.841,17.755,-175.73,-23.887,19.229,17.804,-3.0238,7.8985,23.238,-66.568,-20.301,8.4007,-56.189,15.268,-17.424,31.717,-52.175,-45.635,-52.361,-25.699,-2.2153,46.019,-7.3994
"258",-13.763,8.5432,11.731,-34.528,0.014418,52.217,-55.029,42.885,-54.966,-71.866,22.237,-65.142,-68.068,42.93,-4.303,7.839,-47.54,7.3642,-4.4611,-3.4953,18.83,-8.1428,-3.4297,-7.9155,-27.708,-36.744,39.833,3.4305,10.604,-45.633
"260",92.485,-81.042,86.128,-11.115,-59.97,26.45,-53.039,13.715,2.2365,-12.061,15.358,48.575,28.966,19.541,-1.5071,39.039,23.547,14.813,5.2366,-24.318,13.4,-17.036,-29.79,1.146,2.9482,32.227,-9.7564,5.0321,16.224,0.44671
"268",-21.058,78.511,-78.35,14.427,7.8509,-15.053,22.301,-38.557,5.4979,31.382,4.5019,2.7867,-16.576,6.6812,-7.3398,6.8642,3.8602,-0.19086,10.432,-7.9053,15.176,0.74082,5.0818,-0.35419,-9.0014,-3.1012,-10.008,1.5402,5.4242,-7.7414
"276",36.333,52.003,-81.354,4.2699,-6.8083,12.226,-17.109,-4.7823,9.7465,3.0572,-0.62764,-4.2425,19.36,16.411,-9.1872,17.594,-15.905,-17.034,9.8591,13.002,2.3932,3.2547,-11.274,-2.4206,-8.3542,-14.777,-9.8332,6.8188,4.0167,-3.5182
"281",2.0495,64.359,-56.976,21.534,-20.024,8.1363,17.498,-4.3461,11.977,16.09,10.635,-1.8546,19.135,-2.4372,-16.25,5.049,13.73,-20.885,8.8279,10.891,7.1128,4.944,-1.8722,6.8236,-16.372,-10.206,16.634,-4.7768,1.7439,-5.1248
"287",25.466,62.202,-51.887,8.3267,3.5728,-9.2557,-0.069533,-18.953,-2.0121,2.1016,-0.29992,7.1387,26.796,-11.239,-9.3971,25.306,-1.5734,-35.104,10.876,11.89,3.4511,11.954,-24.078,-4.1654,5.8325,5.338,6.4639,2.4954,8.8064,-11.763
"291",6.5555,63.072,-68.502,19.491,13.412,6.999,-8.6328,-12.362,-5.9986,34.261,-3.1616,7.6345,-2.6433,3.9539,27.954,2.3789,-1.3535,5.9005,-12.553,-5.7566,0.23766,-1.3022,1.4574,-7.8234,-5.7356,-1.257,-18.287,11.45,5.3347,6.7453
"292",-12.846,71.408,-79.464,18.048,7.921,-20.404,7.307,-24.095,3.2198,17.913,-6.3882,14.835,4.6077,10.846,16.893,6.5693,-11.131,-4.1552,8.7274,6.5602,21.901,11.375,0.39704,-13.382,-2.9232,-0.73341,-22.547,0.39548,1.2564,-1.2857
"296",113.04,-44.183,-37.083,27.145,-10.989,4.9588,3.096,-34.536,8.6187,27.023,5.39,9.5479,-25.854,13.304,-14.964,11.55,30.993,-10.868,16.997,16.868,17.488,-23.743,-13.513,-0.82915,-21.336,-18.056,2.0193,5.2725,4.6006,-4.9887
"297",-59.025,84.486,-31.477,22.196,5.6514,-7.5342,32.359,-61.042,20.544,52.319,-6.6403,3.2877,-13.509,8.3421,-21.249,-5.8485,-0.096104,-0.55765,23.637,-17.982,23.777,3.4984,-7.088,-10.158,-28.252,-19.949,-10.552,-15.868,1.9529,-1.6796
"301",-24.794,73.678,-61.27,31.442,9.2486,0.66696,42.45,-25.576,-32.219,37.029,-0.47227,12.138,-33.259,-8.9005,-6.4153,20.675,12.745,14.532,2.9979,-1.7883,3.0097,-8.8584,9.9471,9.995,-7.5851,-21.333,7.6746,-3.3778,24.871,-1.6022
"306",140.21,-56.42,-25.801,18.647,-8.2646,-18.194,31.288,-49.682,-3.0019,21.7,13.794,8.2629,-8.3946,1.1177,-41.532,-1.0943,-17.728,-10.484,14.822,2.8349,16.67,-2.6618,27.205,8.4556,-16.032,-12.683,-1.4455,-9.6698,-0.039661,-6.4178
"318",8.2404,82.509,-65.897,-12.436,28.917,-13.05,17.83,-18.296,-6.2044,4.4291,-6.9599,9.7738,-11.225,4.4069,14.436,1.739,15.193,-12.815,21.076,8.8087,26.02,10.27,13.696,-33.371,-6.1515,-23.56,5.3265,-3.4308,-17.422,1.0504
"320",127.05,-64.174,-40.937,14.847,5.5337,-17.361,35.458,-54.973,29.106,-1.4695,-1.4956,9.2381,-14.167,3.534,-28.986,-0.50619,-33.806,-17.394,1.3871,7.5273,7.8653,4.3026,5.3216,-4.0371,-6.71,-20.757,9.0555,-17.058,8.2838,-5.0377
"323",-0.17293,88.998,-52.143,3.1515,6.0913,17.345,28.25,-33.475,6.402,30.04,2.5566,5.5481,2.4987,12.603,18.101,1.3048,-1.0053,-6.9766,6.8624,26.217,16.587,5.549,6.7798,-24.885,-14.084,-13.538,-20.616,11.895,-1.9324,-1.7202
"326",138.24,-36.848,5.4659,10.928,-14.359,-32.794,27.482,-43.66,-7.8629,47.274,-17.334,-23.374,-8.0452,12.625,-7.7519,27.576,11.786,-21.345,2.7688,21.399,46.922,-17.355,20.352,4.0938,-21.765,-17.602,-24.926,6.4625,21.182,4.8633
"337",-17.798,104.7,-66.922,24.683,-12.473,35.133,61.769,4.7182,9.4615,35.532,11.802,23.347,4.7479,25.035,8.7608,11.225,-6.4225,16.056,25.858,4.7835,37.724,-7.1471,-8.0637,-18.69,-8.7336,-23.848,-0.42106,-9.018,2.8176,-8.8597
"342",125.2,-57.699,-40.474,7.5187,-9.2973,-17.268,32.307,-52.288,9.8426,32.46,0.80534,-14.287,-9.7602,29.242,1.8239,10.536,-25.556,-1.6737,-0.4675,9.3238,26.937,10.88,-5.3327,1.9993,-12.963,-1.746,-15.759,16.114,0.75785,8.3114
"344",11.525,60.904,-86.44,17.27,-4.4849,-6.7921,13.817,-9.6922,9.2873,12.243,2.6799,6.514,-8.2579,-0.20254,3.7865,19.452,-10.202,-9.8256,5.6472,1.2326,16.157,3.6751,-20.091,0.16516,-0.31864,-0.55782,-16.003,0.11856,5.2193,4.2998
"345",-32.643,83.629,-67.044,34.784,-16.948,-6.0559,27.335,-48.278,20.1,17.132,4.0545,-9.059,-6.6198,-8.6007,-19.184,20.155,4.4308,-27.128,16.355,4.9605,25.112,3.7247,-11.886,-13.56,1.1209,-2.128,-1.2313,-6.8828,1.5627,-5.5898
"354",-46.308,54.466,-100.07,35.011,-5.3601,-12.679,-3.8409,-45.697,23.895,9.824,11.901,-12.779,-13.928,-5.7778,-16.801,12.426,-6.0146,-24.955,21.911,22.04,32.744,14.722,-19.666,4.6755,-8.8518,-14.819,-21.724,13.898,0.7519,-14.565
"360",2.3679,59.283,-79.224,15.129,5.9426,-12.463,13.781,-24.54,-0.87989,13.545,-6.2937,-0.13141,19.675,3.4059,6.8238,13.252,-2.551,-14.054,2.3435,11.311,22.755,5.2448,-2.8923,5.4773,6.0396,-7.6983,-9.216,5.9188,11.434,6.2088
"371",-13.291,70.066,-90.439,31.214,-7.5546,7.2579,25.172,-17.942,8.3152,15.467,-7.6964,-17.417,-3.9594,-0.66775,-3.0727,16.529,-2.5785,-8.5996,5.4058,-10.271,17.004,5.7817,-15.166,-4.4051,1.3025,-1.3957,4.8243,-9.3176,14.275,1.2785
"374",-33.767,95.237,-68.868,44.432,-15.642,7.303,34.579,-42.461,12.457,33.806,7.7512,7.7587,8.3815,-0.82875,-15.942,9.7272,1.3793,-8.1997,17.095,6.1767,17.82,3.587,8.1097,11.192,-13.459,-7.5389,-5.6665,5.2536,6.6825,-11.889
"375",-57.906,80.949,-63.757,44.199,-10.598,-9.4123,33.224,-50.93,3.1969,32.846,-0.88189,16.659,1.1203,2.3945,-12.562,1.7218,4.5171,-17.806,5.8328,0.58175,31.442,-2.3753,5.5738,12.869,-6.3333,-5.225,3.7537,7.2908,12.82,-2.6536
"383",-105.75,-53.369,44.551,-19.56,12.641,-5.3927,-54.702,-53.986,-43.897,3.2845,-58.18,-13.3,-30.064,-23.249,26.33,16.819,31.797,-4.5609,23.617,-37.922,-7.3545,-8.2155,0.16138,-4.5317,9.8785,-3.8251,15.511,-12.358,11.726,18
"386",115.18,-92.391,17.726,19.593,-21.473,0.57647,5.4063,-38,-7.3514,18.895,3.0033,-9.7119,12.415,22.145,0.47375,-10.804,14.199,34.428,17.923,-25.709,-0.068311,-16.308,-26.86,-9.506,-17.192,0.77429,-2.3372,-2.5611,-19.283,-11.608
"390",133.89,-76.412,85.238,15.302,-26.928,7.4424,-4.7889,-30.472,-1.3299,19.535,18.235,10.06,-6.5953,15.196,-3.0094,26.69,30.849,2.1052,1.993,16.77,35.991,-11.044,-19.095,7.4627,-2.4606,3.6613,14.769,-11.002,25.882,7.2851
"391",-123.5,53.209,91.787,-3.5687,-11.163,-53.912,-41.418,-107.76,-12.995,31.819,-16.855,-29.314,-29.882,9.3809,39.542,11.46,2.9664,-26.263,-4.6411,16.53,17.096,13.61,8.1745,7.5857,-16.002,3.4359,-5.3096,1.6788,7.3509,-18.97
"400",148.44,-105.04,58.622,10.629,-2.6534,-5.5631,22.14,-56.262,-8.5777,-7.5821,10.379,6.9882,1.7796,-4.6429,-6.772,-4.6765,-22.729,-7.2414,36.48,10.901,12.562,-6.7973,-9.616,-5.6288,1.4036,-3.217,-5.5766,-24.819,8.1304,-7.9854
"407",138.48,-90.713,53.648,7.1673,-37.971,-4.1762,14.59,-47.662,-8.0545,3.4085,27.024,9.704,14.215,-2.9569,-35.745,-13.174,-8.0422,-15.686,17.378,7.332,33.846,4.5612,-13.573,-6.8192,2.8748,-11.174,-2.0806,9.3079,4.0451,-7.279
"412",128.25,-72.696,-13.036,12.745,0.84257,-18.024,41.459,-47.985,-2.1539,-3.7388,19.979,11.963,-3.9307,-17.051,-31.375,-22.587,-24.496,-15.434,23.478,9.8328,1.3964,-12.455,-5.9079,-2.7113,-4.1918,-16.296,-0.008949,-0.68274,-0.84532,0.016643
"417",113.6,-60.356,13.565,15.174,-29.414,-1.0419,7.742,-50.493,-20.441,21.832,17.309,11.78,2.5581,-2.3436,-17.096,-14.602,14.039,-5.7385,15.515,2.0472,27.848,-19.348,-4.7143,-16.283,-3.8378,-21.545,-1.8243,0.75104,-9.6288,-0.95508
"419",-35.696,-6.6582,-14.63,-8.7799,-29.172,29.511,3.28,-75.515,-30.034,-2.1856,-28.959,-4.0897,41.117,33.702,-11.77,17.62,44.599,-52.57,73.082,5.2018,-1.866,40.154,-19.765,-21.115,-41.571,-1.9945,11.556,-15.357,14.218,-49.477
"421",131.99,-68.959,8.828,19.71,-19.96,1.6166,8.8806,-41.561,1.6839,25.074,11.768,21.727,12.094,-8.271,-7.7361,-8.6073,13.099,-8.2044,12.737,9.4128,27.454,-14.341,-19.025,-9.8149,-6.7506,-8.556,7.7604,-0.53053,7.2501,-7.6073
"427",115.07,-63.146,-5.8034,-3.1328,-23.422,-31.131,10.104,-0.49918,8.7985,46.203,-2.6262,3.1579,9.7354,-17.005,-28.064,-0.11654,3.7159,-28.334,5.629,4.3797,19.885,-47.295,-13.358,-3.3287,-15.199,-21.184,-9.8282,5.2025,31.416,34.526
"435",-128.02,-120.63,-71.657,-42.554,-7.478,-65.682,-12.869,-15.7,-46.722,16.787,-11.185,-29.794,0.37205,10.713,14.887,-5.0015,-10.482,10.469,61.126,31.675,29.427,-28.001,20.969,-11.484,-15.563,-22.515,-21.681,-8.6773,19.387,-17.546
"441",148.21,-64.872,-19.201,14.322,-13.711,-15.635,18.71,-34.842,10.329,31.379,8.9849,11.069,16.597,12.746,-14.58,5.4306,-30.051,-1.4244,13.133,-0.33906,24.995,-22.945,3.6688,-0.9775,-0.011217,-9.7037,3.385,-2.2089,1.6908,11.285
"442",130.46,-56.082,-15.474,36.561,-18.268,12.913,13.635,-62.379,-7.3258,30.997,2.6565,-0.14473,11.733,13.519,0.097635,9.5683,-21.362,18.158,6.4908,-14.213,44.337,-17.563,6.9885,-2.0888,-13.737,-23.101,9.785,-15.735,-9.0525,-4.5518
"447",100.59,-11.629,-12.014,-6.6193,26.057,18.506,-37.754,-31.258,-45.965,-5.7128,-43.107,6.6064,-69.675,5.5277,13.981,30.921,-37.338,-6.7357,10.631,-23.855,46,-7.2243,-60.031,27.215,-17.844,-9.9021,22.748,23.024,38.635,6.9174
"451",-166.53,-84.133,-103.53,97.208,-2.7439,34.485,5.4295,-52.581,8.0809,48.021,34.683,14.552,18.254,34.56,-21.418,2.9835,-8.6586,-29.002,-30.559,8.8706,32.233,17.01,-40.335,-12.462,-13.503,9.6699,-8.6288,9.782,15.259,-17.898
"460",-130.96,-82.881,-63.759,-35.894,3.6434,-12.863,15.544,-73.558,51.665,28.042,6.3618,-24.646,-20.834,24.719,-47.303,3.3105,7.3575,24.181,17.773,-18.162,17.076,0.53172,-20.544,-37.425,-44.92,-2.393,4.0643,5.8942,4.4014,-5.9827
"470",109.35,-24.39,-42.416,-8.0012,17.186,1.941,-22.939,-22.056,-41.673,-12.403,-15.923,1.0608,-79.491,-2.7331,9.4089,15.136,-36.632,7.8983,32.922,-24.513,42.538,-14.726,-71.754,24.092,-30.665,-3.3998,4.2974,14.34,16.681,23.878
"473",-44.473,14.498,-13.636,9.6761,-10.287,-11.913,-35.311,-30.86,-30.663,7.4612,-30.471,-19.727,-18.303,3.5555,13.984,20.978,-18.227,-29.071,14.465,-15.125,16.169,13.361,-4.1076,15.428,-0.14529,-13.151,-2.017,-2.7479,9.4214,-5.9814
