"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30"
"68",164.87,-98.621,90.029,15.445,-32.34,10.053,11.598,-57.106,7.0767,-0.7859,-9.8562,18.601,1.3623,-10.167,-10.782,-12.055,-6.2652,-25.659,18.251,15.791,18.931,-18.318,4.714,-15.51,11.235,-25.43,8.1418,-2.9549,18.37,-13.579
"70",-82.414,59.304,100.41,-24.824,-21.523,-3.5773,28.408,3.8032,-6.1677,24.892,12.988,12.596,2.2943,13.393,-19.862,9.6536,3.2406,-6.7612,19.094,7.0078,4.5915,-14.061,13.106,-0.42501,-19.575,-13.116,1.019,8.2879,6.6299,-17.132
"76",142.71,-106.79,32.855,12.162,-24.684,-5.2145,28.248,-59.998,-18.306,17.748,-2.3311,1.455,24.565,35.668,1.052,1.5165,-33.926,10.317,15.694,-9.2979,33.224,20.262,-7.2279,-1.2733,10.694,-19.087,0.90657,18.439,5.59,-19.122
"81",-104.55,57.838,95.56,11.389,-20.851,-28.115,21.504,-35.897,-7.1917,32.502,-10.43,7.7271,-16.261,11.319,-27.758,15.049,6.7108,-16.202,35.771,-21.521,20.871,-10.195,-7.0805,4.2329,18.473,-5.5321,-8.3945,-0.097344,-7.4227,-2.8943
"89",107.97,-96.637,83.003,-9.5132,-39.872,-13.275,8.957,-45.221,-8.0382,18.679,14.934,28.323,22.3,10.239,-11.857,-11.851,14.161,1.0218,-9.1967,20.08,11.674,17.366,-6.6088,-25.981,-26.092,18.566,-6.9365,9.53,-15.487,-12.035
"91",-120.51,-113.18,-29.423,5.9452,56.273,-3.6999,9.627,-20.315,56.048,-7.0702,-12.65,-14.58,0.49788,3.012,-4.3203,-6.4098,48.876,-22.324,25.766,-14.075,30.319,-4.9834,-23.231,-9.5007,-1.9053,-9.714,24.95,-0.97294,9.4867,-15.826
"113",-62.514,76.612,34.909,-22.644,-14.1,-13.94,-2.087,-58.042,11.238,24.444,-1.1135,-12.536,-14.473,0.008598,-17.251,12.704,11.95,-6.411,-6.042,15.734,22.012,-0.47237,2.8881,-13.731,-5.5948,5.3813,12.693,-7.3552,-10.606,7.6471
"115",-77.091,87.511,51.08,-11.963,-10.212,3.8237,30.843,-35.819,-0.43374,50.898,13.347,34.431,2.3245,30.234,-22.065,-18.644,11.074,-0.019257,5.5569,1.8239,26.507,-0.079402,-3.8345,-10.63,-27.737,-6.4649,2.205,-0.61019,11.671,0.93216
"116",-44.572,53.334,27.883,-24.005,-17.763,-14.463,-7.7348,-23.236,8.5319,14.255,0.24317,7.6314,-4.6122,1.1599,-11.539,11.027,5.4854,-8.3421,-7.8569,12.163,24.203,1.3254,-7.4643,-7.3339,-2.6591,-6.4201,2.2162,-0.6172,-10.711,5.4903
"117",-60.167,53.206,33.605,-24.6,-14.704,-7.036,-9.5813,-40.835,29.522,19.954,-6.1072,-11.009,-16.541,-1.9787,-21.545,12.191,13.515,-5.3269,8.6499,-2.8925,13.837,-4.3489,-10.651,-0.44498,-6.4821,-3.4817,-1.5323,0.72978,-4.1613,11.014
"120",-85.682,63.293,61.916,-34.707,11.685,-21.552,-3.7461,-39.6,-16.9,48.929,-3.5062,37.744,-16.171,46.699,8.7721,-6.5086,-5.4807,-12.927,0.20848,-10.403,21.153,-14.948,11.243,-8.0039,-36.358,-6.1195,-15.105,-14.471,-18.083,-7.362
"121",127.78,-54.874,39.371,6.4774,-9.8814,-12.096,5.6863,-54.135,12.362,16.385,-9.8272,-0.020792,-0.15601,22.545,1.1475,20.034,25.989,3.6154,-6.4374,8.9522,42.859,-1.5704,-16.552,11.547,-25.304,0.62737,-21.579,-1.8884,11.678,-8.9682
"126",133.91,-73.364,24.787,27.48,-44.345,-19.767,30.163,-30.533,0.30968,27.691,6.9345,8.9492,-19.161,8.7475,-10.28,11.948,-3.0312,-21.822,4.257,6.4787,23.104,-8.6661,4.0837,-2.1178,0.94241,-8.274,6.9768,8.9542,17.233,-3.4138
"133",118.96,-54.273,30.443,-4.4142,-29.591,-20.714,5.0637,-23.813,-0.046837,40.399,2.0008,-37.292,19.384,45.985,35.124,14.527,4.8146,9.7518,-39.487,15.276,34.148,37.169,8.2926,-22.624,-13.141,4.9423,-13.816,18.387,-4.2663,29.454
"134",121.05,-59.613,9.579,24.797,-35.807,-12.696,17.623,-38.117,-27.178,10.578,0.64174,-7.1778,-43.832,10.126,-4.836,-0.48483,14.669,-16.704,11.12,-10.885,12.654,2.2281,7.556,5.7284,-20.377,-10.455,0.2835,-3.7965,3.7468,10.984
"140",109.78,-64.905,-9.0239,27.994,-19.38,6.5313,13.632,-29.278,-13.437,12.16,14.261,-9.0295,-25.198,22.902,1.8986,15.386,17.895,14.58,6.0499,-21.089,10.238,-4.0513,-6.988,1.1665,-18.023,8.5068,-7.2647,-2.2505,4.7037,-0.36912
"146",-37.312,89.296,-23.246,22.019,-31.572,35.725,76.391,4.862,7.8805,3.3095,10.371,-2.4098,10.545,-1.4121,-2.7731,16.988,-5.3749,-6.9253,18.859,17.18,27.333,-12.476,-24.707,-16.993,-12.736,4.3214,15.018,3.6033,8.0638,-20.765
"156",168.65,-89.537,79.648,3.3489,-15.529,-6.9866,54.182,-36.878,-6.757,2.929,11.082,15.1,33.505,3.4815,14.24,-24.335,-39.028,-26.584,13.912,-8.2579,23.444,15.501,-27.911,-10.963,2.4901,5.541,-0.12032,19.18,-2.8952,-10.073
"157",-204.61,-154.5,-45.707,5.9112,-28.328,-29.464,70.053,-4.3417,-28.242,47.986,22.068,-12.395,-50.77,28.121,-29.562,35.938,-37.316,26.861,15.926,39.706,15.456,21.89,-3.6322,-15.082,2.6994,14.069,10.431,-18.853,27.95,16.18
"159",-205.88,-127.92,5.8286,-33.476,16.289,22.939,25.043,-49.364,33.064,25.517,-13.089,-9.066,26.407,37.268,-55.016,22.468,-6.9055,35.054,25.725,30.366,6.7616,-14.305,-5.6803,9.6797,-50.01,-29.195,-2.4219,2.2834,3.8424,14.356
"163",-140.59,-135.96,23.025,-133.57,13.037,-32.886,19.55,-38.669,32.337,26.511,-12.532,-51.879,33.977,6.3457,-27.219,-9.7781,-28.718,39.239,51.154,24.128,26.419,-11.363,-10.326,-40.612,-25.16,36.325,-17.207,-10.462,13.123,-11.192
"165",-227.45,-128.53,-38.981,18.922,-42.227,-42.694,42.919,-32.288,-9.7087,58.941,66.055,32.769,2.1712,50.092,12.619,53.57,-35.092,-2.0744,0.15187,6.3828,29.239,18.028,-2.4232,11.976,-3.9286,-3.9988,-21.54,-6.0645,22.93,-18.766
"177",-132.27,-7.1859,-115.5,-135.22,-164.39,-27.274,-6.6984,-39.183,-23.866,73.888,-110.87,-50.878,-4.5474,-27.452,-63.657,55.322,-28.855,107.49,54.582,64.318,-82.142,3.9202,-27.391,23.055,-4.9005,-48.042,55.002,81.866,-49.164,40.269
"180",-49.993,-69.092,-81.276,-213.98,-176.24,137.98,69.753,-98.853,59.835,-8.8123,33.355,3.285,-41.914,47.143,18.987,-43.221,16.797,-88.513,-13.134,-6.3888,54.413,35.496,-38.37,11.412,-12.32,-2.5019,-55.245,-48.772,11.854,-9.1122
"183",-193.61,-138.86,-12.309,-39.755,47.567,-40.899,56.949,-57.474,26.068,7.7825,15.056,20.964,-33.289,16.99,-12.055,37.605,-3.4837,-16.557,3.0273,16.011,11.817,0.5651,8.7059,3.1402,-18.23,-36.2,6.0121,-15.146,2.1256,-13.134
"190",-132.72,-101.36,1.848,-53.286,17.04,-72.964,68.128,-48.494,28.463,-28.468,67.832,-36.08,13.215,7.2521,-14.908,-49.757,-9.248,-1.7897,35.277,-1.1756,52.997,-26.132,-33.406,-5.154,4.8691,15.097,27.512,60.626,16.816,-49.638
"198",-96.987,-62.245,37.656,-58.029,15.22,-6.2427,-66.773,-61.364,15.928,-4.0341,-53.272,-18.96,1.2842,14.979,66.603,24.713,26.883,3.0488,8.351,-6.2853,45.789,7.5282,5.4087,-50.328,7.1306,-4.5575,3.1532,-24.526,-13.681,9.3668
"203",-175.54,-134.84,3.2345,-43.291,17.968,-52.411,54.046,-40.866,29.728,-21.698,21.048,-5.7438,-18.326,23.914,-28.237,36.87,17.298,4.2277,8.6764,-8.6621,18.923,-7.1135,5.8992,-6.1856,-1.7677,-30.06,12.459,-19.032,1.3984,2.1248
"209",-138.21,-150.76,0.64487,-6.8943,42.514,-12.724,-6.5582,-39.098,60.768,-12.685,-4.6534,-21.816,-10.722,24.531,-7.2884,13.202,33.789,-6.2147,-0.61756,-14.313,28.133,6.3462,-3.4646,1.8477,-3.9039,-25.677,-0.057791,9.2926,4.3831,0.7301
"210",-72.475,44.981,-4.3963,151.14,-186.67,-36.244,16.597,-59.238,-18.602,-195.4,-30.598,-9.3942,-18.926,15.372,-10.206,63.773,-24.266,-2.2552,8.5049,-50.501,11.369,-40.544,11.265,-13.714,-48.021,-40.045,8.124,8.2381,29.508,-36.327
"211",-93.287,-25.402,-115.21,-18.518,-185.21,-202.22,11.523,-51.794,-48.854,130.8,-73.507,117.96,18.073,-7.7403,-15.79,-36.542,3.2643,-70.81,-13.999,-17.077,51.307,21.839,-23.741,-2.0679,-24.108,-58.641,28.647,59.261,48.034,23.11
"214",-81.88,117.92,1.024,158.88,-185.73,-96.985,-7.1834,23.421,175.09,8.023,-40.713,23.248,-50.081,72.636,46.085,-29.704,-6.0618,58.746,72.184,13.734,-22.825,-14.939,-49.345,15.171,2.9535,-8.7426,-17.825,-46.528,-1.1129,16.301
"216",49.2,43.498,-19.341,-94.997,-103.38,106.8,-124.96,-101.34,29.992,135.47,91.334,35.528,29.196,155.29,-21.46,162.1,-18.718,-80.18,35.341,7.1378,-25.773,-88.19,10.19,-59.11,-15.951,0.1841,-1.0301,62.471,-44.792,36.955
"217",-149.39,-117.14,-29.663,-56.532,38.821,-56.725,31.058,-42.904,60.918,-0.30003,7.0168,9.0868,-9.4817,24.444,-6.9259,12.162,-0.42986,-8.4849,2.2006,4.7911,20.65,-9.9949,8.3861,1.0109,4.1101,4.1493,7.5023,-4.3164,-7.3511,-3.172
"221",-117.02,85.043,60.41,48.273,-21.157,41.213,69.006,-35.223,-7.9766,61.634,-1.9243,14.942,29.176,23.462,-32.063,20.342,-6.9194,23.784,37.369,-12.049,21.267,-9.3925,13.707,12.876,8.4743,-14.826,-19.788,-9.6131,27.335,-13.582
"225",18.604,-16.642,89.495,34,-25.528,40.905,27.646,32.182,58.844,98.732,-95.709,-24.689,-24.11,49.584,-35.804,30.575,-60.14,-9.014,58.672,-38.553,114.17,42.362,-63.336,24.012,-7.1498,-49.953,-8.6616,-13.527,7.3977,5.306
"239",-76.72,-39.267,-101.4,-12.495,53.851,18.132,-1.4501,-30.054,40.363,3.3383,-5.4559,-18.157,-12.127,6.5848,-10.54,-4.1578,-14.55,2.5922,11.272,10.445,18.993,-2.1519,16.164,19.813,-19.168,-7.1895,6.6002,1.6042,-0.56724,2.661
"245",122.01,-119.13,20.687,-10.104,-27.158,-12.215,46.503,19.923,52.612,29.998,-48.141,-9.7286,-15.852,33.615,-4.21,2.787,-58.81,-51.863,-29.232,6.6535,-14.223,-10.843,50.82,0.76394,-20.451,-67.522,-0.058534,-14.209,4.7987,9.0927
"247",-171.28,-132.1,12.371,-55.291,32.391,-43.067,30.212,-39.759,36.205,-15.239,-6.8397,5.1586,-8.1841,11.189,-4.2495,19.102,-19.121,-22.238,-1.0368,-14.91,29.976,4.4505,28.882,-4.1892,2.0797,5.8044,27.124,-17.436,2.9788,14.3
"248",-155.49,-173.54,7.1344,-56.439,-30.609,-25.447,-17.461,-13.979,2.6748,6.8931,-43.801,-33.15,5.213,20.841,-26.896,6.3832,21.671,8.5541,46.678,4.0491,24.397,31.885,40.283,-40.875,-22.309,-27.527,2.4911,-5.2098,38.245,3.4673
"267",-155.85,-184.97,-7.8423,-54.062,-25.455,-82.497,7.5558,26.764,-43.123,18.688,-24.481,-5.6139,22.108,25.019,-15.841,16.816,-2.5139,-10.508,26.552,10.001,-4.2787,-17.573,0.14399,-9.825,-11.29,9.9333,-23.219,-20.167,1.8495,-1.0341
"275",-54.649,74.028,-69.216,55.535,-27.88,6.537,43.424,-40.202,-3.9478,29.675,-1.2172,-1.6297,9.5183,12.924,-13.544,12.292,-1.0261,-10.146,17.488,12.841,10.349,-9.884,1.9002,18.466,-2.2317,-3.3366,-7.1614,-2.342,16.512,-9.7056
"279",11.616,63.635,-72.681,6.1593,-2.8115,-9.1894,-8.1446,-26.18,1.2318,11.737,14.178,4.9859,-10.193,8.0331,-10.947,-0.69146,1.9348,-13.69,5.3394,-9.7191,15.408,5.3751,9.8822,-4.8867,-7.4981,-16.396,1.2628,5.1311,-4.1418,10.58
"280",-29.471,71.397,-67.708,46.146,-19.991,11.242,34.909,-33.742,-3.0284,31.971,1.9807,-2.7548,-2.0966,4.4778,-11.686,7.1608,3.7656,-1.9614,13.038,2.2125,10.545,-9.9101,4.6423,18.047,-0.47785,-9.6479,4.4334,2.1111,14.517,-5.6591
"295",113.51,-30.926,-43.725,14.575,-16.191,-17.78,20.716,-60.837,5.7593,19.736,31.901,3.1593,-13.418,9.8104,-38.127,0.76088,-7.8411,10.597,0.55749,4.1367,29.416,-14.183,-6.6016,-7.2613,-23.784,-10.79,-10.042,4.3659,-11.595,0.61622
"302",-36.209,86.96,-39.879,17.75,2.9664,-9.1137,35.854,-21.254,17.586,24.172,12.396,18.569,-8.0275,19.014,-10.156,-13.729,8.4084,-6.0897,35.259,-14.981,42.498,15.026,-9.256,-12.63,-13.035,-16.482,-3.484,-11.64,-12.597,3.2319
"304",128.76,-61.222,-35.205,16.158,-2.1972,-10.43,28.696,-61.129,-0.60676,24.729,11.522,11.582,-11.794,-0.21228,-18.853,-6.2478,-17.759,-10.034,17.697,17.027,20.293,-8.1087,5.7899,-3.8972,-9.4528,-21.525,7.2438,-5.5831,0.93195,-14.232
"310",-20.799,52.886,-36.15,0.32022,22.798,-26.436,29.088,-43.212,-1.3666,25.705,-18.285,11.38,-10.74,28.197,22.272,-9.7017,-5.2183,7.1247,-0.47505,-8.1764,27.172,6.8073,-4.6188,-21.297,12.137,2.0513,-26.458,7.6031,14.654,13.748
"315",122.26,-40.469,-43.491,29.152,-12.395,-0.28971,12.493,-46.802,-5.0898,38.482,13.05,24.749,-12.113,0.68166,-27.593,-9.3432,-2.2789,-8.3441,6.4911,13.06,22.347,-12.008,0.73596,-6.3861,1.058,-21.242,16.252,-3.4493,6.2139,-9.9403
"316",-42.532,89.468,-42.041,24.586,1.2675,15.207,50.867,-32.525,7.1018,30.167,6.9386,15.12,-11.217,14.201,-10.595,0.8394,2.7779,2.6138,16.877,-9.1261,19.126,-5.8974,8.73,-5.7538,-22.82,-14.53,-10.72,-1.3659,4.8942,-5.0864
"319",111.08,-41.665,-41.866,20.837,-9.3564,-10.95,23.553,-49.816,-9.2707,24.531,8.6945,6.7216,-25.951,7.2327,-26.867,-8.5566,8.7853,2.256,15.348,-0.93232,2.236,-10.372,10.096,11.559,-20.572,-15.87,7.1948,4.5391,3.7837,12.729
"327",131.92,-55.434,-2.0346,26.218,-18.516,-21.66,41.862,-57.294,-3.3737,14.365,3.7172,-16.161,-22.282,6.6995,7.2689,15.731,-23.167,-11.855,21.155,16.302,29.229,-9.8027,-9.7274,1.4275,-11.943,-14.099,-15.028,4.4839,5.9205,-10.125
"339",126.8,-61.456,-20.662,27.542,18.862,-22.678,48.24,-57.402,-0.194,3.7601,-4.5325,-13.5,-12.39,10.245,-6.8826,16.521,-25.679,-12.815,16.283,-6.5457,6.6139,-8.1238,-5.1029,16.977,-9.9152,-12.056,-19.603,-0.47495,-1.8149,2.5659
"349",-29.975,92.667,-69.193,42.525,1.2865,-15.711,33.594,-43.533,5.8697,32.712,1.8361,9.6424,-3.4675,-1.6798,1.755,6.3227,2.5111,-19.409,18.089,-0.96502,28.354,7.331,-4.3323,-4.1918,-9.5668,-2.0971,0.041952,3.9407,14.088,-0.78099
"350",121.85,-39.45,-56.638,21.641,-20.496,-21.236,29.549,-53.606,36.206,24.663,-4.3078,3.7132,-2.0046,22.087,-5.3533,21.411,-1.836,-14.712,6.505,18.356,41.51,6.4751,0.65437,1.4101,-5.9521,0.094937,-11.713,-1.3415,3.58,4.6361
"351",101.08,-21.264,-56.07,29.411,-14.222,1.2046,2.9406,-50.178,10.913,44.205,-2.1843,-25.423,-9.6211,28.072,-6.9176,41.739,8.8096,10.941,-2.8746,-9.8263,38.149,7.259,-5.8822,-5.4696,-13.296,-5.4269,-3.4446,-4.6559,0.17041,1.6634
"358",100.64,1.9637,-51.85,30.295,-41.208,-23.403,-0.12587,-48.501,5.1969,38.951,21.994,-0.5378,-29.177,28.223,-15.461,19.296,22.479,-6.5771,0.47722,7.5082,36.004,9.0118,7.2274,-1.8793,-13.505,-20.603,4.1232,-0.27413,6.0419,-10.617
"359",107.32,-21.031,-68.617,32.557,-18.381,-3.5854,22.217,-41.691,25.34,44.501,-3.7651,-4.6926,-10.16,24.138,-19.69,27.811,-6.0756,-16.007,-4.0655,4.9669,22.974,1.5628,9.3986,11.735,-10.824,-9.0798,-5.3309,-3.6637,15.113,-12.251
"362",-53.349,83.231,-84.183,40.935,-17.512,-17.95,40.658,-65.162,10.353,35.506,8.7934,7.6924,-5.1737,4.254,-15.026,12.892,3.8181,-16.463,8.9561,6.7347,27.515,-10.76,4.2603,7.2509,-0.39638,0.25523,-2.6543,10.426,-2.005,-18.551
"363",-13.241,71.201,-70.08,25.615,-9.217,-6.9161,6.1392,-40.625,7.3427,7.2805,-2.3738,2.568,0.16813,-1.6183,-1.8034,10.138,2.0367,-23.517,18.309,11.251,23.508,6.9336,3.4964,-3.9516,-3.1244,-3.1117,-10.452,-2.3541,4.1286,4.6745
"364",-40.089,75.142,-74.935,48.193,-15.385,6.1531,24.02,-37.711,13.858,29.827,-4.9351,-6.8002,-3.9601,5.5952,-5.4151,-3.5118,-6.3161,-15.244,12.728,-1.0936,25.177,3.3524,-2.0237,11.742,-8.3689,-3.9814,-1.5274,4.6328,11.05,-4.47
"365",-47.472,78.086,-74.708,53.791,-17.461,19.28,45.177,-41.271,3.0781,28.697,-0.17352,-2.9406,-1.7942,0.31203,-20.732,15.899,-2.8634,-7.6842,8.288,2.8028,22.395,-10.24,3.2739,13.409,0.29677,4.9613,1.1366,3.3021,2.1944,-6.3576
"377",13.675,19.684,-85.502,-24.319,-16.12,4.1428,-16.6,1.3661,-23.847,7.6062,-1.6144,22.322,-68.423,14.791,-23.054,-6.5785,7.4448,-14.299,29.594,-36.295,34.224,29.89,-7.7142,14.97,4.6082,-11.172,44.978,-0.4871,-32.104,15.805
"381",123.7,-33.757,-73.486,33.676,-4.4266,-3.6649,30.094,-40.998,16.05,29.657,-12.312,8.9494,-13.045,25.237,-24.322,14.707,-0.18977,-20.275,4.8116,-4.096,18.836,-0.81742,9.1987,5.7428,-15.535,-14.494,3.7053,-10.176,10.31,-4.1568
"384",-158.74,20.641,74.871,24.076,-19.323,-47.45,-39.723,-109.49,-36.376,20.675,-15.579,-32.854,-44.497,15.922,72.181,16.644,-16.788,-22.511,8.9689,-18.767,17.144,14.888,-4.758,-6.7199,-2.3391,-29.679,0.88786,2.185,-5.453,-16.778
"392",133.7,-88.509,24.391,14.327,-21.07,-6.7096,11.179,-24.202,-18.975,10.315,7.6364,-4.5029,17.165,18.742,-11.628,-13.315,-0.49065,26.045,17.921,-15.991,9.3804,-5.5267,-44.56,-1.1957,-11.249,-6.657,-4.6359,21.589,-28.422,-12.222
"408",146.66,-101.88,47.474,16.127,-12.114,9.5078,18.552,-22.708,-22.033,14.516,-12.312,10.951,14.768,4.3476,3.6997,2.0776,7.6693,11.677,18.463,-10.627,12.92,-24.518,-13.181,6.8383,-6.295,0.31909,-1.9267,15.969,-1.7937,-7.5262
"418",104.06,-34.542,11.976,-8.6989,18.327,16.779,-20.248,-40.757,-60.64,8.3406,-50.196,-21.176,-75.829,18.058,35.223,45.359,-24.177,-8.5479,23.266,-25.355,65.895,-9.011,-69.279,23.243,-33.194,-19.755,28.392,20.8,30.125,20.615
"422",122.38,-42.257,1.5709,-19.429,29.322,12.285,-18.317,-44.806,-67.222,-12.464,-36.111,-5.5749,-76.202,-20.098,32.423,6.4813,-59.786,-8.0723,22.894,-9.8612,55.899,-22.021,-67.537,22.556,-28.46,-9.9841,30.044,15.513,35.897,12.309
"426",119.19,-61.336,-1.4582,11.587,-27.712,-11.206,4.0757,-46.59,-1.871,26.097,19.237,12.571,-15.9,0.10135,-26.306,-25.51,7.7398,-5.5577,20.73,15.344,13.925,-13.831,-14.06,-8.2803,-1.7726,-15.771,8.1178,-2.0824,6.8946,-4.3822
"430",116.38,-64.892,11.145,27.024,-23.081,-5.1985,-2.4818,-50.693,-19.242,14.861,16.696,8.7552,2.2435,2.0907,-16.299,6.0504,25.278,14.933,28.357,1.7193,24.451,-19.927,-15.961,-9.1111,-13.59,-8.5761,-4.4792,-0.66367,-13.985,-2.9387
"431",108.12,-31.855,3.9726,-14.259,-41.719,-20.477,19.105,30.396,24.549,18.986,24.878,-16.313,-1.6372,20.233,-26.573,27.198,-26.497,4.0884,-13.971,35.915,23.102,-0.7433,31.135,21.819,-13.038,-5.0472,-12.301,3.4877,-1.0505,-22.025
"433",-187.25,-103.16,-83.296,39.208,0.58356,-5.2056,37.166,-55.6,25.536,17.821,32.101,23.604,-2.1226,32.203,-11.138,33.077,13.681,-4.6974,8.9304,-7.6974,4.3511,-13.227,-33.789,-10.455,-10.798,-14.864,-5.1291,-11.416,2.1404,-11.095
"437",132.94,-62.802,-11.724,27.523,-7.1058,-1.5426,14.792,-61.906,-15.476,31.344,10.516,-1.1538,-6.1358,11.461,-7.6397,4.5125,6.2806,2.0414,25.29,-3.2201,34.973,-24.367,6.7413,-14.727,-15.71,-1.7604,13.111,-13.827,16.265,-13.699
"440",-65.2,-56.02,-114.09,53.735,-77.762,-45.974,16.243,78.572,6.3489,91.947,-86.438,30.307,8.6091,5.1,10.802,95.179,-2.6246,-6.5713,7.6018,-17.557,-26.205,2.1676,-57.297,43.722,-83.504,-14.598,-23.131,-11.414,-1.7947,-55.879
"449",143.6,-65.667,-3.0093,22.446,-7.9591,-14.027,18.434,-69.861,-5.1518,27.052,10.493,-3.7662,12.575,-5.3082,-2.8627,-4.8107,16.521,2.2569,34.502,4.3034,31.454,-13.559,3.7437,-3.2122,-10.387,-11.628,6.641,-10.548,-0.28026,-7.199
"455",119.76,-55.079,-24.788,46.381,3.0499,25.581,15.001,-60.975,15.785,30.973,-23.859,26.089,2.3218,8.9084,-10.899,13.828,10.767,-10.084,-0.27663,-9.167,12.617,3.0757,-17.569,-17.198,-1.0057,2.8539,5.0854,-6.6768,5.0421,-31.116
"456",133.35,-53.238,-19.196,19.367,14.699,-6.0606,36.276,-49.257,10.011,12.128,-12.179,1.1005,6.4438,-1.9151,-37.9,-3.1264,-21.895,-19.765,3.2535,3.4613,15.956,9.9773,-13.866,3.3393,-34.584,6.908,-18.317,-1.0451,-5.5148,-19.878
"457",144.51,-53.637,-5.2174,19.495,-5.4463,-5.7825,26.196,-63.914,-20.679,5.4517,24.576,18.34,15.258,5.1012,-23.137,-4.6122,-24.697,-0.18113,30.923,-1.7303,38.662,3.2259,10.54,-5.288,-8.4874,-10.194,4.6629,-6.222,-4.3216,-2.8701
"465",121.08,-42.044,-41.195,31.816,-21.497,-11.84,9.9315,-71.343,17.512,36.019,8.7414,12.818,-19.103,6.928,-24.477,2.3803,3.8606,-4.8836,8.2097,0.55309,17.17,-11.104,-6.9092,-3.2816,-12.132,0.81043,2.232,-6.4424,-4.6563,-8.9723
